churn_id,subscriber_key,churn_date,churn_reason,churn_reason_detail,competitor_name,tenure_months,lifetime_value,retention_attempts,retention_offer_made,retention_offer_accepted,final_bill_status,port_out,win_back_eligible
1880,19213,2024-03-17,Billing Issues,Disputes over charges,,33,734.27,1,True,False,Paid,False,True
1881,19216,2023-11-22,Price,Found cheaper alternative with competitor,Virgin Mobile,12,313.77,1,True,False,Paid,True,True
1882,19217,2022-06-06,Billing Issues,Disputes over charges,,12,518.05,2,True,False,Paid,False,True
1883,19226,2025-12-01,Customer Service,Dissatisfied with support experience,,48,834.04,2,True,False,Outstanding,False,False
1884,19234,2024-02-22,Bundle Deal,Switched to competitor bundle offer,VOXI,34,1122.18,1,True,False,Paid,True,True
1885,19237,2023-09-17,Customer Service,Dissatisfied with support experience,,41,1718.94,1,True,False,Paid,False,True
1886,19242,2023-09-17,Bundle Deal,Switched to competitor bundle offer,O2,39,1160.18,2,True,False,Paid,True,True
1887,19243,2023-04-26,Customer Service,Dissatisfied with support experience,,21,934.52,0,False,False,Paid,False,True
1888,19258,2021-03-05,Price,Found cheaper alternative with competitor,Vodafone,10,278.46,1,True,False,Paid,True,True
1889,19262,2025-11-02,Network Coverage,Poor signal in home/work area,,43,1303.44,1,True,False,Paid,True,True
1890,19295,2024-10-18,Network Coverage,Poor signal in home/work area,,48,1322.36,1,True,False,Paid,True,True
1891,19296,2023-01-23,Network Quality,Slow speeds or poor performance,,8,351.6,1,True,False,Paid,False,True
1892,19297,2022-11-15,Network Coverage,Poor signal in home/work area,,27,718.93,0,False,False,Paid,True,True
1893,19306,2023-10-22,Network Coverage,Poor signal in home/work area,,34,848.96,0,False,False,Paid,True,True
1894,19317,2025-09-27,Network Coverage,Poor signal in home/work area,,4,124.14,1,True,False,Paid,True,False
1895,19327,2025-12-24,Competitor Promotion,Attracted by competitor offer,Vodafone,13,571.57,0,False,False,Paid,True,True
1896,19335,2025-05-04,Network Coverage,Poor signal in home/work area,,40,662.12,2,True,False,Outstanding,True,False
1897,19338,2024-12-07,Network Quality,Slow speeds or poor performance,,23,735.86,2,True,False,Paid,False,True
1898,19364,2025-06-06,Price,Found cheaper alternative with competitor,Vodafone,30,1152.13,2,True,False,Paid,True,True
1899,19371,2026-01-28,Customer Service,Dissatisfied with support experience,,49,1016.04,1,True,False,Paid,False,True
1900,19390,2023-02-21,Price,Found cheaper alternative with competitor,giffgaff,27,1028.45,1,True,False,Paid,True,True
1901,19396,2025-06-25,Relocation,Moving abroad or to area without coverage,,22,940.33,1,True,False,Paid,False,True
1902,19401,2025-08-16,Price,Found cheaper alternative with competitor,giffgaff,12,216.69,3,True,False,Paid,True,True
1903,19436,2023-01-17,Billing Issues,Disputes over charges,,12,229.06,0,False,False,Paid,False,True
1904,19441,2023-08-24,Network Coverage,Poor signal in home/work area,,32,950.67,1,True,False,Paid,True,True
1905,19448,2024-10-26,Price,Found cheaper alternative with competitor,Vodafone,21,821.14,2,True,False,Paid,True,True
1906,19449,2024-05-04,Relocation,Moving abroad or to area without coverage,,42,1576.14,2,True,False,Paid,False,True
1907,19452,2024-02-16,Network Coverage,Poor signal in home/work area,,18,382.5,1,True,False,Paid,True,True
1908,19453,2024-02-26,Price,Found cheaper alternative with competitor,Virgin Mobile,45,1041.47,2,True,False,Paid,True,True
1909,19486,2026-02-25,Competitor Promotion,Attracted by competitor offer,O2,12,265.31,2,True,False,Paid,True,True
1910,19491,2024-06-27,Customer Service,Dissatisfied with support experience,,17,308.1,2,True,False,Paid,False,True
1911,19505,2025-01-13,Billing Issues,Disputes over charges,,34,1239.98,0,False,False,Paid,False,True
1912,19506,2023-09-03,Price,Found cheaper alternative with competitor,giffgaff,36,885.31,2,True,False,Paid,True,True
1913,19512,2023-09-13,Relocation,Moving abroad or to area without coverage,,21,909.1,2,True,False,Paid,False,True
1914,19519,2022-05-24,Billing Issues,Disputes over charges,,13,416.32,3,True,False,Paid,False,True
1915,19523,2025-05-25,Price,Found cheaper alternative with competitor,Tesco Mobile,32,1205.92,1,True,False,Paid,True,True
1916,19527,2025-05-09,Contract End,"Contract ended, chose not to renew",,23,523.03,1,True,False,Paid,False,True
1917,19540,2023-05-21,Price,Found cheaper alternative with competitor,Three,14,385.45,2,True,False,Paid,True,True
1918,19547,2025-12-20,Price,Found cheaper alternative with competitor,Sky Mobile,3,118.08,1,True,False,Paid,True,False
1919,19560,2026-02-22,Network Quality,Slow speeds or poor performance,,11,312.14,2,True,False,Paid,False,True
1920,19588,2025-02-14,Network Coverage,Poor signal in home/work area,,42,1650.69,1,True,False,Paid,True,True
1921,19591,2023-05-17,Billing Issues,Disputes over charges,,35,694.93,0,False,False,Paid,False,True
1922,19606,2024-09-18,Network Coverage,Poor signal in home/work area,,3,93.81,2,True,False,Paid,True,False
1923,19609,2023-06-25,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,30,1294.82,2,True,False,Paid,True,True
1924,19610,2024-07-12,Customer Service,Dissatisfied with support experience,,37,1143.93,3,True,False,Paid,False,True
1925,19614,2024-03-30,Price,Found cheaper alternative with competitor,Sky Mobile,28,632.5,2,True,False,Paid,True,True
1926,19656,2022-12-27,Customer Service,Dissatisfied with support experience,,10,380.09,2,True,False,Paid,False,True
1927,19663,2025-03-14,Price,Found cheaper alternative with competitor,EE,4,117.34,0,False,False,Paid,True,False
1928,19677,2022-12-18,Network Coverage,Poor signal in home/work area,,8,351.34,0,False,False,Paid,True,True
1929,19680,2025-09-30,Bundle Deal,Switched to competitor bundle offer,O2,21,674.19,2,True,False,Paid,True,True
1930,19695,2025-08-17,Customer Service,Dissatisfied with support experience,,21,593.56,1,True,False,Paid,False,True
1931,19722,2023-10-08,Competitor Promotion,Attracted by competitor offer,Three,10,352.44,2,True,False,Written Off,True,False
1932,19734,2024-06-05,Price,Found cheaper alternative with competitor,Three,11,489.28,1,True,False,Paid,True,True
1933,19774,2023-09-02,Device Issues,Device not supported on network,,12,303.48,1,True,False,Paid,False,True
1934,19781,2024-11-08,Network Coverage,Poor signal in home/work area,,17,482.0,0,False,False,Paid,True,True
1935,19810,2023-05-06,Competitor Promotion,Attracted by competitor offer,VOXI,26,571.39,0,False,False,Paid,True,True
1936,19812,2022-01-08,Network Coverage,Poor signal in home/work area,,9,321.26,1,True,False,Outstanding,True,False
1937,19827,2021-12-09,Contract End,"Contract ended, chose not to renew",,7,302.93,3,True,False,Paid,False,True
1938,19838,2023-01-30,Price,Found cheaper alternative with competitor,O2,15,365.19,2,True,False,Outstanding,True,False
1939,19857,2025-09-16,Customer Service,Dissatisfied with support experience,,4,128.04,1,True,False,Paid,False,False
1940,19859,2023-03-25,Contract End,"Contract ended, chose not to renew",,38,1184.33,3,True,False,Paid,False,True
1941,19867,2022-07-06,Network Coverage,Poor signal in home/work area,,12,450.32,0,False,False,Paid,True,True
1942,19869,2025-01-20,Bundle Deal,Switched to competitor bundle offer,O2,42,1305.08,0,False,False,Paid,True,True
1943,19893,2022-03-16,Price,Found cheaper alternative with competitor,Sky Mobile,26,427.47,0,False,False,Paid,True,True
1944,19897,2024-01-19,Device Issues,Device not supported on network,,39,1050.09,2,True,False,Paid,False,True
1945,19904,2025-02-04,Bundle Deal,Switched to competitor bundle offer,Vodafone,25,648.57,0,False,False,Paid,True,True
1946,19917,2023-05-03,Network Coverage,Poor signal in home/work area,,18,419.45,0,False,False,Paid,True,True
1947,19918,2024-06-21,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,48,1074.63,1,True,False,Paid,True,True
1948,19925,2025-10-06,Contract End,"Contract ended, chose not to renew",,30,924.97,0,False,False,Paid,False,True
1949,19962,2022-07-10,Contract End,"Contract ended, chose not to renew",,5,119.48,1,True,False,Paid,False,False
1950,19970,2023-04-29,Price,Found cheaper alternative with competitor,Virgin Mobile,14,568.32,2,True,False,Paid,True,True
1951,19984,2025-10-09,Price,Found cheaper alternative with competitor,Tesco Mobile,7,268.73,1,True,False,Paid,True,True
1952,20012,2025-07-28,Price,Found cheaper alternative with competitor,giffgaff,29,1174.97,0,False,False,Paid,True,True
1953,20022,2024-05-25,Price,Found cheaper alternative with competitor,Three,4,120.94,1,True,False,Paid,True,False
1954,20024,2024-01-03,Device Issues,Device not supported on network,,8,179.34,2,True,False,Paid,False,True
1955,20032,2023-01-02,Contract End,"Contract ended, chose not to renew",,7,180.13,1,True,False,Paid,False,True
1956,20034,2023-06-04,Network Coverage,Poor signal in home/work area,,37,1330.67,0,False,False,Paid,True,True
1957,20043,2023-03-16,Contract End,"Contract ended, chose not to renew",,6,97.12,0,False,False,Paid,False,True
1958,20050,2024-05-09,Customer Service,Dissatisfied with support experience,,43,1158.62,2,True,False,Paid,False,True
1959,20082,2023-12-30,Price,Found cheaper alternative with competitor,EE,37,1130.35,3,True,False,Paid,True,True
1960,20091,2023-05-12,Bundle Deal,Switched to competitor bundle offer,EE,28,434.05,2,True,False,Paid,True,True
1961,20099,2025-10-28,Device Issues,Device not supported on network,,29,551.46,2,True,False,Paid,False,True
1962,20100,2026-02-13,Relocation,Moving abroad or to area without coverage,,40,925.42,0,False,False,Paid,False,True
1963,20118,2022-06-26,Customer Service,Dissatisfied with support experience,,21,503.08,0,False,False,Paid,False,True
1964,20123,2024-10-13,Price,Found cheaper alternative with competitor,giffgaff,30,1298.91,0,False,False,Paid,True,True
1965,20125,2023-08-19,Price,Found cheaper alternative with competitor,Sky Mobile,35,970.27,1,True,False,Paid,True,True
1966,20131,2025-01-22,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,48,1200.29,0,False,False,Paid,True,True
1967,20137,2024-10-22,Price,Found cheaper alternative with competitor,O2,3,112.84,1,True,False,Paid,True,False
1968,20138,2023-08-27,No Longer Needed,No longer requires mobile service,,13,537.22,2,True,False,Paid,False,True
1969,20158,2020-11-28,Billing Issues,Disputes over charges,,7,179.4,0,False,False,Paid,False,True
1970,20163,2023-07-21,Price,Found cheaper alternative with competitor,giffgaff,28,742.93,1,True,False,Paid,True,True
1971,20165,2026-02-03,Relocation,Moving abroad or to area without coverage,,48,987.77,2,True,False,Paid,False,True
1972,20169,2024-09-08,Competitor Promotion,Attracted by competitor offer,Tesco Mobile,36,1070.67,0,False,False,Paid,True,True
1973,20187,2021-10-16,Customer Service,Dissatisfied with support experience,,8,302.08,2,True,False,Paid,False,True
1974,20193,2025-06-25,No Longer Needed,No longer requires mobile service,,11,298.64,1,True,False,Paid,False,True
1975,20221,2021-08-24,Network Coverage,Poor signal in home/work area,,12,338.27,1,True,False,Paid,True,True
1976,20238,2025-04-24,Customer Service,Dissatisfied with support experience,,9,301.38,0,False,False,Paid,False,True
1977,20261,2024-07-12,Price,Found cheaper alternative with competitor,giffgaff,48,1592.18,1,True,False,Paid,True,True
1978,20264,2025-12-01,Customer Service,Dissatisfied with support experience,,40,1058.82,0,False,False,Paid,False,True
1979,20281,2022-12-02,Device Issues,Device not supported on network,,17,618.07,0,False,False,Paid,False,True
1980,20287,2024-09-25,Device Issues,Device not supported on network,,45,1875.13,2,True,False,Paid,False,True
1981,20300,2023-05-04,Network Coverage,Poor signal in home/work area,,29,633.87,1,True,False,Paid,True,True
1982,20302,2023-04-23,Bundle Deal,Switched to competitor bundle offer,EE,21,350.93,3,True,False,Paid,True,True
1983,20313,2025-12-20,Bundle Deal,Switched to competitor bundle offer,giffgaff,47,1285.48,0,False,False,Paid,True,True
1984,20366,2024-07-24,Price,Found cheaper alternative with competitor,EE,41,1010.85,1,True,False,Paid,True,True
1985,20370,2022-06-28,Price,Found cheaper alternative with competitor,O2,3,109.17,0,False,False,Paid,True,False
1986,20407,2022-08-25,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,7,304.31,0,False,False,Paid,True,True
1987,20409,2025-01-31,Price,Found cheaper alternative with competitor,Sky Mobile,49,827.1,0,False,False,Paid,True,True
1988,20417,2025-05-10,Relocation,Moving abroad or to area without coverage,,12,491.03,0,False,False,Paid,False,True
1989,20422,2023-05-07,Contract End,"Contract ended, chose not to renew",,27,1201.72,0,False,False,Paid,False,True
1990,20424,2025-02-19,Network Quality,Slow speeds or poor performance,,10,313.85,2,True,False,Outstanding,False,False
1991,20432,2022-06-16,Billing Issues,Disputes over charges,,21,846.82,1,True,False,Paid,False,True
1992,20438,2025-08-06,Relocation,Moving abroad or to area without coverage,,34,805.12,1,True,False,Paid,False,True
1993,20471,2024-07-12,Contract End,"Contract ended, chose not to renew",,3,74.28,1,True,False,Paid,False,False
1994,20472,2023-12-26,Price,Found cheaper alternative with competitor,O2,23,916.35,0,False,False,Paid,True,True
1995,20473,2024-10-20,Network Coverage,Poor signal in home/work area,,26,837.66,0,False,False,Paid,True,True
1996,20475,2026-02-10,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,8,243.95,2,True,False,Paid,True,True
1997,20482,2022-07-14,Competitor Promotion,Attracted by competitor offer,Three,14,334.59,0,False,False,Paid,True,True
1998,20508,2025-12-18,Price,Found cheaper alternative with competitor,Vodafone,40,1780.68,2,True,False,Paid,True,True
1999,20511,2025-10-27,Contract End,"Contract ended, chose not to renew",,42,917.11,0,False,False,Paid,False,True
2000,20516,2021-08-24,Network Coverage,Poor signal in home/work area,,13,298.6,2,True,False,Paid,True,True
2001,20525,2023-03-07,No Longer Needed,No longer requires mobile service,,36,731.49,1,True,False,Paid,False,True
2002,20531,2022-04-10,Competitor Promotion,Attracted by competitor offer,O2,4,168.72,1,True,False,Paid,True,False
2003,20538,2025-04-03,Relocation,Moving abroad or to area without coverage,,3,82.23,2,True,False,Paid,False,False
2004,20550,2025-08-08,Billing Issues,Disputes over charges,,4,84.26,1,True,False,Paid,False,False
2005,20552,2025-09-29,Contract End,"Contract ended, chose not to renew",,23,664.22,1,True,False,Outstanding,False,False
2006,20559,2023-09-11,Price,Found cheaper alternative with competitor,EE,30,1126.73,1,True,False,Paid,True,True
2007,20562,2025-06-03,Network Quality,Slow speeds or poor performance,,44,1004.56,0,False,False,Paid,False,True
2008,20568,2024-07-19,Bundle Deal,Switched to competitor bundle offer,EE,27,946.15,2,True,False,Paid,True,True
2009,20586,2023-10-03,Bundle Deal,Switched to competitor bundle offer,Three,24,418.74,1,True,False,Paid,True,True
2010,20591,2023-01-19,Network Quality,Slow speeds or poor performance,,14,261.61,1,True,False,Paid,False,True
2011,20594,2025-06-15,Price,Found cheaper alternative with competitor,O2,47,1445.46,2,True,False,Paid,True,True
2012,20595,2025-01-12,Contract End,"Contract ended, chose not to renew",,49,1365.85,0,False,False,Outstanding,False,False
2013,20600,2022-08-29,Network Coverage,Poor signal in home/work area,,24,1010.9,0,False,False,Paid,True,True
2014,20617,2025-02-13,Price,Found cheaper alternative with competitor,Virgin Mobile,37,1052.22,0,False,False,Paid,True,True
2015,20626,2024-11-18,Price,Found cheaper alternative with competitor,Sky Mobile,5,141.28,0,False,False,Paid,True,False
2016,20627,2025-09-10,Billing Issues,Disputes over charges,,4,86.32,0,False,False,Paid,False,False
2017,20632,2023-05-29,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,19,829.76,1,True,False,Paid,True,True
2018,20640,2023-08-19,Price,Found cheaper alternative with competitor,EE,34,1259.19,1,True,False,Paid,True,True
2019,20652,2021-08-26,Price,Found cheaper alternative with competitor,Sky Mobile,6,99.37,0,False,False,Paid,True,True
2020,20660,2022-03-05,Customer Service,Dissatisfied with support experience,,16,418.52,0,False,False,Paid,False,True
2021,20672,2025-10-18,Network Coverage,Poor signal in home/work area,,6,199.23,1,True,False,Paid,True,True
2022,20695,2025-01-27,Bundle Deal,Switched to competitor bundle offer,EE,13,250.52,1,True,False,Paid,True,True
2023,20710,2025-06-01,Network Quality,Slow speeds or poor performance,,40,1697.27,2,True,False,Paid,False,True
2024,20727,2023-11-19,Competitor Promotion,Attracted by competitor offer,VOXI,31,1339.1,1,True,False,Paid,True,True
2025,20742,2024-03-18,Customer Service,Dissatisfied with support experience,,45,2007.24,0,False,False,Paid,False,True
2026,20753,2021-11-12,Network Coverage,Poor signal in home/work area,,14,238.24,1,True,False,Paid,True,True
2027,20778,2024-06-03,Competitor Promotion,Attracted by competitor offer,O2,20,729.81,2,True,False,Paid,True,True
2028,20783,2023-01-29,Relocation,Moving abroad or to area without coverage,,7,231.04,1,True,False,Paid,False,True
2029,20784,2025-11-16,Price,Found cheaper alternative with competitor,Sky Mobile,27,591.87,0,False,False,Paid,True,True
2030,20788,2022-10-21,Network Coverage,Poor signal in home/work area,,33,824.97,2,True,False,Paid,True,True
2031,20794,2024-09-10,Price,Found cheaper alternative with competitor,Tesco Mobile,46,1246.7,1,True,False,Paid,True,True
2032,20796,2022-03-29,Competitor Promotion,Attracted by competitor offer,VOXI,26,762.32,1,True,False,Paid,True,True
2033,20808,2022-05-28,Price,Found cheaper alternative with competitor,Three,19,795.67,0,False,False,Paid,True,True
2034,20815,2023-02-15,Price,Found cheaper alternative with competitor,Vodafone,8,155.98,2,True,False,Paid,True,True
2035,20832,2023-07-18,Customer Service,Dissatisfied with support experience,,21,356.08,1,True,False,Paid,False,True
2036,20838,2024-08-18,Bundle Deal,Switched to competitor bundle offer,Three,13,443.18,2,True,False,Paid,True,True
2037,20850,2025-07-26,Price,Found cheaper alternative with competitor,Three,9,255.73,1,True,False,Paid,True,True
2038,20878,2025-12-13,Price,Found cheaper alternative with competitor,O2,44,1842.9,0,False,False,Paid,True,True
2039,20900,2024-08-12,Contract End,"Contract ended, chose not to renew",,19,766.63,1,True,False,Paid,False,True
2040,20915,2021-02-25,Bundle Deal,Switched to competitor bundle offer,Three,3,133.79,1,True,False,Paid,True,False
2041,20933,2023-11-24,Competitor Promotion,Attracted by competitor offer,VOXI,7,178.0,1,True,False,Paid,True,True
2042,20947,2023-09-24,Bundle Deal,Switched to competitor bundle offer,O2,39,1575.95,0,False,False,Outstanding,True,False
2043,20953,2022-11-03,Price,Found cheaper alternative with competitor,Virgin Mobile,18,799.61,2,True,False,Paid,True,True
2044,20979,2024-08-30,Network Quality,Slow speeds or poor performance,,8,181.71,1,True,False,Paid,False,True
2045,20982,2025-02-28,Price,Found cheaper alternative with competitor,Three,4,157.87,2,True,False,Paid,True,False
2046,20998,2024-06-26,Customer Service,Dissatisfied with support experience,,48,1599.57,2,True,False,Paid,False,True
2047,21008,2021-12-23,Customer Service,Dissatisfied with support experience,,16,583.73,0,False,False,Paid,False,True
2048,21010,2026-02-19,Billing Issues,Disputes over charges,,12,279.43,2,True,False,Paid,False,True
2049,21012,2025-07-28,Price,Found cheaper alternative with competitor,giffgaff,36,749.12,0,False,False,Paid,True,True
2050,21020,2026-01-18,Network Coverage,Poor signal in home/work area,,17,362.88,2,True,False,Paid,True,True
2051,21027,2023-04-02,No Longer Needed,No longer requires mobile service,,18,616.22,0,False,False,Paid,False,True
2052,21047,2025-06-07,Price,Found cheaper alternative with competitor,VOXI,15,281.03,1,True,False,Paid,True,True
2053,21071,2023-05-08,Network Coverage,Poor signal in home/work area,,18,549.91,1,True,False,Paid,True,True
2054,21105,2025-09-14,Billing Issues,Disputes over charges,,4,130.74,0,False,False,Paid,False,False
2055,21106,2021-06-06,Network Coverage,Poor signal in home/work area,,10,379.94,1,True,False,Paid,True,True
2056,21117,2025-10-22,Customer Service,Dissatisfied with support experience,,20,459.28,1,True,False,Paid,False,True
2057,21122,2025-02-03,Customer Service,Dissatisfied with support experience,,35,1506.05,1,True,False,Paid,False,True
2058,21123,2023-07-01,No Longer Needed,No longer requires mobile service,,39,1245.36,1,True,False,Paid,False,True
2059,21127,2025-11-04,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,24,502.77,3,True,False,Paid,True,True
2060,21129,2024-09-28,Contract End,"Contract ended, chose not to renew",,23,917.87,3,True,False,Outstanding,False,False
2061,21168,2022-11-08,Customer Service,Dissatisfied with support experience,,13,521.23,2,True,False,Paid,False,True
2062,21178,2023-08-25,Customer Service,Dissatisfied with support experience,,21,316.19,1,True,False,Paid,False,True
2063,21182,2025-03-05,Customer Service,Dissatisfied with support experience,,3,72.24,1,True,False,Paid,False,False
2064,21183,2024-12-27,Competitor Promotion,Attracted by competitor offer,Tesco Mobile,41,1483.62,1,True,False,Paid,True,True
2065,21186,2022-09-05,Customer Service,Dissatisfied with support experience,,4,163.74,0,False,False,Paid,False,False
2066,21193,2023-04-25,Contract End,"Contract ended, chose not to renew",,31,650.82,0,False,False,Paid,False,True
2067,21199,2022-07-17,Price,Found cheaper alternative with competitor,Three,12,244.82,3,True,False,Outstanding,True,False
2068,21208,2022-02-19,Network Coverage,Poor signal in home/work area,,7,287.3,3,True,False,Paid,True,True
2069,21214,2023-06-18,Relocation,Moving abroad or to area without coverage,,18,565.32,1,True,False,Paid,False,True
2070,21225,2024-12-03,Price,Found cheaper alternative with competitor,Three,44,1744.81,0,False,False,Paid,True,True
2071,21234,2021-08-05,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,5,211.32,0,False,False,Paid,True,False
2072,21237,2025-12-19,Network Coverage,Poor signal in home/work area,,19,721.77,0,False,False,Paid,True,True
2073,21252,2023-01-03,Bundle Deal,Switched to competitor bundle offer,giffgaff,24,797.39,1,True,False,Paid,True,True
2074,21253,2022-02-23,Contract End,"Contract ended, chose not to renew",,10,421.6,1,True,False,Paid,False,True
2075,21277,2022-01-30,Price,Found cheaper alternative with competitor,VOXI,20,358.72,3,True,False,Paid,True,True
2076,21294,2023-12-17,Network Coverage,Poor signal in home/work area,,45,1698.86,2,True,False,Paid,True,True
2077,21304,2024-01-13,Bundle Deal,Switched to competitor bundle offer,Three,7,114.48,0,False,False,Paid,True,True
2078,21307,2025-06-03,Price,Found cheaper alternative with competitor,Tesco Mobile,20,728.6,0,False,False,Paid,True,True
2079,21308,2024-09-11,Price,Found cheaper alternative with competitor,giffgaff,15,575.0,0,False,False,Paid,True,True
2080,21313,2025-10-20,Customer Service,Dissatisfied with support experience,,37,1131.93,0,False,False,Paid,False,True
2081,21321,2024-02-26,Network Coverage,Poor signal in home/work area,,30,879.38,1,True,False,Paid,True,True
2082,21334,2025-06-17,Competitor Promotion,Attracted by competitor offer,EE,35,1406.25,1,True,False,Paid,True,True
2083,21351,2025-06-14,Contract End,"Contract ended, chose not to renew",,9,313.94,0,False,False,Paid,False,True
2084,21354,2021-11-01,Contract End,"Contract ended, chose not to renew",,12,310.56,0,False,False,Paid,False,True
2085,21359,2023-05-25,Price,Found cheaper alternative with competitor,Tesco Mobile,19,427.57,0,False,False,Outstanding,True,False
2086,21360,2024-11-10,Price,Found cheaper alternative with competitor,VOXI,8,339.52,1,True,False,Paid,True,True
2087,21367,2020-11-25,Network Coverage,Poor signal in home/work area,,7,153.43,1,True,False,Paid,True,True
2088,21387,2025-05-02,No Longer Needed,No longer requires mobile service,,40,860.97,0,False,False,Outstanding,False,False
2089,21423,2025-09-27,Competitor Promotion,Attracted by competitor offer,Three,37,1243.54,0,False,False,Paid,True,True
2090,21431,2024-03-06,Price,Found cheaper alternative with competitor,Tesco Mobile,34,1204.76,3,True,False,Paid,True,True
2091,21441,2025-05-17,Network Quality,Slow speeds or poor performance,,45,1254.31,0,False,False,Paid,False,True
2092,21443,2024-07-03,Network Quality,Slow speeds or poor performance,,40,1625.08,1,True,False,Paid,False,True
2093,21448,2022-08-11,Price,Found cheaper alternative with competitor,EE,4,120.25,0,False,False,Paid,True,False
2094,21449,2021-10-23,Customer Service,Dissatisfied with support experience,,16,708.32,2,True,False,Paid,False,True
2095,21450,2025-09-05,Relocation,Moving abroad or to area without coverage,,18,380.87,0,False,False,Paid,False,True
2096,21455,2022-05-06,Price,Found cheaper alternative with competitor,Sky Mobile,26,935.75,1,True,False,Paid,True,True
2097,21459,2023-05-12,Bundle Deal,Switched to competitor bundle offer,Vodafone,36,1150.76,0,False,False,Paid,True,True
2098,21477,2022-01-07,Bundle Deal,Switched to competitor bundle offer,O2,3,84.65,2,True,False,Paid,True,False
2099,21482,2023-01-05,Network Coverage,Poor signal in home/work area,,8,260.36,0,False,False,Paid,True,True
2100,21486,2026-01-04,Network Coverage,Poor signal in home/work area,,13,370.67,1,True,False,Paid,True,True
2101,21491,2021-06-30,Contract End,"Contract ended, chose not to renew",,6,111.59,1,True,False,Paid,False,True
2102,21499,2023-05-29,Billing Issues,Disputes over charges,,35,906.55,0,False,False,Paid,False,True
2103,21506,2024-08-07,Price,Found cheaper alternative with competitor,Vodafone,35,1034.32,0,False,False,Paid,True,True
2104,21516,2025-04-04,Price,Found cheaper alternative with competitor,Tesco Mobile,5,110.96,1,True,False,Paid,True,False
2105,21524,2023-10-22,Contract End,"Contract ended, chose not to renew",,10,433.69,1,True,False,Paid,False,True
2106,21528,2025-10-28,Billing Issues,Disputes over charges,,29,1292.3,1,True,False,Paid,False,True
2107,21532,2022-06-05,Competitor Promotion,Attracted by competitor offer,O2,26,883.92,3,True,False,Paid,True,True
2108,21542,2025-04-08,Network Coverage,Poor signal in home/work area,,13,276.6,1,True,False,Paid,True,True
2109,21552,2022-03-06,Network Coverage,Poor signal in home/work area,,5,129.55,1,True,False,Paid,True,False
2110,21566,2025-03-22,Price,Found cheaper alternative with competitor,EE,12,443.87,3,True,False,Paid,True,True
2111,21567,2025-08-11,Network Quality,Slow speeds or poor performance,,34,1033.48,3,True,False,Paid,False,True
2112,21586,2025-06-13,Device Issues,Device not supported on network,,5,198.54,0,False,False,Paid,False,False
2113,21592,2025-04-15,Price,Found cheaper alternative with competitor,EE,37,1545.32,0,False,False,Paid,True,True
2114,21593,2025-01-30,Contract End,"Contract ended, chose not to renew",,17,693.31,0,False,False,Paid,False,True
2115,21597,2025-06-14,Customer Service,Dissatisfied with support experience,,17,693.78,0,False,False,Paid,False,True
2116,21600,2021-05-09,Price,Found cheaper alternative with competitor,Virgin Mobile,11,180.99,2,True,False,Paid,True,True
2117,21601,2024-05-14,Price,Found cheaper alternative with competitor,Virgin Mobile,49,2021.06,3,True,False,Paid,True,True
2118,21616,2025-04-18,Price,Found cheaper alternative with competitor,giffgaff,36,786.59,2,True,False,Paid,True,True
2119,21628,2021-08-17,Price,Found cheaper alternative with competitor,Sky Mobile,6,111.18,1,True,False,Paid,True,True
2120,21634,2022-03-27,Device Issues,Device not supported on network,,11,195.04,1,True,False,Paid,False,True
2121,21645,2024-06-11,Customer Service,Dissatisfied with support experience,,13,338.51,3,True,False,Paid,False,True
2122,21665,2024-04-15,No Longer Needed,No longer requires mobile service,,41,1704.88,3,True,False,Paid,False,True
2123,21689,2022-02-06,Price,Found cheaper alternative with competitor,VOXI,7,137.73,0,False,False,Paid,True,True
2124,21710,2022-07-03,Network Coverage,Poor signal in home/work area,,19,732.94,0,False,False,Outstanding,True,False
2125,21711,2025-07-26,Relocation,Moving abroad or to area without coverage,,47,1762.16,2,True,False,Paid,False,True
2126,21717,2020-11-29,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,8,148.27,0,False,False,Paid,True,True
2127,21719,2022-03-29,Price,Found cheaper alternative with competitor,O2,14,520.85,1,True,False,Paid,True,True
2128,21749,2025-07-17,Price,Found cheaper alternative with competitor,O2,25,775.1,2,True,False,Paid,True,True
2129,21754,2024-09-23,Bundle Deal,Switched to competitor bundle offer,Vodafone,39,682.9,3,True,False,Paid,True,True
2130,21769,2025-11-16,Device Issues,Device not supported on network,,15,336.5,1,True,False,Paid,False,True
2131,21780,2023-02-16,Price,Found cheaper alternative with competitor,Sky Mobile,32,515.18,1,True,False,Paid,True,True
2132,21783,2025-09-28,Competitor Promotion,Attracted by competitor offer,Sky Mobile,38,1504.15,1,True,False,Paid,True,True
2133,21790,2024-11-01,Network Coverage,Poor signal in home/work area,,5,102.17,2,True,False,Paid,True,False
2134,21797,2024-06-12,Network Coverage,Poor signal in home/work area,,29,1172.2,2,True,False,Paid,True,True
