complaint_id,complaint_reference,customer_key,customer_type,category,channel,received_date,acknowledged_date,resolved_date,outcome,compensation_amount,escalated_to_ombudsman,root_cause
20298,CMP62307,3245,Consumer,Customer Service,Regulator,2026-01-16,2026-01-17 00:00:00,,Pending,0.0,False,
20304,CMP13093,675,B2B,Pricing,Phone,2026-01-16,2026-01-17 00:00:00,2026-02-08 00:00:00,Withdrawn,0.0,False,Staff Error
20327,CMP87258,1656,Consumer,Privacy,Phone,2026-01-17,2026-01-18 00:00:00,2026-02-13 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20328,CMP32042,637,B2B,Contract Terms,Regulator,2026-01-17,2026-01-18 00:00:00,2023-04-11,Withdrawn,0.0,False,Policy Gap
20329,CMP62930,206,B2B,Contract Terms,Email,2026-01-17,2026-01-18 00:00:00,,Pending,0.0,False,
20330,CMP54413,2745,Consumer,Sales Practice,Social Media,2026-01-17,2026-01-18 00:00:00,2024-01-12,Not Upheld,0.0,False,Policy Gap
20333,CMP43756,957,B2B,Sales Practice,Social Media,2026-01-17,2026-01-18 00:00:00,2026-02-03 00:00:00,Pending,0.0,False,
20332,CMP63268,789,B2B,Contract Terms,Phone,2026-01-17,2026-01-18 00:00:00,2026-02-03 00:00:00,Pending,0.0,False,
20334,CMP49214,538,Consumer,Billing,Letter,2026-01-17,2026-01-18 00:00:00,2026-01-23 00:00:00,Upheld,244.9,False,Staff Error
20326,CMP91871,1096,Consumer,Network Coverage,Letter,2026-01-17,2026-01-18 00:00:00,2026-02-15 00:00:00,Withdrawn,0.0,False,System Error
20331,CMP38602,3513,Consumer,Billing,Email,2026-01-17,2026-01-18 00:00:00,2026-01-28 00:00:00,Withdrawn,0.0,False,Process Failure
20325,CMP63331,4675,Consumer,Network Coverage,Email,2026-01-17,2026-01-18 00:00:00,2026-02-15 00:00:00,Pending,0.0,False,
20335,CMP58901,368,B2B,Sales Practice,Social Media,2026-01-17,2026-01-18 00:00:00,2026-02-14 00:00:00,Upheld,0.07,False,Policy Gap
20323,CMP73416,522,B2B,Service Quality,Email,2026-01-17,2026-01-18 00:00:00,2026-02-07 00:00:00,Upheld,319.45,False,Customer Misunderstanding
20324,CMP42196,4719,Consumer,Contract Terms,Regulator,2026-01-17,2026-01-18 00:00:00,2026-02-12 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20315,CMP15626,1314,Consumer,Service Quality,Letter,2026-01-17,2026-01-18 00:00:00,2026-02-05 00:00:00,Withdrawn,0.0,False,System Error
20316,CMP17424,830,B2B,Billing,Letter,2026-01-17,2026-01-18 00:00:00,2024-11-02,Not Upheld,0.0,False,Process Failure
20317,CMP22857,117,B2B,Billing,Email,2026-01-17,2026-01-18 00:00:00,2026-01-30 00:00:00,Pending,0.0,False,
20314,CMP29982,1480,Consumer,Billing,Regulator,2026-01-17,2026-01-18 00:00:00,2026-02-13 00:00:00,Withdrawn,0.0,False,System Error
20319,CMP86961,3240,Consumer,Privacy,Letter,2026-01-17,2026-01-18 00:00:00,2026-01-28 00:00:00,Pending,0.0,False,
20320,CMP11980,3322,Consumer,Pricing,Letter,2026-01-17,2026-01-18 00:00:00,,Pending,0.0,False,
20321,CMP58290,3859,Consumer,Sales Practice,Ombudsman,2026-01-17,2026-01-18 00:00:00,2024-11-14,Not Upheld,0.0,False,System Error
20322,CMP36431,1382,Consumer,Sales Practice,Social Media,2026-01-17,2026-01-18 00:00:00,2026-01-29 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20318,CMP94976,3707,Consumer,Billing,Phone,2026-01-17,2026-01-18 00:00:00,,Pending,0.0,False,
20346,CMP92711,121,B2B,Billing,Phone,2026-01-18,2026-01-19 00:00:00,2026-02-07 00:00:00,Pending,0.0,False,
20352,CMP36385,2349,Consumer,Contract Terms,Ombudsman,2026-01-18,2026-01-19 00:00:00,2023-08-04,Partially Upheld,353.75,False,Policy Gap
20351,CMP48158,829,Consumer,Pricing,Regulator,2026-01-18,2026-01-19 00:00:00,2026-02-09 00:00:00,Partially Upheld,36.21,False,Customer Misunderstanding
20350,CMP33019,960,B2B,Pricing,Social Media,2026-01-18,2026-01-19 00:00:00,2026-02-02 00:00:00,Pending,0.0,False,
20349,CMP28639,885,Consumer,Pricing,Social Media,2026-01-18,2026-01-19 00:00:00,2026-01-28 00:00:00,Pending,0.0,False,
20348,CMP95530,2810,Consumer,Privacy,Regulator,2026-01-18,2026-01-19 00:00:00,2026-01-27 00:00:00,Partially Upheld,366.57,True,System Error
20347,CMP31563,3949,Consumer,Service Quality,Phone,2026-01-18,2026-01-19 00:00:00,2023-11-12,Partially Upheld,176.9,False,Staff Error
20345,CMP49341,933,Consumer,Service Quality,Social Media,2026-01-18,2026-01-19 00:00:00,2024-06-17,Partially Upheld,21.32,False,System Error
20342,CMP15776,4729,Consumer,Pricing,Ombudsman,2026-01-18,2026-01-19 00:00:00,2026-02-06 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20343,CMP46444,1265,Consumer,Network Coverage,Letter,2026-01-18,2026-01-19 00:00:00,2026-02-10 00:00:00,Withdrawn,0.0,False,Policy Gap
20341,CMP78916,1942,Consumer,Network Coverage,Regulator,2026-01-18,2026-01-19 00:00:00,2026-02-12 00:00:00,Upheld,202.45,False,System Error
20340,CMP18711,898,B2B,Billing,Social Media,2026-01-18,2026-01-19 00:00:00,2026-02-04 00:00:00,Upheld,195.49,False,System Error
20339,CMP84318,538,Consumer,Customer Service,Phone,2026-01-18,2026-01-19 00:00:00,2026-02-09 00:00:00,Pending,0.0,False,
20338,CMP92970,2493,Consumer,Privacy,Ombudsman,2026-01-18,2026-01-19 00:00:00,2026-02-04 00:00:00,Partially Upheld,252.2,False,Process Failure
20337,CMP95553,925,B2B,Sales Practice,Ombudsman,2026-01-18,2026-01-19 00:00:00,2026-01-21 00:00:00,Withdrawn,0.0,False,Process Failure
20336,CMP40707,894,B2B,Pricing,Social Media,2026-01-18,2026-01-19 00:00:00,2024-05-23,Upheld,50.25,False,Customer Misunderstanding
20344,CMP49110,4114,Consumer,Service Quality,Ombudsman,2026-01-18,2026-01-19 00:00:00,2026-02-14 00:00:00,Not Upheld,0.0,False,Process Failure
20362,CMP71788,168,Consumer,Pricing,Email,2026-01-19,2026-01-20 00:00:00,2026-02-04 00:00:00,Upheld,193.4,False,System Error
20368,CMP92879,2798,Consumer,Privacy,Email,2026-01-19,2026-01-20 00:00:00,2026-01-26 00:00:00,Upheld,184.43,False,Policy Gap
20367,CMP48827,4813,Consumer,Privacy,Ombudsman,2026-01-19,2026-01-20 00:00:00,2023-05-08,Partially Upheld,83.03,False,Process Failure
20366,CMP15655,562,B2B,Privacy,Social Media,2026-01-19,2026-01-20 00:00:00,2026-02-01 00:00:00,Upheld,380.11,False,Staff Error
20365,CMP54859,1660,Consumer,Pricing,Regulator,2026-01-19,2026-01-20 00:00:00,2026-02-06 00:00:00,Partially Upheld,207.7,False,Staff Error
20364,CMP63625,4271,Consumer,Contract Terms,Regulator,2026-01-19,2026-01-20 00:00:00,2026-01-23 00:00:00,Upheld,95.59,False,Customer Misunderstanding
20363,CMP62098,988,B2B,Pricing,Email,2026-01-19,2026-01-20 00:00:00,2026-01-29 00:00:00,Pending,0.0,True,
20361,CMP25251,621,B2B,Pricing,Regulator,2026-01-19,2026-01-20 00:00:00,2026-02-01 00:00:00,Pending,0.0,False,
20358,CMP10526,1824,Consumer,Network Coverage,Ombudsman,2026-01-19,2026-01-20 00:00:00,2026-02-08 00:00:00,Withdrawn,0.0,False,Staff Error
20359,CMP78760,3572,Consumer,Sales Practice,Regulator,2026-01-19,2026-01-20 00:00:00,2022-06-27,Withdrawn,0.0,False,Customer Misunderstanding
20357,CMP57837,565,B2B,Contract Terms,Email,2026-01-19,2026-01-20 00:00:00,2026-01-24 00:00:00,Upheld,454.46,False,System Error
20356,CMP21536,217,B2B,Network Coverage,Ombudsman,2026-01-19,2026-01-20 00:00:00,2023-11-23,Not Upheld,0.0,False,Policy Gap
20355,CMP38541,1812,Consumer,Network Coverage,Email,2026-01-19,2026-01-20 00:00:00,2026-02-16 00:00:00,Partially Upheld,13.15,False,System Error
20354,CMP89083,2714,Consumer,Contract Terms,Social Media,2026-01-19,2026-01-20 00:00:00,2026-01-22 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20353,CMP61027,908,B2B,Contract Terms,Phone,2026-01-19,2026-01-20 00:00:00,2023-12-03,Upheld,255.26,False,Staff Error
20360,CMP44531,290,B2B,Service Quality,Letter,2026-01-19,2026-01-20 00:00:00,2026-02-01 00:00:00,Pending,0.0,False,
20384,CMP18712,40,Consumer,Privacy,Phone,2026-01-20,2026-01-21 00:00:00,2024-05-08,Withdrawn,0.0,True,Staff Error
20383,CMP75455,4853,Consumer,Service Quality,Letter,2026-01-20,2026-01-21 00:00:00,2026-02-07 00:00:00,Upheld,38.08,False,Policy Gap
20382,CMP84744,1484,Consumer,Network Coverage,Regulator,2026-01-20,2026-01-21 00:00:00,2026-02-09 00:00:00,Pending,0.0,True,
20381,CMP15109,3291,Consumer,Pricing,Phone,2026-01-20,2026-01-21 00:00:00,2026-02-07 00:00:00,Upheld,255.46,False,Process Failure
20380,CMP59268,2579,Consumer,Network Coverage,Regulator,2026-01-20,2026-01-21 00:00:00,2023-06-15,Partially Upheld,399.9,False,System Error
20379,CMP64615,956,B2B,Service Quality,Email,2026-01-20,2026-01-21 00:00:00,2026-02-14 00:00:00,Partially Upheld,163.68,False,Customer Misunderstanding
20378,CMP92503,369,B2B,Pricing,Regulator,2026-01-20,2026-01-21 00:00:00,2026-02-01 00:00:00,Withdrawn,0.0,False,Staff Error
20377,CMP39759,1788,Consumer,Privacy,Email,2026-01-20,2026-01-21 00:00:00,2026-02-09 00:00:00,Upheld,497.25,False,Policy Gap
20375,CMP95708,1097,Consumer,Customer Service,Letter,2026-01-20,2026-01-21 00:00:00,2026-01-28 00:00:00,Not Upheld,0.0,False,Policy Gap
20374,CMP70112,957,B2B,Network Coverage,Ombudsman,2026-01-20,2026-01-21 00:00:00,,Pending,0.0,False,
20373,CMP36589,1260,Consumer,Sales Practice,Ombudsman,2026-01-20,2026-01-21 00:00:00,2026-02-10 00:00:00,Upheld,104.57,False,Policy Gap
20372,CMP40015,178,Consumer,Contract Terms,Email,2026-01-20,2026-01-21 00:00:00,,Pending,0.0,False,
20371,CMP39009,419,B2B,Service Quality,Ombudsman,2026-01-20,2026-01-21 00:00:00,2026-01-26 00:00:00,Partially Upheld,251.03,True,Customer Misunderstanding
20370,CMP93309,1941,Consumer,Customer Service,Email,2026-01-20,2026-01-21 00:00:00,2026-02-18 00:00:00,Withdrawn,0.0,False,System Error
20369,CMP72046,1166,Consumer,Billing,Regulator,2026-01-20,2026-01-21 00:00:00,2022-03-03,Partially Upheld,60.01,False,Process Failure
20376,CMP36143,161,B2B,Network Coverage,Ombudsman,2026-01-20,2026-01-21 00:00:00,,Pending,0.0,False,
20394,CMP16154,119,B2B,Billing,Email,2026-01-21,2026-01-22 00:00:00,2023-03-19,Withdrawn,0.0,False,Process Failure
20400,CMP31804,666,Consumer,Sales Practice,Regulator,2026-01-21,2026-01-22 00:00:00,2026-02-05 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20399,CMP51688,741,B2B,Service Quality,Regulator,2026-01-21,2026-01-22 00:00:00,2026-02-16 00:00:00,Withdrawn,0.0,False,Policy Gap
20398,CMP74288,2570,Consumer,Billing,Regulator,2026-01-21,2026-01-22 00:00:00,2026-02-06 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20397,CMP61195,4419,Consumer,Contract Terms,Phone,2026-01-21,2026-01-22 00:00:00,2025-09-19,Upheld,214.59,False,System Error
20396,CMP30581,3378,Consumer,Billing,Letter,2026-01-21,2026-01-22 00:00:00,2023-03-03,Withdrawn,0.0,False,Staff Error
20395,CMP62648,1912,Consumer,Customer Service,Regulator,2026-01-21,2026-01-22 00:00:00,2026-01-26 00:00:00,Upheld,94.33,False,Process Failure
20393,CMP40087,4680,Consumer,Privacy,Ombudsman,2026-01-21,2026-01-22 00:00:00,,Pending,0.0,False,
20385,CMP59930,1086,Consumer,Network Coverage,Email,2026-01-21,2026-01-22 00:00:00,2026-02-02 00:00:00,Withdrawn,0.0,False,System Error
20391,CMP42981,1361,Consumer,Service Quality,Ombudsman,2026-01-21,2026-01-22 00:00:00,2026-01-29 00:00:00,Not Upheld,0.0,False,System Error
20390,CMP79298,3657,Consumer,Pricing,Ombudsman,2026-01-21,2026-01-22 00:00:00,2026-01-24 00:00:00,Pending,0.0,False,
20389,CMP56167,85,Consumer,Pricing,Social Media,2026-01-21,2026-01-22 00:00:00,2026-02-15 00:00:00,Partially Upheld,159.23,False,Process Failure
20388,CMP85304,4826,Consumer,Contract Terms,Email,2026-01-21,2026-01-22 00:00:00,2026-02-16 00:00:00,Upheld,85.18,False,Policy Gap
20387,CMP53408,4264,Consumer,Service Quality,Phone,2026-01-21,2026-01-22 00:00:00,2023-01-10,Withdrawn,0.0,False,Policy Gap
20386,CMP49499,2328,Consumer,Contract Terms,Ombudsman,2026-01-21,2026-01-22 00:00:00,2025-03-17,Not Upheld,0.0,False,Staff Error
20392,CMP62269,4750,Consumer,Network Coverage,Email,2026-01-21,2026-01-22 00:00:00,2025-02-07,Withdrawn,0.0,False,Policy Gap
20413,CMP48559,119,Consumer,Privacy,Regulator,2026-01-22,2026-01-23 00:00:00,2026-02-20 00:00:00,Pending,0.0,False,
20414,CMP84319,2444,Consumer,Service Quality,Ombudsman,2026-01-22,2026-01-23 00:00:00,,Pending,0.0,False,
20415,CMP58787,225,B2B,Pricing,Letter,2026-01-22,2026-01-23 00:00:00,2026-02-07 00:00:00,Partially Upheld,22.03,False,Customer Misunderstanding
20416,CMP45488,1490,Consumer,Service Quality,Email,2026-01-22,2026-01-23 00:00:00,2026-02-01 00:00:00,Pending,0.0,False,
20419,CMP84441,1355,Consumer,Pricing,Phone,2026-01-22,2026-01-23 00:00:00,2026-02-12 00:00:00,Pending,0.0,False,
20418,CMP84663,929,Consumer,Sales Practice,Regulator,2026-01-22,2026-01-23 00:00:00,2026-02-07 00:00:00,Pending,0.0,False,
20412,CMP32431,126,B2B,Contract Terms,Email,2026-01-22,2026-01-23 00:00:00,,Pending,0.0,False,
20421,CMP71681,2235,Consumer,Sales Practice,Regulator,2026-01-22,2026-01-23 00:00:00,2026-02-03 00:00:00,Partially Upheld,245.72,False,Policy Gap
20417,CMP73483,287,B2B,Customer Service,Letter,2026-01-22,2026-01-23 00:00:00,2026-02-10 00:00:00,Not Upheld,0.0,False,System Error
20411,CMP59153,229,Consumer,Pricing,Social Media,2026-01-22,2026-01-23 00:00:00,2024-11-03,Partially Upheld,245.79,False,Customer Misunderstanding
20420,CMP16368,4798,Consumer,Network Coverage,Regulator,2026-01-22,2026-01-23 00:00:00,,Pending,0.0,False,
20409,CMP37424,3235,Consumer,Contract Terms,Letter,2026-01-22,2026-01-23 00:00:00,2026-02-02 00:00:00,Not Upheld,0.0,True,Staff Error
20402,CMP55004,247,B2B,Billing,Ombudsman,2026-01-22,2026-01-23 00:00:00,2026-01-30 00:00:00,Withdrawn,0.0,False,System Error
20403,CMP93869,3801,Consumer,Privacy,Social Media,2026-01-22,2026-01-23 00:00:00,2026-02-04 00:00:00,Upheld,383.4,True,Policy Gap
20404,CMP98652,2574,Consumer,Network Coverage,Phone,2026-01-22,2026-01-23 00:00:00,2026-02-18 00:00:00,Partially Upheld,301.94,False,Customer Misunderstanding
20401,CMP66985,1393,Consumer,Network Coverage,Ombudsman,2026-01-22,2026-01-23 00:00:00,2026-01-31 00:00:00,Upheld,204.0,False,System Error
20406,CMP60069,1452,Consumer,Service Quality,Regulator,2026-01-22,2026-01-23 00:00:00,2026-02-10 00:00:00,Withdrawn,0.0,False,Policy Gap
20407,CMP62326,3071,Consumer,Pricing,Phone,2026-01-22,2026-01-23 00:00:00,2026-01-25 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20408,CMP91061,629,Consumer,Privacy,Letter,2026-01-22,2026-01-23 00:00:00,2026-02-15 00:00:00,Not Upheld,0.0,False,System Error
20405,CMP33398,206,Consumer,Pricing,Ombudsman,2026-01-22,2026-01-23 00:00:00,2026-01-29 00:00:00,Not Upheld,0.0,False,Staff Error
20410,CMP60861,832,Consumer,Contract Terms,Letter,2026-01-22,2026-01-23 00:00:00,2026-02-02 00:00:00,Partially Upheld,234.38,False,Staff Error
20430,CMP85897,3682,Consumer,Privacy,Regulator,2026-01-23,2026-01-24 00:00:00,2026-02-12 00:00:00,Partially Upheld,147.14,False,Staff Error
20437,CMP91905,375,Consumer,Contract Terms,Phone,2026-01-23,2026-01-24 00:00:00,2026-02-18 00:00:00,Upheld,395.77,False,Policy Gap
20436,CMP78577,4993,Consumer,Pricing,Email,2026-01-23,2026-01-24 00:00:00,2026-02-21 00:00:00,Not Upheld,0.0,False,Staff Error
20435,CMP75641,321,B2B,Network Coverage,Email,2026-01-23,2026-01-24 00:00:00,2026-02-15 00:00:00,Pending,0.0,False,
20434,CMP19078,1641,Consumer,Billing,Social Media,2026-01-23,2026-01-24 00:00:00,2026-01-27 00:00:00,Pending,0.0,False,
20433,CMP35003,89,Consumer,Contract Terms,Ombudsman,2026-01-23,2026-01-24 00:00:00,2026-02-20 00:00:00,Withdrawn,0.0,False,Policy Gap
20432,CMP72768,3919,Consumer,Billing,Social Media,2026-01-23,2026-01-24 00:00:00,2026-02-05 00:00:00,Pending,0.0,False,
20431,CMP61047,2650,Consumer,Network Coverage,Letter,2026-01-23,2026-01-24 00:00:00,2025-07-23,Withdrawn,0.0,False,Customer Misunderstanding
20429,CMP81626,4806,Consumer,Network Coverage,Ombudsman,2026-01-23,2026-01-24 00:00:00,2026-02-21 00:00:00,Not Upheld,0.0,False,Policy Gap
20427,CMP67660,992,Consumer,Contract Terms,Phone,2026-01-23,2026-01-24 00:00:00,,Pending,0.0,False,
20426,CMP59786,2639,Consumer,Network Coverage,Social Media,2026-01-23,2026-01-24 00:00:00,2026-01-31 00:00:00,Withdrawn,0.0,False,Staff Error
20425,CMP11925,2041,Consumer,Billing,Social Media,2026-01-23,2026-01-24 00:00:00,2026-02-20 00:00:00,Partially Upheld,102.41,False,System Error
20424,CMP93976,2659,Consumer,Contract Terms,Ombudsman,2026-01-23,2026-01-24 00:00:00,2026-02-02 00:00:00,Upheld,131.74,False,System Error
20423,CMP36015,3166,Consumer,Service Quality,Letter,2026-01-23,2026-01-24 00:00:00,2026-01-29 00:00:00,Partially Upheld,324.6,False,Process Failure
20422,CMP43320,899,Consumer,Pricing,Social Media,2026-01-23,2026-01-24 00:00:00,2026-02-12 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20428,CMP74881,828,Consumer,Billing,Letter,2026-01-23,2026-01-24 00:00:00,2026-02-05 00:00:00,Pending,0.0,False,
20448,CMP36289,3684,Consumer,Pricing,Regulator,2026-01-24,2026-01-25 00:00:00,2026-01-31 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20455,CMP13389,2179,Consumer,Contract Terms,Ombudsman,2026-01-24,2026-01-25 00:00:00,2026-02-10 00:00:00,Upheld,491.56,False,System Error
20454,CMP35683,148,Consumer,Contract Terms,Ombudsman,2026-01-24,2026-01-25 00:00:00,,Pending,0.0,False,
20453,CMP23629,3028,Consumer,Customer Service,Phone,2026-01-24,2026-01-25 00:00:00,2024-12-26,Upheld,436.95,False,Process Failure
20452,CMP71550,3080,Consumer,Pricing,Letter,2026-01-24,2026-01-25 00:00:00,2026-02-13 00:00:00,Partially Upheld,210.98,False,Staff Error
20451,CMP34826,592,Consumer,Billing,Ombudsman,2026-01-24,2026-01-25 00:00:00,2026-01-28 00:00:00,Pending,0.0,True,
20450,CMP36630,4222,Consumer,Billing,Email,2026-01-24,2026-01-25 00:00:00,2022-07-04,Not Upheld,0.0,False,Staff Error
20449,CMP56163,812,B2B,Contract Terms,Phone,2026-01-24,2026-01-25 00:00:00,2025-10-24,Not Upheld,0.0,False,System Error
20447,CMP76435,4555,Consumer,Service Quality,Phone,2026-01-24,2026-01-25 00:00:00,,Pending,0.0,False,
20456,CMP21653,4160,Consumer,Service Quality,Letter,2026-01-24,2026-01-25 00:00:00,2026-02-17 00:00:00,Upheld,183.13,False,Customer Misunderstanding
20445,CMP37961,1143,Consumer,Sales Practice,Phone,2026-01-24,2026-01-25 00:00:00,2026-02-06 00:00:00,Withdrawn,0.0,False,Policy Gap
20438,CMP91941,380,B2B,Privacy,Letter,2026-01-24,2026-01-25 00:00:00,2026-02-21 00:00:00,Withdrawn,0.0,False,Policy Gap
20439,CMP84137,2707,Consumer,Privacy,Social Media,2026-01-24,2026-01-25 00:00:00,2024-12-14,Not Upheld,0.0,False,Staff Error
20440,CMP43662,2831,Consumer,Service Quality,Email,2026-01-24,2026-01-25 00:00:00,2026-02-20 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20446,CMP66446,2858,Consumer,Service Quality,Letter,2026-01-24,2026-01-25 00:00:00,2025-11-15,Withdrawn,0.0,False,Customer Misunderstanding
20442,CMP31288,716,B2B,Customer Service,Social Media,2026-01-24,2026-01-25 00:00:00,2025-08-14,Withdrawn,0.0,False,Staff Error
20443,CMP46877,4568,Consumer,Service Quality,Social Media,2026-01-24,2026-01-25 00:00:00,2026-02-08 00:00:00,Partially Upheld,204.23,False,Staff Error
20444,CMP25313,980,B2B,Network Coverage,Regulator,2026-01-24,2026-01-25 00:00:00,2022-11-25,Withdrawn,0.0,False,System Error
20441,CMP90885,3460,Consumer,Privacy,Email,2026-01-24,2026-01-25 00:00:00,2024-10-27,Withdrawn,0.0,False,Process Failure
20475,CMP82715,4366,Consumer,Network Coverage,Email,2026-01-25,2026-01-26 00:00:00,2023-04-01,Not Upheld,0.0,False,System Error
20474,CMP20326,4042,Consumer,Contract Terms,Social Media,2026-01-25,2026-01-26 00:00:00,2025-01-05,Withdrawn,0.0,False,Policy Gap
20473,CMP11560,431,Consumer,Customer Service,Ombudsman,2026-01-25,2026-01-26 00:00:00,2025-12-21,Withdrawn,0.0,False,System Error
20472,CMP89148,2365,Consumer,Contract Terms,Letter,2026-01-25,2026-01-26 00:00:00,2026-01-31 00:00:00,Pending,0.0,False,
20471,CMP93186,4340,Consumer,Contract Terms,Email,2026-01-25,2026-01-26 00:00:00,2026-02-18 00:00:00,Pending,0.0,False,
20470,CMP36745,200,Consumer,Contract Terms,Regulator,2026-01-25,2026-01-26 00:00:00,2026-02-03 00:00:00,Not Upheld,0.0,False,Policy Gap
20468,CMP41890,403,B2B,Privacy,Ombudsman,2026-01-25,2026-01-26 00:00:00,2026-02-07 00:00:00,Partially Upheld,48.45,True,Customer Misunderstanding
20467,CMP30022,2280,Consumer,Service Quality,Social Media,2026-01-25,2026-01-26 00:00:00,2023-10-31,Withdrawn,0.0,False,System Error
20466,CMP62579,579,B2B,Customer Service,Phone,2026-01-25,2026-01-26 00:00:00,2026-02-18 00:00:00,Withdrawn,0.0,False,Staff Error
20469,CMP80316,210,B2B,Billing,Regulator,2026-01-25,2026-01-26 00:00:00,2026-02-20 00:00:00,Partially Upheld,405.23,False,Policy Gap
20464,CMP93847,2942,Consumer,Contract Terms,Email,2026-01-25,2026-01-26 00:00:00,,Pending,0.0,False,
20463,CMP38380,3857,Consumer,Network Coverage,Email,2026-01-25,2026-01-26 00:00:00,2026-01-31 00:00:00,Upheld,363.18,False,Policy Gap
20462,CMP12356,3754,Consumer,Contract Terms,Letter,2026-01-25,2026-01-26 00:00:00,2025-06-04,Partially Upheld,250.23,False,Staff Error
20461,CMP80326,4128,Consumer,Billing,Ombudsman,2026-01-25,2026-01-26 00:00:00,2026-02-11 00:00:00,Not Upheld,0.0,False,Policy Gap
20460,CMP99899,539,B2B,Customer Service,Phone,2026-01-25,2026-01-26 00:00:00,2026-01-28 00:00:00,Withdrawn,0.0,False,Policy Gap
20459,CMP30049,4787,Consumer,Customer Service,Regulator,2026-01-25,2026-01-26 00:00:00,2026-02-19 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20458,CMP85717,4086,Consumer,Customer Service,Phone,2026-01-25,2026-01-26 00:00:00,2026-01-30 00:00:00,Withdrawn,0.0,False,Staff Error
20457,CMP26082,4993,Consumer,Pricing,Email,2026-01-25,2026-01-26 00:00:00,2026-02-10 00:00:00,Not Upheld,0.0,False,Staff Error
20465,CMP10661,802,Consumer,Network Coverage,Regulator,2026-01-25,2026-01-26 00:00:00,2026-02-02 00:00:00,Pending,0.0,False,
20489,CMP47412,1097,Consumer,Service Quality,Social Media,2026-01-26,2026-01-27 00:00:00,2023-07-12,Partially Upheld,162.38,False,Policy Gap
20490,CMP12920,3604,Consumer,Billing,Phone,2026-01-26,2026-01-27 00:00:00,2022-05-23,Upheld,142.42,False,System Error
20491,CMP70315,405,B2B,Network Coverage,Social Media,2026-01-26,2026-01-27 00:00:00,2026-02-15 00:00:00,Upheld,358.12,False,System Error
20492,CMP89561,248,B2B,Contract Terms,Social Media,2026-01-26,2026-01-27 00:00:00,2026-02-22 00:00:00,Withdrawn,0.0,False,Process Failure
20496,CMP18946,4609,Consumer,Network Coverage,Ombudsman,2026-01-26,2026-01-27 00:00:00,2026-01-29 00:00:00,Withdrawn,0.0,False,Staff Error
20497,CMP55500,2913,Consumer,Customer Service,Ombudsman,2026-01-26,2026-01-27 00:00:00,2026-02-03 00:00:00,Withdrawn,0.0,False,Policy Gap
20494,CMP26309,1681,Consumer,Contract Terms,Phone,2026-01-26,2026-01-27 00:00:00,2026-02-03 00:00:00,Pending,0.0,False,
20495,CMP65230,1713,Consumer,Service Quality,Regulator,2026-01-26,2026-01-27 00:00:00,2026-02-18 00:00:00,Withdrawn,0.0,False,Process Failure
20488,CMP40027,1302,Consumer,Billing,Regulator,2026-01-26,2026-01-27 00:00:00,2026-02-13 00:00:00,Partially Upheld,21.9,False,System Error
20493,CMP82541,4402,Consumer,Pricing,Social Media,2026-01-26,2026-01-27 00:00:00,2026-02-02 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20487,CMP69321,889,Consumer,Pricing,Email,2026-01-26,2026-01-27 00:00:00,2026-02-14 00:00:00,Upheld,395.42,True,System Error
20479,CMP10956,3631,Consumer,Network Coverage,Letter,2026-01-26,2026-01-27 00:00:00,2026-02-07 00:00:00,Partially Upheld,210.4,False,Process Failure
20485,CMP84131,2014,Consumer,Privacy,Ombudsman,2026-01-26,2026-01-27 00:00:00,2024-03-22,Not Upheld,0.0,False,Policy Gap
20484,CMP57908,4085,Consumer,Customer Service,Email,2026-01-26,2026-01-27 00:00:00,2026-02-18 00:00:00,Partially Upheld,147.07,False,System Error
20483,CMP88339,3334,Consumer,Contract Terms,Phone,2026-01-26,2026-01-27 00:00:00,2022-02-09,Upheld,314.57,False,Policy Gap
20482,CMP35963,4358,Consumer,Privacy,Ombudsman,2026-01-26,2026-01-27 00:00:00,2025-06-16,Upheld,38.1,False,Staff Error
20481,CMP49443,3535,Consumer,Sales Practice,Ombudsman,2026-01-26,2026-01-27 00:00:00,2025-02-03,Partially Upheld,106.35,False,Process Failure
20480,CMP49063,4213,Consumer,Pricing,Regulator,2026-01-26,2026-01-27 00:00:00,2026-02-15 00:00:00,Upheld,429.09,False,Process Failure
20478,CMP90818,236,Consumer,Customer Service,Letter,2026-01-26,2026-01-27 00:00:00,2026-02-04 00:00:00,Partially Upheld,365.39,False,Customer Misunderstanding
20477,CMP14703,942,Consumer,Network Coverage,Letter,2026-01-26,2026-01-27 00:00:00,2023-10-07,Withdrawn,0.0,False,System Error
20476,CMP75128,362,Consumer,Network Coverage,Email,2026-01-26,2026-01-27 00:00:00,2026-01-31 00:00:00,Withdrawn,0.0,False,Policy Gap
