activation_id,order_id,subscriber_key,sim_iccid,order_timestamp,activation_timestamp,activation_channel,time_to_activate_hours,activation_status,activation_type
a44d81e4-e06e-444d-a48e-b77b9f617d24,ORD103614,8432,8944048758307010,2026-01-06 15:00:00,2026-01-06 18:44:02,Retail Store,3.73,Completed,SIM Swap
9b57d451-c829-4956-8b0f-5ac1c1d940fd,ORD103615,11001,8944085206204025,2026-01-18 08:00:00,2026-01-18 15:10:22,Partner,7.17,Completed,SIM Swap
1f9e0002-b2ed-44c8-bd9e-dace85120e8b,ORD103616,27248,8944048434693530,2026-02-14 10:00:00,2026-02-15 08:21:26,Online,22.36,Completed,SIM Swap
1211e7f4-152b-4c15-bf7d-b977dd9a13e3,ORD103617,11435,8944088416024208,2026-01-26 12:00:00,2026-01-26 13:15:42,Retail Store,1.26,Completed,New Activation
4d54170d-8bad-4375-8f97-2396b2be7869,ORD103618,23464,8944073201920469,2026-02-21 16:00:00,2026-02-22 13:31:05,Partner,21.52,Completed,Replacement
a01ec97a-6437-4b95-a89d-527adbe933d9,ORD103619,8704,8944090946840009,2026-02-24 16:00:00,2026-02-24 16:51:09,Retail Store,0.85,Completed,Replacement
c5d0d7ef-4b2c-4294-92d1-1f1ea73baf15,ORD103620,8093,8944088508561989,2026-01-09 08:00:00,2026-01-11 00:38:21,Online,40.64,Completed,Replacement
50cdecd5-1f89-4cf7-b87b-b7ed3757280b,ORD103621,3863,8944078204386623,2026-02-05 09:00:00,2026-02-06 03:43:08,Online,18.72,Completed,Replacement
5b9aaba8-26d7-4142-9e8a-d66493f0d7fc,ORD103622,9483,8944038645310773,2026-02-27 11:00:00,2026-03-01 10:12:28,Online,47.21,Completed,SIM Swap
0f6acfdb-bf4d-49d7-9303-5f3f1dd85c5a,ORD103623,12159,8944085168566117,2026-01-14 10:00:00,2026-01-15 18:07:31,Telesales,32.13,Completed,SIM Swap
702fc6e3-ec02-43e8-89a7-9e986a745576,ORD103624,2633,8944077994695249,2026-02-05 09:00:00,2026-02-06 02:55:21,Online,17.92,Completed,SIM Swap
21c7a87f-de20-4826-a881-2350e8589b56,ORD103625,21400,8944085686601159,2026-02-07 17:00:00,2026-02-09 12:04:28,Online,43.07,Completed,Replacement
c164653d-2f26-4557-96de-f611268ef8a0,ORD103626,25699,8944086528564144,2026-02-19 14:00:00,2026-02-21 00:53:30,Telesales,34.89,Completed,SIM Swap
da5ec16f-1696-4250-8532-9ea5f57bcb14,ORD103627,26932,8944050754571663,2026-01-26 14:00:00,2026-01-27 04:34:55,Partner,14.58,Completed,Replacement
3e7f440e-6697-4ee9-ba15-46ff5295dc09,ORD103628,20261,8944015070724670,2026-01-25 17:00:00,2026-01-26 08:38:00,Partner,15.63,Completed,New Activation
c51f848b-9647-4333-a996-b121a1879144,ORD103629,17559,8944086023776893,2026-01-07 12:00:00,2026-01-09 05:48:28,Telesales,41.81,Completed,SIM Swap
53a96dfb-0e01-4dc1-8230-255b8eb09274,ORD103630,15594,8944063964879444,2026-01-31 10:00:00,2026-01-31 13:04:22,Retail Store,3.07,Completed,SIM Swap
4ba5a3ce-13fa-49f3-b161-65fe1b05e903,ORD103631,24654,8944099240083224,2026-01-02 16:00:00,2026-01-04 12:34:18,Online,44.57,Completed,SIM Swap
d3f0f29a-b65b-47fd-a872-8c225b7577a7,ORD103632,17395,8944057966388249,2026-02-28 13:00:00,2026-02-28 16:53:55,Retail Store,3.9,Completed,Replacement
1e4cb585-433a-45fd-81e9-72ab93d88d44,ORD103633,27342,8944064522728028,2026-01-07 18:00:00,2026-01-08 00:45:12,Partner,6.75,Completed,Replacement
3d08178e-08c5-4220-b7d1-cef4adb5b4a3,ORD103634,15976,8944028159977757,2026-01-02 17:00:00,2026-01-02 18:33:40,Retail Store,1.56,Pending,SIM Swap
f2c37c7f-4b1e-4ece-98e7-0e965c303846,ORD103635,4381,8944069605949736,2026-02-24 15:00:00,2026-02-25 06:38:35,Partner,15.64,Completed,Replacement
d6d14398-bf58-4216-962b-e435c789cbfe,ORD103636,3918,8944017464327909,2026-01-05 11:00:00,2026-01-07 07:19:10,Online,44.32,Completed,Replacement
50298898-dae9-4c6e-9d0e-b100b9a76cbb,ORD103637,29127,8944075658811463,2026-01-14 14:00:00,2026-01-16 11:24:56,Online,45.42,Completed,SIM Swap
174f08af-6444-41fa-884f-397d5a7faa79,ORD103638,14074,8944025288113355,2026-02-23 13:00:00,2026-02-25 11:51:32,Online,46.86,Completed,SIM Swap
407e3b71-33e8-44f9-b422-e936380f3840,ORD103639,18603,8944036714052164,2026-01-03 13:00:00,2026-01-03 14:15:28,Retail Store,1.26,Completed,SIM Swap
c376c497-9b66-423f-bb23-6f75c061c967,ORD103640,21126,8944054369853855,2026-02-26 10:00:00,2026-02-27 12:55:00,Online,26.92,Completed,New Activation
5b619e7b-77b4-4d91-9206-d004f470c0b9,ORD103641,22992,8944047817649452,2026-01-06 09:00:00,2026-01-06 15:16:40,Partner,6.28,Completed,Replacement
eff7c611-a6cf-4465-a812-08a6ce4fdaad,ORD103642,9418,8944048335322246,2026-02-21 15:00:00,2026-02-23 14:40:06,Telesales,47.67,Completed,Replacement
fca965a2-9dc3-477f-a844-75e9893ad434,ORD103643,5688,8944064619831931,2026-01-18 16:00:00,2026-01-21 03:08:17,Telesales,59.14,Completed,Replacement
29981db2-1103-4d77-abf2-450d850cc4ce,ORD103644,13518,8944066961972629,2026-01-05 08:00:00,2026-01-06 00:45:27,Partner,16.76,Completed,New Activation
2c113158-93f1-4418-baa6-7376891d50bf,ORD103645,13341,8944011082966483,2026-01-28 10:00:00,2026-01-28 10:56:47,Retail Store,0.95,Pending,New Activation
15753bf5-dcc0-4921-84fe-36f6cbf8112b,ORD103646,20085,8944061657867187,2026-02-16 08:00:00,2026-02-16 09:46:45,Retail Store,1.78,Completed,New Activation
37ea53e6-7eee-43b5-bac3-75698249e895,ORD103647,6571,8944088322050259,2026-02-04 15:00:00,2026-02-06 14:31:31,Online,47.53,Completed,New Activation
dd87625c-3915-461d-ba0d-71d1336cec43,ORD103648,12735,8944017777667911,2026-01-30 14:00:00,2026-01-30 17:03:34,Retail Store,3.06,Completed,New Activation
76ee0b1b-4459-4d78-af33-aca671440d38,ORD103649,7343,8944094436655981,2026-01-03 09:00:00,2026-01-05 00:51:34,Online,39.86,Completed,Replacement
7ca1c750-23a1-4ded-8f9b-c4186c92f201,ORD103650,15862,8944080759678428,2026-01-03 16:00:00,2026-01-04 14:12:50,Online,22.21,Completed,New Activation
f2a95f03-b1d7-4260-9572-052fc364c73e,ORD103651,12638,8944081645818814,2026-01-19 12:00:00,2026-01-20 06:51:54,Online,18.87,Completed,New Activation
995e1b13-5522-45c8-91e5-94d7571a47b0,ORD103652,11854,8944066862502701,2026-01-09 12:00:00,2026-01-09 14:01:57,Retail Store,2.03,Completed,New Activation
c86bac1c-651f-45d0-9702-4dd97e938a99,ORD103653,28707,8944068308878070,2026-02-04 12:00:00,2026-02-05 08:48:11,Online,20.8,Completed,Replacement
e379959f-f3bb-476e-99b0-7818a763e319,ORD103654,20223,8944034705006198,2026-02-15 15:00:00,2026-02-16 17:51:40,Online,26.86,Completed,Replacement
d14a61db-4fab-490a-a337-d460be6c3cfd,ORD103655,8553,8944011134370490,2026-01-13 09:00:00,2026-01-14 06:07:55,Online,21.13,Completed,Replacement
9cd8fff9-2312-47df-91b9-716663de504b,ORD103656,399,8944091594914730,2026-02-22 15:00:00,2026-02-24 10:59:30,Online,43.99,Completed,New Activation
56daae3c-7d46-44d7-a99f-db96b846734c,ORD103657,21031,8944025132431647,2026-02-04 09:00:00,2026-02-07 02:08:16,Telesales,65.14,Completed,Replacement
b1b74d7e-9a3b-4e4c-a3d8-32f712431c8d,ORD103658,9987,8944067784744044,2026-01-21 14:00:00,2026-01-22 12:19:09,Online,22.32,Completed,SIM Swap
f14a4f18-66cb-4164-a43b-ffdfe6298aa6,ORD103659,12496,8944063675161839,2026-02-18 11:00:00,2026-02-19 03:51:35,Partner,16.86,Completed,SIM Swap
e4bcbf53-69b7-4fee-a27d-5df68ea09b6b,ORD103660,7486,8944071011227440,2026-01-04 14:00:00,2026-01-05 23:22:58,Online,33.38,Completed,SIM Swap
8fb2db3a-ee99-4179-ad1e-32896d5a6b61,ORD103661,26367,8944083990836437,2026-01-19 10:00:00,2026-01-21 08:16:03,Telesales,46.27,Completed,Replacement
1a32039a-0ab1-4e0d-a630-8576d7e59f33,ORD103662,5775,8944029364794822,2026-01-25 10:00:00,2026-01-25 13:54:28,Retail Store,3.91,Completed,Replacement
c6e29025-65bc-4939-978d-a71edd56e2f1,ORD103663,18296,8944058865307759,2026-02-04 10:00:00,2026-02-06 06:27:25,Telesales,44.46,Completed,Replacement
1dc2866c-2ca1-499a-ac32-ae610eadae32,ORD103664,27739,8944029921071342,2026-01-27 09:00:00,2026-01-27 12:12:17,Retail Store,3.2,Completed,New Activation
f1b2984d-03f3-4848-8c3b-ebf2d806ec0f,ORD103665,13377,8944035770280041,2026-02-03 11:00:00,2026-02-04 22:17:01,Online,35.28,Completed,Replacement
788ee597-b0c4-4630-97e6-31affd0bd0a2,ORD103666,4103,8944063808736319,2026-01-17 09:00:00,2026-01-17 12:15:37,Retail Store,3.26,Pending,SIM Swap
2c9546b5-8eff-4d3a-a4d5-03b64b530b7a,ORD103667,12887,8944011414275582,2026-02-19 18:00:00,2026-02-20 06:48:15,Partner,12.8,Completed,Replacement
9568d45b-9896-4989-845f-658f63e33dbe,ORD103668,8003,8944082153555342,2026-01-25 12:00:00,2026-01-26 13:10:55,Online,25.18,Completed,New Activation
392b9ce1-6428-4e3b-a4dc-f3fcacd89ed5,ORD103669,28534,8944024876870287,2026-02-20 10:00:00,2026-02-22 01:22:37,Telesales,39.38,Completed,SIM Swap
b8f13aa1-8caf-41e9-8759-2b8747061ecc,ORD103670,16506,8944048175044130,2026-01-17 17:00:00,2026-01-17 18:02:16,Retail Store,1.04,Pending,New Activation
4192bf14-7e98-4689-8c85-40217fe37e6a,ORD103671,26953,8944046899076833,2026-02-04 09:00:00,2026-02-04 16:57:20,Partner,7.96,Completed,Replacement
0e75e18f-a44f-4196-830c-080c1facca26,ORD103672,23067,8944069725186906,2026-01-18 14:00:00,2026-01-20 10:10:19,Telesales,44.17,Completed,SIM Swap
1fb49d16-1cfa-4665-976a-bbca3a453158,ORD103673,25311,8944049557267407,2026-02-05 09:00:00,2026-02-05 11:53:02,Retail Store,2.88,Completed,SIM Swap
86f219ad-1eac-451e-9a46-894fe3741cce,ORD103674,18047,8944021625097654,2026-01-16 17:00:00,2026-01-17 11:18:34,Partner,18.31,Completed,Replacement
b385ecf8-4bba-4e9c-8106-e722d27aba83,ORD103675,24626,8944089517293706,2026-02-25 09:00:00,2026-02-28 01:35:46,Telesales,64.6,Completed,New Activation
dc588059-ad0c-4b33-8474-a9c5cb5b412a,ORD103676,23065,8944063957636664,2026-02-10 13:00:00,2026-02-11 18:45:10,Telesales,29.75,Completed,SIM Swap
59fa44f3-ee09-407f-9b34-19324c8ecd89,ORD103677,23664,8944075616914359,2026-02-13 09:00:00,2026-02-15 14:28:46,Telesales,53.48,Completed,SIM Swap
02bc94d9-162a-4324-9903-5f20498afa16,ORD103678,19658,8944028603019450,2026-01-13 16:00:00,2026-01-13 17:01:25,Retail Store,1.02,Completed,New Activation
e9efe5a6-ac0b-447f-99e9-4da43ede7acf,ORD103679,17962,8944069714804264,2026-02-06 11:00:00,2026-02-07 23:17:38,Online,36.29,Completed,Replacement
ff19e3a6-5919-4e54-9c7d-5f24c033f0a8,ORD103680,9515,8944090349420281,2026-01-21 12:00:00,2026-01-22 07:03:15,Partner,19.05,Completed,SIM Swap
6a139f2a-8981-46ed-ac15-bab82aba43ac,ORD103681,7504,8944098158534139,2026-02-18 10:00:00,2026-02-19 07:55:30,Online,21.93,Completed,Replacement
67c0e288-2815-4a5c-88d6-5f4b9b16414b,ORD103682,22157,8944023150532359,2026-02-24 08:00:00,2026-02-25 06:56:28,Partner,22.94,Completed,New Activation
b1eb9cc9-4005-4344-91db-a70af821605a,ORD103683,11918,8944057024882881,2026-01-24 12:00:00,2026-01-26 07:05:14,Online,43.09,Completed,Replacement
6d8f0445-c7d7-4e0e-9271-eb9817e21419,ORD103684,24293,8944042580748780,2026-01-08 13:00:00,2026-01-09 22:48:09,Telesales,33.8,Completed,New Activation
78f93b85-1d24-49c5-ae75-263cbd8003dc,ORD103685,16373,8944095650901723,2026-01-04 12:00:00,2026-01-07 06:46:54,Telesales,66.78,Completed,New Activation
5f1565d5-9ca4-4966-a5bd-c1c41a15c815,ORD103686,22690,8944038559786400,2026-01-05 13:00:00,2026-01-05 16:01:37,Retail Store,3.03,Completed,SIM Swap
06ad0ee6-ff48-4bdb-ba37-f3f5138c665e,ORD103687,17428,8944075026488888,2026-01-16 18:00:00,2026-01-16 19:05:31,Retail Store,1.09,Completed,New Activation
4d88e149-4cb9-4e15-ae23-76b07933ad7a,ORD103688,4646,8944039358609514,2026-01-07 14:00:00,2026-01-08 22:28:01,Online,32.47,Completed,Replacement
fde06456-74b6-4b0e-b1ce-32278e1daf80,ORD103689,11686,8944069442743893,2026-01-20 18:00:00,2026-01-20 20:41:18,Retail Store,2.69,Completed,Replacement
c9857908-3d0f-4669-a3a3-2400714ac956,ORD103690,14133,8944044391378562,2026-01-22 16:00:00,2026-01-24 01:43:33,Online,33.73,Completed,Replacement
426d3492-b746-40de-9b01-058ebb8beb06,ORD103691,28248,8944064304054324,2026-02-05 11:00:00,2026-02-05 13:50:16,Retail Store,2.84,Completed,Replacement
c915486a-0dc6-454a-9ebf-3ad79954a68f,ORD103692,733,8944074563588962,2026-01-27 12:00:00,2026-01-28 08:26:50,Online,20.45,Completed,Replacement
8e4b0296-ae0f-413a-aa49-d32f9107b675,ORD103693,27085,8944091033952368,2026-02-26 11:00:00,2026-02-28 08:05:02,Online,45.08,Completed,New Activation
980a5e0f-222f-4735-bef7-e0953691aa02,ORD103694,3262,8944081090268198,2026-01-20 13:00:00,2026-01-23 03:59:24,Telesales,62.99,Completed,Replacement
bcd96ec6-322f-441f-83b5-05d641b26208,ORD103695,8233,8944030786968688,2026-01-07 16:00:00,2026-01-08 19:35:55,Online,27.6,Completed,Replacement
e73c648a-d189-4514-a294-c63356b4f0db,ORD103696,2221,8944079689163090,2026-02-03 16:00:00,2026-02-04 10:46:47,Partner,18.78,Completed,New Activation
0ee2f261-f5b9-4b6d-9c40-e0afa40b96d5,ORD103697,20255,8944083923879643,2026-01-09 11:00:00,2026-01-10 06:31:42,Online,19.53,Completed,SIM Swap
98cbc3b1-ea7f-4da9-ae4c-1e8752596c75,ORD103698,19221,8944042521795793,2026-01-12 16:00:00,2026-01-15 14:42:43,Telesales,70.71,Completed,Replacement
84a3328a-051d-487e-818b-6ca562b2e01b,ORD103699,5488,8944063715451124,2026-01-03 15:00:00,2026-01-04 20:52:07,Telesales,29.87,Completed,New Activation
d74735aa-c9e9-4965-abcf-681fbf0b872a,ORD103700,27573,8944036211200466,2026-01-24 17:00:00,2026-01-26 02:06:41,Online,33.11,Completed,SIM Swap
cd88d7f0-e0e7-4576-9716-031eacffcb4e,ORD103701,26245,8944057913923702,2026-01-11 10:00:00,2026-01-13 01:30:21,Online,39.51,Completed,New Activation
f36dc952-f32f-421d-b61c-65ce46aca7e2,ORD103702,17461,8944042689285733,2026-02-05 12:00:00,2026-02-05 12:33:23,Retail Store,0.56,Completed,Replacement
4ad84c76-9bb9-4e6d-aa38-c24f1addaff7,ORD103703,7823,8944024199468756,2026-01-22 16:00:00,2026-01-23 08:56:46,Online,16.95,Completed,New Activation
ba78f38f-e38b-4fe9-9a5c-810278559ff8,ORD103704,20789,8944018649002733,2026-01-31 16:00:00,2026-02-02 08:59:14,Online,40.99,Completed,Replacement
7214a9bc-1ad9-40dc-b47c-72b63e35b1dc,ORD103705,1504,8944040915942748,2026-01-26 13:00:00,2026-01-27 21:45:45,Online,32.76,Completed,New Activation
f1b5f35b-2816-4e26-aa5c-5e6a2ac54151,ORD103706,12015,8944017244307462,2026-02-09 16:00:00,2026-02-10 21:51:53,Online,29.86,Completed,Replacement
a69ed319-4753-4f0f-a1f5-945517551659,ORD103707,27664,8944030100559167,2026-02-14 09:00:00,2026-02-14 11:28:50,Retail Store,2.48,Completed,Replacement
07e3288f-2d0c-40f9-9a6f-6d859660b82d,ORD103708,7860,8944033315095407,2026-02-24 08:00:00,2026-02-24 23:18:00,Online,15.3,Completed,Replacement
1c663dbd-2aeb-485e-90f9-124e4f725025,ORD103709,22043,8944066186666591,2026-02-16 12:00:00,2026-02-18 11:03:56,Online,47.07,Completed,SIM Swap
4ed19c0d-6493-44f3-a620-b0133cdb48c5,ORD103710,25709,8944042028860181,2026-01-23 09:00:00,2026-01-24 00:55:50,Partner,15.93,Pending,New Activation
7c438882-630d-45a7-a503-e542f7bc01a1,ORD103711,13177,8944044989762428,2026-01-30 09:00:00,2026-01-30 09:44:32,Retail Store,0.74,Completed,SIM Swap
5a2cfb8f-d113-4111-ad4f-1290596cc49b,ORD103712,4799,8944094153628120,2026-01-07 12:00:00,2026-01-07 14:45:58,Retail Store,2.77,Completed,SIM Swap
a55032fd-39b7-43f5-a330-f6b4a1d383b7,ORD103713,29751,8944072593253660,2026-02-17 09:00:00,2026-02-17 12:50:40,Retail Store,3.84,Completed,Replacement
41a5fc49-e65a-42c8-970c-b14c95a3fb12,ORD103714,29622,8944042748707137,2026-01-19 18:00:00,2026-01-19 21:28:47,Retail Store,3.48,Completed,SIM Swap
926c59d5-76dd-4e13-9036-aadbc4129687,ORD103715,2716,8944070200535755,2026-02-08 11:00:00,2026-02-09 20:31:20,Telesales,33.52,Completed,New Activation
693b4547-759b-41d1-b772-922f2cd53bde,ORD103716,15855,8944019616370671,2026-02-17 13:00:00,2026-02-17 14:39:10,Retail Store,1.65,Completed,New Activation
a2474923-6095-4b09-8b9e-478ac5879954,ORD103717,24332,8944083510442146,2026-02-28 12:00:00,2026-02-28 14:22:32,Retail Store,2.38,Completed,New Activation
8a3dd1c8-64d1-41f4-a5b1-e0535e21c634,ORD103718,5767,8944025184056825,2026-02-16 11:00:00,2026-02-18 00:38:18,Online,37.64,Completed,SIM Swap
5fa547df-821d-4783-b41f-ea7fd32dde54,ORD103719,27546,8944076536861761,2026-02-16 13:00:00,2026-02-17 07:06:59,Partner,18.12,Completed,Replacement
3ee0099a-ab71-4dc3-9feb-8c8abbc410cc,ORD103720,8123,8944024070564395,2026-01-09 15:00:00,2026-01-11 16:56:50,Telesales,49.95,Completed,New Activation
f8c6719d-1323-4aa0-a576-126be0e6a0af,ORD103721,21194,8944063753377110,2026-02-22 12:00:00,2026-02-24 09:28:06,Online,45.47,Completed,SIM Swap
618b0010-1934-4c72-94bb-a1ae4c4597c1,ORD103722,26719,8944099124074704,2026-01-17 17:00:00,2026-01-17 19:47:50,Retail Store,2.8,Completed,Replacement
8b802f46-d8d7-40d1-a386-a4752512f6e0,ORD103723,12345,8944051801348664,2026-02-23 09:00:00,2026-02-23 11:52:30,Retail Store,2.88,Completed,Replacement
54b52606-3ef6-4283-aaaf-cecb0cd14c3b,ORD103724,27142,8944078769132552,2026-02-01 09:00:00,2026-02-02 11:55:24,Online,26.92,Completed,Replacement
b8282832-9273-4376-bb54-9a6418ea6826,ORD103725,6041,8944034880944990,2026-01-29 18:00:00,2026-01-31 13:48:59,Online,43.82,Pending,Replacement
90df3da9-33b9-42bb-953d-d0a6e3c8f2c9,ORD103726,16938,8944058079233896,2026-02-23 17:00:00,2026-02-24 08:07:42,Online,15.13,Completed,Replacement
8485f098-da04-4038-8c25-35598c74be7d,ORD103727,22945,8944082217577512,2026-01-23 15:00:00,2026-01-24 13:51:31,Partner,22.86,Completed,Replacement
af728890-c92d-4412-bc67-4d166a7c2efd,ORD103728,21022,8944069697761887,2026-02-22 12:00:00,2026-02-22 22:44:21,Partner,10.74,Completed,Replacement
3f0aac4c-acc4-4b45-ad31-d4ad4d51758d,ORD103729,13907,8944054066001164,2026-02-24 10:00:00,2026-02-24 12:47:45,Retail Store,2.8,Completed,New Activation
97ef28a1-2cee-4b2f-ac3a-3b8c543f6b34,ORD103730,16420,8944044518535949,2026-02-18 09:00:00,2026-02-19 03:21:54,Online,18.37,Completed,SIM Swap
8cd270ef-5e29-4c44-9c23-10fa427430d6,ORD103731,10660,8944054697616221,2026-02-17 18:00:00,2026-02-17 19:37:50,Retail Store,1.63,Completed,New Activation
deba48ee-10f9-4233-a57b-2553f3423cfa,ORD103732,17546,8944024823959381,2026-02-03 13:00:00,2026-02-04 08:31:13,Partner,19.52,Completed,Replacement
9e1820c4-9dad-496a-8d13-6ea231f97b74,ORD103733,6346,8944077336201235,2026-01-12 09:00:00,2026-01-13 01:16:42,Partner,16.28,Pending,Replacement
706b6a38-9619-48d0-8c9c-81f4d9ab8c3e,ORD103734,9753,8944064951199307,2026-01-16 15:00:00,2026-01-16 18:17:32,Retail Store,3.29,Completed,Replacement
92050a4c-4357-4b96-9b15-1d806b187bc4,ORD103735,26225,8944064841114844,2026-01-29 11:00:00,2026-01-29 11:35:32,Retail Store,0.59,Completed,Replacement
d2bf349f-103a-448c-9677-52038d5cc3be,ORD103736,25789,8944075505256830,2026-01-23 16:00:00,2026-01-24 08:28:39,Online,16.48,Completed,New Activation
5cd3ff2b-7754-4095-8db5-4a71a5ec15c9,ORD103737,28684,8944075248409164,2026-01-17 17:00:00,2026-01-17 19:28:11,Retail Store,2.47,Completed,New Activation
176b9148-3349-47d9-aa51-a7041af29851,ORD103738,6941,8944093027723014,2026-01-26 10:00:00,2026-01-28 00:38:06,Online,38.64,Completed,SIM Swap
ec53a0c8-2fa2-4602-bc2d-1297e0608ffb,ORD103739,26849,8944012560786148,2026-02-27 11:00:00,2026-02-28 04:09:28,Online,17.16,Completed,New Activation
05e2cb12-a2bf-473c-a96f-074102aeb5ae,ORD103740,10668,8944038963362406,2026-01-20 16:00:00,2026-01-21 21:19:55,Online,29.33,Completed,New Activation
8cd633a1-466d-4a5c-9e62-2fb4d66cc189,ORD103741,26955,8944034565038287,2026-02-20 13:00:00,2026-02-21 08:34:16,Online,19.57,Completed,New Activation
5baa0297-472e-4db1-89e1-0d0c1194b5cb,ORD103742,24639,8944050782090610,2026-02-20 12:00:00,2026-02-20 13:21:53,Retail Store,1.36,Completed,New Activation
e8ef6b28-c7b8-400f-911a-d59932be2b13,ORD103743,9215,8944067104637209,2026-01-24 08:00:00,2026-01-24 08:36:35,Retail Store,0.61,Completed,New Activation
881b409d-4be5-4e88-9271-89825d9a8b45,ORD103744,8005,8944087179909866,2026-01-28 14:00:00,2026-01-29 16:42:53,Online,26.71,Completed,Replacement
58db9f21-7b62-41c2-afc4-237921741bc0,ORD103745,5932,8944042938743472,2026-02-20 10:00:00,2026-02-21 06:36:53,Online,20.61,Completed,SIM Swap
cbb8f9c0-c268-4ebe-9a1b-22f6cfc9a3e9,ORD103746,28095,8944086707473264,2026-02-19 08:00:00,2026-02-21 00:58:38,Online,40.98,Completed,New Activation
fb7188f5-cc31-4794-b264-871b94699464,ORD103747,3950,8944010328127942,2026-02-12 10:00:00,2026-02-12 12:48:04,Retail Store,2.8,Completed,New Activation
b5aac3b8-bc66-483f-916e-38c039adf318,ORD103748,28943,8944085336329339,2026-01-20 09:00:00,2026-01-20 15:09:39,Partner,6.16,Completed,SIM Swap
9d1b6472-b555-4483-8267-66254135fab8,ORD103749,17886,8944042921101286,2026-02-16 15:00:00,2026-02-16 17:42:03,Retail Store,2.7,Completed,Replacement
d483ba39-dcff-43d8-8624-2f116f197d74,ORD103750,29693,8944025950834590,2026-02-02 10:00:00,2026-02-04 22:21:24,Telesales,60.36,Completed,New Activation
84627200-1857-420b-a742-eafe6d23d62f,ORD103751,8082,8944016961589601,2026-02-22 15:00:00,2026-02-22 22:41:04,Partner,7.68,Completed,New Activation
869c62c4-b6b6-42a1-87a2-c57188a11f2e,ORD103752,10210,8944084932769443,2026-01-28 14:00:00,2026-01-28 17:40:40,Retail Store,3.68,Completed,Replacement
85c58477-f22f-4a07-a5b8-960c42efdce5,ORD103753,18443,8944036648140767,2026-02-13 17:00:00,2026-02-15 13:19:48,Online,44.33,Completed,New Activation
51401b1b-f408-4d16-b926-d1178d893765,ORD103754,26252,8944047464449254,2026-01-20 15:00:00,2026-01-20 17:05:30,Retail Store,2.09,Completed,New Activation
79d182b6-69f4-4fef-a717-fca1dbd760fd,ORD103755,18822,8944034449729534,2026-01-12 17:00:00,2026-01-15 05:49:23,Telesales,60.82,Completed,SIM Swap
1da1f3a9-5907-4063-9349-3dd8bc5878ad,ORD103756,10479,8944097075804834,2026-02-23 09:00:00,2026-02-23 10:18:25,Retail Store,1.31,Completed,New Activation
9b332b1f-c422-45ab-8a6f-837526818db6,ORD103757,11996,8944049020171974,2026-01-26 18:00:00,2026-01-28 04:23:20,Online,34.39,Completed,Replacement
f8bf8b90-a3f7-4617-9610-b11f18c64e73,ORD103758,1015,8944052585600610,2026-01-20 13:00:00,2026-01-22 20:02:31,Telesales,55.04,Completed,Replacement
2607aeb7-9827-4a69-9e0d-94b169649a4e,ORD103759,25762,8944088572451287,2026-02-11 13:00:00,2026-02-12 17:53:34,Online,28.89,Completed,New Activation
91437ab4-fbb7-4577-8a03-8df677e5c135,ORD103760,21396,8944028343776620,2026-02-26 14:00:00,2026-02-27 21:16:24,Online,31.27,Completed,SIM Swap
43308721-a4dd-4b85-a8d4-01f9ecaa53f3,ORD103761,18688,8944016941144364,2026-02-08 09:00:00,2026-02-08 12:56:39,Retail Store,3.94,Completed,Replacement
a8d1a61f-0d76-4c50-9205-a647768f4491,ORD103762,9123,8944082785596642,2026-01-23 09:00:00,2026-01-24 07:32:31,Partner,22.54,Completed,New Activation
1ba28763-4278-41dd-aac2-4669de2e8479,ORD103763,24784,8944018735329440,2026-01-06 09:00:00,2026-01-07 07:23:38,Partner,22.39,Completed,New Activation
cd9452ce-c0c0-4213-9f92-f266e9638968,ORD103764,18501,8944019740828383,2026-01-02 10:00:00,2026-01-02 12:38:55,Retail Store,2.65,Completed,Replacement
0d920269-623a-4598-99fb-460aa5d8454e,ORD103765,26451,8944079572906534,2026-01-08 14:00:00,2026-01-08 17:28:25,Retail Store,3.47,Completed,SIM Swap
270f0494-cc10-40b4-b75a-d51568230a5c,ORD103766,12372,8944072294248707,2026-01-03 08:00:00,2026-01-03 09:42:44,Retail Store,1.71,Completed,Replacement
5526fa88-5284-4315-b578-24e1f31e03c9,ORD103767,28183,8944011549704918,2026-02-25 09:00:00,2026-02-26 17:32:33,Online,32.54,Completed,Replacement
a2c05400-efad-4f69-8aea-cf82ba6cf96c,ORD103768,26692,8944013267220453,2026-01-19 09:00:00,2026-01-19 11:36:37,Retail Store,2.61,Completed,SIM Swap
5cffaa05-cc81-4227-ae75-fdd7a931288b,ORD103769,5431,8944065349939805,2026-01-01 10:00:00,2026-01-01 11:31:27,Retail Store,1.52,Completed,SIM Swap
3a56f87e-4909-4070-8c0a-5c1407b7055b,ORD103770,14546,8944019508723967,2026-01-04 11:00:00,2026-01-04 18:17:15,Partner,7.29,Completed,SIM Swap
d679d7db-67ce-4fda-83c5-3c7e170c53c8,ORD103771,24897,8944073437947396,2026-02-19 16:00:00,2026-02-20 13:47:47,Partner,21.8,Completed,New Activation
18be155a-b24b-465f-8a1b-ead45eea972c,ORD103772,23285,8944084511323195,2026-02-25 11:00:00,2026-02-25 14:35:35,Retail Store,3.59,Completed,SIM Swap
4a1cfa35-e28c-483d-91fe-f0b71a926a7a,ORD103773,17536,8944060575741906,2026-02-12 14:00:00,2026-02-12 17:39:22,Retail Store,3.66,Completed,Replacement
