credit_note_id,customer_key,invoice_id,credit_date,credit_amount,credit_reason,approval_status,approved_by,created_date
e07c8daa-aecf-484c-b4af-e071704eb7aa,703,201102,2026-01-26,2.84,Billing Error,Approved,Customer Service Lead,2026-01-26 00:00:00
e462a7b1-a597-41b1-97df-1164ed76949c,629,205110,2026-03-05,27.18,Service Outage Compensation,Approved,Finance Manager,2026-03-05 00:00:00
f27e557e-ca20-443e-ba88-dc921796e6da,2394,202710,2026-02-09,14.17,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-09 00:00:00
1a42a02c-6a1c-4101-9778-d205725a3c7b,96,204289,2026-02-25,28.68,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-25 00:00:00
2395e331-10ff-4fac-98f8-37d3a7dd9af9,282,201781,2026-01-25,2815.81,Rate Plan Correction,Approved,Finance Manager,2026-01-25 00:00:00
6cc2f07c-714e-43fe-9fbb-36199d470586,685,201099,2026-01-23,3638.77,Service Outage Compensation,Approved,Customer Service Lead,2026-01-23 00:00:00
74904bce-64d3-4a63-8dbc-30d925d41938,209,200865,2026-01-16,2888.2,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-16 00:00:00
ac3627f2-d88f-4e54-8e7e-81725ed71492,572,202383,2026-02-09,1072.38,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-09 00:00:00
a7e73b8c-aff4-4121-b67b-005b2e05b9e8,505,204015,2026-02-21,28.58,Rate Plan Correction,Pending,Customer Service Lead,2026-02-21 00:00:00
9fe5500e-5d7c-4a68-8dd6-5c946102059a,4158,202725,2026-02-10,8.68,Billing Error,Approved,Finance Manager,2026-02-10 00:00:00
1b1ed873-cb06-424b-abaf-de81d63aaabd,186,202078,2026-02-06,1434.66,Billing Error,Approved,Finance Manager,2026-02-06 00:00:00
cee6542a-79e2-4eb4-9fa4-76b70cd968ca,4753,202213,2026-02-01,8.09,Billing Error,Pending,Customer Service Lead,2026-02-01 00:00:00
f195d2f5-47ff-4840-90f9-c7d216af1d81,682,202599,2026-02-06,475.51,Overcharge Refund,Approved,Customer Service Lead,2026-02-06 00:00:00
b02d2ab0-626e-40c0-af8b-4f99fe52ac22,320,202287,2026-01-29,20.07,Goodwill Gesture,Approved,Customer Service Lead,2026-01-29 00:00:00
2ed7e2e6-97ea-45e2-a4a2-26ae7d05e0a6,1813,203855,2026-02-21,7.43,Contract Dispute Resolution,Approved,Finance Manager,2026-02-21 00:00:00
23a36322-74ca-4f95-9c3a-a4014e727a59,2540,202655,2026-02-13,4.62,Service Outage Compensation,Pending,Customer Service Lead,2026-02-13 00:00:00
4d8d0713-8997-446e-a556-189af72ac1e2,3821,204137,2026-02-21,14.05,Billing Error,Approved,Revenue Assurance Team,2026-02-21 00:00:00
5bbe9725-b8cc-4832-b1f2-6628f36d75f2,1407,202135,2026-02-04,1.9,Overcharge Refund,Pending,Customer Service Lead,2026-02-04 00:00:00
466160e6-d5ff-4356-8034-89f926d4524b,1581,202219,2026-02-04,11.34,Goodwill Gesture,Approved,Finance Manager,2026-02-04 00:00:00
ae2f0743-287c-4f56-9c12-c9d4848013c8,2391,200127,2026-01-16,9.23,Rate Plan Correction,Approved,Finance Manager,2026-01-16 00:00:00
cae16ad2-2003-447a-a56b-2a163afd42e1,357,204736,2026-03-06,3045.46,Goodwill Gesture,Approved,Finance Manager,2026-03-06 00:00:00
2a8a8921-ec8e-4b8d-ab2b-4d3b131f68e0,41,201321,2026-01-23,612.21,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-23 00:00:00
faf55c73-925c-430f-93ca-cf03243837e9,3842,201387,2026-01-19,3.33,Goodwill Gesture,Approved,Finance Manager,2026-01-19 00:00:00
8c2611b9-759c-49f3-8725-be047f5b6a73,3160,205011,2026-03-06,10.84,Goodwill Gesture,Approved,Finance Manager,2026-03-06 00:00:00
53ffcb60-9e6e-4ac1-b3e3-0becda88a34a,3339,204542,2026-03-02,21.23,Overcharge Refund,Approved,Customer Service Lead,2026-03-02 00:00:00
fc5a899b-fe6f-4a93-90fe-a3535e20bd40,564,203005,2026-02-13,3939.47,Rate Plan Correction,Approved,Customer Service Lead,2026-02-13 00:00:00
81131c86-bd09-481c-9ab0-886fad99eb60,3678,200045,2026-01-12,15.96,Rate Plan Correction,Pending,Revenue Assurance Team,2026-01-12 00:00:00
40c8e0c8-7355-4ec8-8f82-72816178b01c,1101,203662,2026-02-21,2.55,Contract Dispute Resolution,Approved,Finance Manager,2026-02-21 00:00:00
978e43c2-c249-4447-bd30-ea3b38c545b0,1946,200864,2026-01-21,20.51,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-21 00:00:00
d1be8294-87fe-47ea-b73c-ecf4d8f1375a,2075,200002,2026-01-12,22.55,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-12 00:00:00
fb994f78-519e-4311-96dd-b9cd3c07a3c7,547,201142,2026-01-17,4541.05,Overcharge Refund,Approved,Customer Service Lead,2026-01-17 00:00:00
1f6ae4b2-fc2f-4dda-bf7d-ad59df884834,352,203313,2026-02-09,2059.84,Overcharge Refund,Approved,Finance Manager,2026-02-09 00:00:00
15a397cc-76ba-48ab-8d4b-408e9cefc77b,319,204117,2026-02-27,716.46,Goodwill Gesture,Approved,Finance Manager,2026-02-27 00:00:00
1f56c5af-3c7f-4c6f-b0a0-adb13d82b682,4093,201352,2026-01-22,19.07,Goodwill Gesture,Approved,Customer Service Lead,2026-01-22 00:00:00
6d0eaa36-798a-49dc-a270-a8169fa94777,245,203934,2026-02-16,669.25,Service Outage Compensation,Approved,Finance Manager,2026-02-16 00:00:00
93103993-6996-490a-9001-e6a58ef27964,1860,201487,2026-01-26,3.6,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-01-26 00:00:00
1c39d126-e909-40e6-b037-118b250a1c79,75,200515,2026-01-09,936.28,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-09 00:00:00
fc72ba5a-1bcd-4822-af49-e7d4a14c799b,801,200728,2026-01-19,1726.01,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-19 00:00:00
a2396fca-4d0e-4263-bde1-05f3ccd82246,226,200911,2026-01-19,1906.44,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-19 00:00:00
b280e871-6f7f-4257-881c-310f03c5ee88,539,200304,2026-01-18,7.59,Goodwill Gesture,Approved,Customer Service Lead,2026-01-18 00:00:00
178ef8d4-dbc2-41e3-9e96-859d6c6d6ff9,2274,203516,2026-02-11,17.26,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-11 00:00:00
41fc6aac-0f18-4536-a06b-91702d95ddc2,2842,203750,2026-02-17,33.35,Service Outage Compensation,Approved,Customer Service Lead,2026-02-17 00:00:00
efcbbcd0-3491-4ba6-b353-8b6bc2672a3a,2536,202231,2026-02-07,14.58,Rate Plan Correction,Approved,Customer Service Lead,2026-02-07 00:00:00
32ed4c0f-d9a5-454f-9a16-b2d42cd6aacf,531,202953,2026-02-15,7.59,Overcharge Refund,Pending,Customer Service Lead,2026-02-15 00:00:00
997b6091-5f63-42a5-8764-3a26e5fc3543,677,203541,2026-02-19,4529.1,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-19 00:00:00
7d749be3-e877-4688-8832-7853a90b4804,152,204600,2026-03-05,748.09,Service Outage Compensation,Approved,Customer Service Lead,2026-03-05 00:00:00
8bb30f27-2e15-470f-9378-df8b69add1fb,685,205149,2026-03-05,18.08,Rate Plan Correction,Approved,Customer Service Lead,2026-03-05 00:00:00
8ebc5353-cf29-43ef-a112-1a7150c04fea,1799,203744,2026-02-19,3.35,Service Outage Compensation,Approved,Customer Service Lead,2026-02-19 00:00:00
f83983a9-3283-4718-9ea8-aa39841006c0,125,201963,2026-01-26,1808.28,Service Outage Compensation,Approved,Revenue Assurance Team,2026-01-26 00:00:00
f650d927-6959-42df-9c62-e0a1f9fb0d01,1894,204616,2026-03-06,6.25,Billing Error,Approved,Revenue Assurance Team,2026-03-06 00:00:00
44ea0bf6-28c3-406b-bcaa-8e151a6b19b7,3537,202700,2026-02-09,18.68,Overcharge Refund,Approved,Customer Service Lead,2026-02-09 00:00:00
4af857e5-16b6-4ac7-8ceb-8b5075cb7b73,244,202209,2026-01-31,3842.21,Overcharge Refund,Approved,Finance Manager,2026-01-31 00:00:00
c548dc69-e4ff-49aa-a7ae-f2113f8e6648,664,200525,2026-01-13,2118.4,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-13 00:00:00
c4155723-761b-4591-a07e-2ad026914c68,1555,204477,2026-02-26,11.47,Overcharge Refund,Approved,Finance Manager,2026-02-26 00:00:00
6bf4245d-1aeb-4801-aa4c-cda4e6ea6901,775,204346,2026-03-01,10.29,Service Outage Compensation,Approved,Finance Manager,2026-03-01 00:00:00
ccaa10f2-da16-4621-85f8-cd9ec3e391dd,166,200434,2026-01-17,2216.45,Rate Plan Correction,Approved,Customer Service Lead,2026-01-17 00:00:00
053c3766-400b-4398-86d3-49f6e5951746,3947,204681,2026-02-27,10.35,Goodwill Gesture,Approved,Finance Manager,2026-02-27 00:00:00
f41c2c0c-e409-48ed-b0f0-f14803dffece,923,203131,2026-02-15,7.8,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-15 00:00:00
8d6e5faf-b502-410b-95ea-075429ca251e,658,200293,2026-01-10,18.97,Goodwill Gesture,Pending,Revenue Assurance Team,2026-01-10 00:00:00
f9eb5672-3640-4e61-a3c0-677571cffe58,415,202763,2026-02-14,27.13,Goodwill Gesture,Approved,Customer Service Lead,2026-02-14 00:00:00
8ce00da9-28f4-41f8-944a-7895c5333f92,4670,202949,2026-02-06,34.35,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-06 00:00:00
f9999e29-7f8e-43d1-80f4-31c2401f0fff,112,204674,2026-03-02,8.65,Billing Error,Approved,Revenue Assurance Team,2026-03-02 00:00:00
7ecd9a09-e096-4193-aeee-178bc488eae1,906,202944,2026-02-04,789.69,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-04 00:00:00
19ef8d69-d0d3-49b0-9101-e7a69df0970c,2464,202850,2026-02-11,15.76,Goodwill Gesture,Approved,Finance Manager,2026-02-11 00:00:00
c8b0c589-7396-45d8-bf5c-0b2e0ca7cb93,485,201086,2026-01-22,498.71,Overcharge Refund,Approved,Finance Manager,2026-01-22 00:00:00
5e90a31b-5409-47de-8da4-d04ee4dfaa08,869,201852,2026-01-31,573.28,Billing Error,Approved,Customer Service Lead,2026-01-31 00:00:00
dc2b46df-cd44-4c99-8c54-8c8fb397a0ad,2181,204837,2026-03-03,10.95,Rate Plan Correction,Approved,Revenue Assurance Team,2026-03-03 00:00:00
b476e143-2268-49e6-8e6f-53ddd5fa123b,744,202501,2026-02-02,3474.05,Service Outage Compensation,Approved,Finance Manager,2026-02-02 00:00:00
63f9e251-ca44-4178-87eb-dab212662ad1,3754,202021,2026-02-05,13.14,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-05 00:00:00
10c83f24-3cb9-4a51-8e33-7606fe1905a3,591,204107,2026-02-23,1604.4,Rate Plan Correction,Approved,Customer Service Lead,2026-02-23 00:00:00
77d12063-2358-4a9b-a266-eb183cc1ec76,4311,201010,2026-01-22,3.5,Goodwill Gesture,Pending,Finance Manager,2026-01-22 00:00:00
7d699314-555b-437f-81fe-bee67e70bb79,3971,200738,2026-01-14,16.52,Goodwill Gesture,Approved,Finance Manager,2026-01-14 00:00:00
a3ec066a-563d-4691-bfbc-4334b7ffb6fe,4199,201706,2026-01-26,20.29,Billing Error,Approved,Customer Service Lead,2026-01-26 00:00:00
9c68cfb1-5099-4133-99fe-9ee14db8a20b,4668,202014,2026-02-03,15.12,Billing Error,Approved,Revenue Assurance Team,2026-02-03 00:00:00
33ade365-f65b-441a-9780-3ccf353fdf76,947,202798,2026-02-11,2352.61,Service Outage Compensation,Pending,Customer Service Lead,2026-02-11 00:00:00
2370fe8d-fb89-4ec8-99ff-2fcbd300ab11,2388,204011,2026-02-17,4.0,Rate Plan Correction,Pending,Finance Manager,2026-02-17 00:00:00
99c6e877-8da9-404c-87fe-8a0e64904f4b,360,204347,2026-03-03,2034.67,Overcharge Refund,Approved,Customer Service Lead,2026-03-03 00:00:00
3198e9b6-8f90-4403-bacc-c47897c18776,815,200471,2026-01-15,5616.43,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-15 00:00:00
7baab3a6-6207-4aa0-99dd-81cac26f7bb4,3376,201657,2026-02-01,5.02,Goodwill Gesture,Approved,Customer Service Lead,2026-02-01 00:00:00
9ed49aa9-eb2f-407d-bad4-8ad3065f156a,4074,200305,2026-01-11,18.74,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-11 00:00:00
38d2c7c8-1b0f-4fbe-885c-fded2f2d206a,3811,205348,2026-03-09,10.07,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-03-09 00:00:00
b26943e1-e3e7-4eee-8a63-946aeace956e,2971,200615,2026-01-21,20.99,Billing Error,Approved,Revenue Assurance Team,2026-01-21 00:00:00
025ee203-2c4a-4e51-ab7a-b7a1c3bc1fce,1033,200836,2026-01-15,7.23,Goodwill Gesture,Pending,Finance Manager,2026-01-15 00:00:00
4e168fb6-e9a5-4424-8d62-9eb67d09f99f,4287,205362,2026-03-11,13.31,Overcharge Refund,Approved,Finance Manager,2026-03-11 00:00:00
aad9817f-51df-4623-bc14-348d54c3ac81,275,201888,2026-01-27,713.75,Overcharge Refund,Approved,Finance Manager,2026-01-27 00:00:00
14e71f69-ab99-4b21-b1ac-defee596149d,2922,204776,2026-03-04,16.55,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-03-04 00:00:00
9578c9d8-f44d-48c4-83ab-099cd58bb514,465,202625,2026-02-08,20.08,Contract Dispute Resolution,Approved,Finance Manager,2026-02-08 00:00:00
333a123e-8692-4a14-aac5-0537999a8cf7,413,203602,2026-02-13,5455.86,Contract Dispute Resolution,Approved,Finance Manager,2026-02-13 00:00:00
9c0e9e74-d8f1-4c2c-a8d7-b1a8648d18a7,1732,201880,2026-01-24,19.18,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-24 00:00:00
73e31305-858a-4e9e-8555-f420874066c9,3967,204746,2026-03-05,18.96,Rate Plan Correction,Approved,Revenue Assurance Team,2026-03-05 00:00:00
97a1a559-e543-44ed-8ea8-975a56ca4da2,1269,204149,2026-02-26,4.06,Goodwill Gesture,Approved,Revenue Assurance Team,2026-02-26 00:00:00
b491d1b6-7c0c-4e0e-8688-da343389653a,487,200381,2026-01-15,1252.33,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-15 00:00:00
558e51bc-241a-4420-bc42-0499208de0be,926,201556,2026-02-01,2851.08,Service Outage Compensation,Approved,Customer Service Lead,2026-02-01 00:00:00
b0174019-1ac1-4ba0-b48b-bfd8d4912f36,356,201038,2026-01-19,445.36,Rate Plan Correction,Pending,Customer Service Lead,2026-01-19 00:00:00
d65a6a6c-0f96-4af0-90ac-d4613eb3653a,2420,201323,2026-01-20,3.28,Goodwill Gesture,Approved,Finance Manager,2026-01-20 00:00:00
3a7c4410-c0e5-4adf-b8df-be6c0919a202,2554,201240,2026-01-28,3.61,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-28 00:00:00
75fcd393-1b95-410f-9512-504586844751,451,203134,2026-02-18,7.93,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-18 00:00:00
2e816563-99e8-467e-a156-bae5790f0146,4102,202919,2026-02-09,3.06,Contract Dispute Resolution,Approved,Finance Manager,2026-02-09 00:00:00
9abf5c04-f6f5-4d3c-9a7d-4ca7f0636255,888,204087,2026-02-27,4679.55,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-27 00:00:00
7c79fcfe-8d7a-4263-9f6b-4ce2dfbfa4f7,4875,204433,2026-02-22,30.92,Overcharge Refund,Pending,Customer Service Lead,2026-02-22 00:00:00
e62eab69-bed3-4e91-886c-7e236382eac8,165,204248,2026-02-28,445.36,Goodwill Gesture,Approved,Finance Manager,2026-02-28 00:00:00
4344c448-a4a7-4b28-a0e7-0cd0d25a9dfb,971,203303,2026-02-15,16.09,Service Outage Compensation,Approved,Finance Manager,2026-02-15 00:00:00
7c2de8ad-ca7d-4cd4-84d0-c9ae450bf999,709,205294,2026-03-03,772.59,Billing Error,Approved,Revenue Assurance Team,2026-03-03 00:00:00
5c549866-1227-4164-b386-4e0159a80c56,974,200957,2026-01-20,306.45,Rate Plan Correction,Approved,Customer Service Lead,2026-01-20 00:00:00
78bcb3ea-3e3e-41a0-9623-c6ee7df5b07c,2614,202000,2026-01-30,22.67,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-30 00:00:00
e8d394f0-de71-49fa-8b45-b56f01e2b1b3,376,202476,2026-02-10,2367.58,Rate Plan Correction,Approved,Revenue Assurance Team,2026-02-10 00:00:00
f2d66b21-43a8-48ce-a6b2-a1c57699ace5,2191,201631,2026-01-24,40.32,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-24 00:00:00
d1722c33-c31d-43ad-b02d-55404e623a6b,4195,200430,2026-01-16,27.87,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-01-16 00:00:00
ff50474f-0e9b-4872-9128-daa26222fa42,690,202891,2026-02-11,2059.27,Billing Error,Approved,Finance Manager,2026-02-11 00:00:00
f27c15a3-70fd-4538-9a62-f9aafc51bede,784,204280,2026-02-22,9.22,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-22 00:00:00
af18e2e4-af3f-47b5-9640-581c0c5d5b78,1123,202351,2026-02-03,15.76,Goodwill Gesture,Approved,Customer Service Lead,2026-02-03 00:00:00
9b98a987-fa53-43cc-b005-a226b6399ff7,2455,202669,2026-02-07,2.54,Service Outage Compensation,Approved,Finance Manager,2026-02-07 00:00:00
101559f7-1583-4ced-8cd1-202fb4f4d493,525,201882,2026-01-27,182.69,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-27 00:00:00
02d4fd58-0992-4628-a1e4-2de1203da99b,1170,205154,2026-03-06,8.67,Goodwill Gesture,Approved,Finance Manager,2026-03-06 00:00:00
129533ad-10e9-4d17-af33-1adc0ff07ff2,2614,204503,2026-02-22,5.92,Goodwill Gesture,Approved,Finance Manager,2026-02-22 00:00:00
31d263f1-5c29-49ae-aa21-fab9ac6b6454,148,201960,2026-01-26,20.77,Overcharge Refund,Pending,Revenue Assurance Team,2026-01-26 00:00:00
fdfc6b1c-fce7-4e55-a0d1-7871a4241ef1,3209,200790,2026-01-14,19.52,Billing Error,Approved,Revenue Assurance Team,2026-01-14 00:00:00
efc5c5de-fae0-47df-a27f-8a0eb9b4080f,1869,201497,2026-01-23,23.71,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-23 00:00:00
326d54c8-277d-4c32-b338-4131f55d2809,4764,203749,2026-02-23,28.36,Service Outage Compensation,Approved,Customer Service Lead,2026-02-23 00:00:00
d508b62a-864c-41c2-b757-bd15065129b7,4140,201806,2026-01-26,31.1,Service Outage Compensation,Approved,Customer Service Lead,2026-01-26 00:00:00
92077634-c485-4d20-aab0-741f327e6e39,6,204104,2026-02-23,5777.55,Service Outage Compensation,Approved,Finance Manager,2026-02-23 00:00:00
9da0275a-e9eb-4393-b87f-7d9b0f863a6d,2811,201630,2026-01-29,23.2,Rate Plan Correction,Approved,Revenue Assurance Team,2026-01-29 00:00:00
d4248ef1-69b0-478d-99da-34cabd8cec4e,330,201431,2026-01-24,11.59,Billing Error,Approved,Finance Manager,2026-01-24 00:00:00
80a84486-c478-44e5-b7f8-ae509ed9e8c1,449,204574,2026-03-04,3375.63,Contract Dispute Resolution,Approved,Customer Service Lead,2026-03-04 00:00:00
9d00652c-971c-4af9-a6fc-76cdf130090e,2114,201209,2026-01-26,8.45,Goodwill Gesture,Pending,Customer Service Lead,2026-01-26 00:00:00
499ebdce-77df-453e-ae5a-ebedb42f0da5,827,203709,2026-02-19,2263.83,Service Outage Compensation,Approved,Revenue Assurance Team,2026-02-19 00:00:00
94946c6d-91d7-4ba6-a670-371be29343bd,89,202648,2026-02-02,11.82,Service Outage Compensation,Pending,Customer Service Lead,2026-02-02 00:00:00
2ff5c14c-5839-47fd-b4b2-f0fa0c873863,3594,200536,2026-01-20,19.11,Goodwill Gesture,Approved,Customer Service Lead,2026-01-20 00:00:00
9a5c921c-79bc-4cf5-b174-dd1068c60597,2840,200856,2026-01-21,12.74,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-21 00:00:00
3b98d0f0-0d6a-4f12-b3a0-8aa1c29c6c82,2726,200719,2026-01-14,15.2,Overcharge Refund,Approved,Customer Service Lead,2026-01-14 00:00:00
70d35c62-b42b-4262-aec2-c8a067b1f1ad,2485,202769,2026-02-08,24.37,Service Outage Compensation,Approved,Customer Service Lead,2026-02-08 00:00:00
dc6147e3-1de2-496d-bbd4-7e9fb312bf69,1142,200384,2026-01-14,7.28,Overcharge Refund,Approved,Revenue Assurance Team,2026-01-14 00:00:00
86d9a4fb-f845-42eb-9af6-e1d05a9e8a54,701,205318,2026-03-13,4416.07,Billing Error,Approved,Finance Manager,2026-03-13 00:00:00
8f5494ca-9096-4838-bf38-29c9c22af9b0,410,202139,2026-02-03,6.8,Billing Error,Pending,Customer Service Lead,2026-02-03 00:00:00
476b86f3-6ca9-486c-95f3-eb2edb3d48a5,2207,200363,2026-01-07,37.15,Goodwill Gesture,Approved,Revenue Assurance Team,2026-01-07 00:00:00
0d1345a1-9cce-4026-8cc8-725e965b5dfc,1351,204230,2026-02-27,8.34,Contract Dispute Resolution,Pending,Finance Manager,2026-02-27 00:00:00
43e1b35e-e1fc-44c5-9475-a48f3dc3df6f,1731,201466,2026-01-25,12.1,Goodwill Gesture,Approved,Customer Service Lead,2026-01-25 00:00:00
1fad5a1b-0b69-4f71-a488-93ef60a271b4,2846,204998,2026-03-08,3.63,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-03-08 00:00:00
37ceddc0-d941-40f6-b9eb-101251c61b1b,4681,201189,2026-01-17,10.19,Overcharge Refund,Approved,Finance Manager,2026-01-17 00:00:00
90208c34-9e1e-46d4-b3c8-ea9705207d6d,37,202462,2026-02-07,1530.54,Billing Error,Approved,Customer Service Lead,2026-02-07 00:00:00
81e9c61f-625e-46bb-b1e2-5b750378cf27,2556,201311,2026-01-21,6.95,Rate Plan Correction,Approved,Finance Manager,2026-01-21 00:00:00
a12b9501-f4ec-4f95-9a83-e6e35ed20eeb,4593,202665,2026-02-11,21.02,Rate Plan Correction,Approved,Customer Service Lead,2026-02-11 00:00:00
49dbb806-aebf-4889-8dd6-e7d075c51ef5,2676,200840,2026-01-13,41.67,Contract Dispute Resolution,Pending,Revenue Assurance Team,2026-01-13 00:00:00
4585b7b2-a19a-4751-acc4-c89719c527e3,63,204968,2026-03-09,2447.33,Goodwill Gesture,Approved,Revenue Assurance Team,2026-03-09 00:00:00
de74ae7b-f7ff-4169-a87b-e4ad2a325fa7,936,203963,2026-02-27,5357.24,Goodwill Gesture,Approved,Finance Manager,2026-02-27 00:00:00
d2134bc6-f25f-4d75-b694-b65024dad79f,407,201336,2026-01-23,2728.39,Rate Plan Correction,Approved,Customer Service Lead,2026-01-23 00:00:00
b11ac8dc-7098-4707-b1e0-cf40c740616b,3891,201578,2026-02-01,5.97,Rate Plan Correction,Pending,Customer Service Lead,2026-02-01 00:00:00
d4c7fd7b-01ee-4c59-a393-63cf812d193f,680,203374,2026-02-09,2849.49,Overcharge Refund,Approved,Finance Manager,2026-02-09 00:00:00
822eb3df-80f8-4652-812a-16be2fea0b02,3392,201728,2026-01-31,11.34,Goodwill Gesture,Approved,Finance Manager,2026-01-31 00:00:00
e41eb2e5-5c99-4a6c-9e5c-3f5694dca412,282,203072,2026-02-11,2494.96,Goodwill Gesture,Pending,Revenue Assurance Team,2026-02-11 00:00:00
1d9bf0d3-a8e4-47a8-bf18-572236d68640,2332,202471,2026-02-11,16.34,Rate Plan Correction,Approved,Customer Service Lead,2026-02-11 00:00:00
ba8a61a6-aa44-48b8-9b7e-e1a9fdcdac37,298,204042,2026-02-23,1178.68,Service Outage Compensation,Approved,Finance Manager,2026-02-23 00:00:00
06a799f6-92ad-474e-a98b-0f8d1f1f83cc,3658,204284,2026-02-26,9.8,Overcharge Refund,Approved,Revenue Assurance Team,2026-02-26 00:00:00
07aa6c61-0959-4fa5-a958-3570d05a44bb,2413,202884,2026-02-14,19.79,Overcharge Refund,Approved,Customer Service Lead,2026-02-14 00:00:00
2536e349-358c-44dd-bd2a-b3e5cb2601c6,2310,201070,2026-01-15,27.78,Service Outage Compensation,Approved,Customer Service Lead,2026-01-15 00:00:00
9f08c2c2-701b-4ba4-8cdd-b463383b622a,3178,200451,2026-01-14,17.6,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-14 00:00:00
f5a679eb-5b3c-4e3b-9720-89d5ca7cbd41,4945,204568,2026-02-25,33.72,Billing Error,Approved,Revenue Assurance Team,2026-02-25 00:00:00
26024e3e-478a-493e-8580-b6b72c6be32b,2724,201064,2026-01-17,10.95,Goodwill Gesture,Approved,Finance Manager,2026-01-17 00:00:00
01c3d64a-3de2-4845-8629-893b44bcdff1,2305,203464,2026-02-14,22.38,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-14 00:00:00
9a4779c9-eeb5-452a-b160-6427522db3c0,575,200090,2026-01-08,236.84,Contract Dispute Resolution,Approved,Customer Service Lead,2026-01-08 00:00:00
aef9d331-5f11-429a-a9cc-1360b4884973,1078,203021,2026-02-06,16.96,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-02-06 00:00:00
79130796-90a0-4ddd-9f81-e0b887424972,1996,203411,2026-02-21,38.12,Contract Dispute Resolution,Approved,Finance Manager,2026-02-21 00:00:00
96c1c68b-cfbd-4756-8ecb-588dd487cca5,80,201276,2026-01-21,4239.93,Contract Dispute Resolution,Approved,Revenue Assurance Team,2026-01-21 00:00:00
97400c2f-6761-4049-a298-06dc4ee908a2,3690,200749,2026-01-22,15.21,Goodwill Gesture,Approved,Finance Manager,2026-01-22 00:00:00
d931402c-fb73-4f99-b321-616a67d287cf,392,204364,2026-02-28,11.36,Contract Dispute Resolution,Approved,Customer Service Lead,2026-02-28 00:00:00
350d5f55-3a32-4101-85ee-77ef286a020f,1611,200188,2026-01-17,29.16,Billing Error,Pending,Revenue Assurance Team,2026-01-17 00:00:00
c5886fd4-e25b-4f3c-ac09-c0cb2884444c,1784,201156,2026-01-19,8.07,Billing Error,Pending,Customer Service Lead,2026-01-19 00:00:00
08e55909-e470-4157-97d9-df59bb9c3290,3078,200974,2026-01-25,25.47,Billing Error,Approved,Customer Service Lead,2026-01-25 00:00:00
110e3a31-1604-4242-916a-0ce97e208969,3427,203710,2026-02-21,5.72,Overcharge Refund,Approved,Customer Service Lead,2026-02-21 00:00:00
36a9c24d-068b-475f-8313-365ed68ae073,1805,201689,2026-01-24,9.97,Billing Error,Pending,Revenue Assurance Team,2026-01-24 00:00:00
64cf9b48-71bb-48f7-add8-dda2ca1bdf9a,525,202029,2026-01-31,3514.45,Billing Error,Approved,Revenue Assurance Team,2026-01-31 00:00:00
045a5aa0-a106-40b0-990b-86ec0aec71e3,747,203927,2026-02-20,4375.72,Goodwill Gesture,Approved,Finance Manager,2026-02-20 00:00:00
4ef72401-4ca4-4226-8136-f631e1680a49,556,202558,2026-02-11,1020.67,Rate Plan Correction,Approved,Finance Manager,2026-02-11 00:00:00
d5ed2dc6-81a0-4c38-8671-7d39829a3fe0,1141,204138,2026-02-22,31.14,Rate Plan Correction,Approved,Customer Service Lead,2026-02-22 00:00:00
