opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP30010455,30010455,ACC000058,Turner Turner Associates - Mobile Enterprise,Closed Won,114946.05,100,2025-11-22,2025-09-02,Web,New Customer,
OPP30010456,30010456,ACC000711,Edinburgh City Council - SIP Trunks,Closed Won,60114.59,100,2025-04-24,2025-01-24,Partner Referral,Existing Customer - Replacement,
OPP30010457,,ACC000234,Evans Green Associates - Mobile Enterprise,Closed Lost,74901.57,0,2025-09-17,2025-07-23,Other,Existing Customer - Upgrade,12
OPP30010458,30010458,ACC000270,Baker White International - Hybrid Cloud,Closed Won,93300.95,100,2025-06-11,2025-05-10,Other,New Customer,247
OPP30010459,,ACC000537,Edwards King Holdings - Workforce Management,Closed Lost,160250.56,0,2025-08-26,2025-05-25,Phone Inquiry,Renewal,
OPP30010460,30010460,ACC000295,Smith Connect Ltd - Hybrid Cloud,Closed Won,37549.57,100,2025-07-22,2025-03-25,Phone Inquiry,Renewal,100
OPP30010461,,ACC000395,Morris Tech Partners - SIP Trunks,Closed Lost,30251.89,0,2025-12-31,2025-11-30,Campaign,Existing Customer - Replacement,
OPP30010462,30010462,ACC000430,Baker Baker Solutions - Digital Transformation,Closed Won,36174.95,100,2025-10-24,2025-05-10,Campaign,Existing Customer - Upgrade,
OPP30010463,,ACC000955,Wright Smith Group - Hybrid Cloud,Closed Lost,58192.42,0,2025-12-31,2025-09-29,Partner Referral,Existing Customer - Downgrade,
OPP30010464,,ACC000581,Morris Wood and Co - Digital Transformation,Closed Lost,219883.62,0,2025-03-31,2025-02-09,Phone Inquiry,Existing Customer - Downgrade,
OPP30010465,30010465,ACC000352,Cooper Thomas PLC - UCaaS Project,Closed Won,73347.1,100,2025-08-13,2025-02-24,Purchased List,New Customer,
OPP30010466,,ACC000485,Thomas Cooper Group - 5G Business Solution,Closed Lost,150749.92,0,2025-05-20,2025-04-17,Other,Existing Customer - Upgrade,
OPP30010467,,ACC000633,Jones Ward UK - UCaaS Project,Closed Lost,141310.13,0,2025-09-04,2025-04-15,Web,Existing Customer - Replacement,437
OPP30010468,,ACC000239,Hall Jones Services - Cloud Communications,Closed Lost,28780.24,0,2025-06-25,2025-02-12,Web,New Customer,342
OPP30010469,30010469,ACC000038,Thomas Williams Partners - SD-WAN Deployment,Closed Won,56127.85,100,2025-12-31,2025-10-31,Phone Inquiry,Existing Customer - Upgrade,173
OPP30010470,,ACC000614,Hughes Smith Holdings - UCaaS Project,Id. Decision Makers,61945.52,80,2025-12-31,2025-12-21,Phone Inquiry,New Customer,
OPP30010471,30010471,ACC000777,Martin Thomas Partners - Mobile Enterprise,Closed Won,138910.86,100,2025-12-31,2025-08-16,Partner Referral,Renewal,
OPP30010472,30010472,ACC000558,Johnson Cooper Partners - Cloud Communications,Closed Won,21404.82,100,2025-04-28,2025-02-15,Partner Referral,New Customer,
OPP30010473,,ACC000762,Baker Taylor PLC - Workforce Management,Closed Lost,73110.97,0,2025-12-31,2025-11-21,Web,Existing Customer - Replacement,275
OPP30010474,,ACC000910,Davies Baker Ltd - Secure Communications,Closed Lost,57896.54,0,2025-12-31,2025-11-21,Web,Renewal,
OPP30010475,30010475,ACC000499,Baker Patel International - UCaaS Project,Closed Won,81766.25,100,2025-06-09,2025-05-04,Purchased List,Existing Customer - Downgrade,456
OPP30010476,30010476,ACC000140,Walker Johnson International - IoT Platform,Closed Won,36049.92,100,2025-03-23,2025-02-17,Web,New Customer,
OPP30010477,,ACC000404,Thompson Lee and Co - Secure Communications,Closed Lost,73988.67,0,2025-09-22,2025-04-16,Web,Existing Customer - Upgrade,392
OPP30010478,30010478,ACC000808,Wright Davies Services - Mobile Enterprise,Closed Won,235689.21,100,2025-12-06,2025-08-27,Other,Renewal,
OPP30010479,30010479,ACC000657,Patel Networks Ltd - Mobile Enterprise,Closed Won,9723.62,100,2025-04-08,2025-02-20,Partner Referral,Existing Customer - Downgrade,
OPP30010480,30010480,ACC000779,Clarke IT Solutions Partners - 5G Business Solution,Closed Won,50410.87,100,2025-04-23,2025-02-16,Phone Inquiry,New Customer,450
OPP30010481,,ACC000746,Smith Johnson Partners - IoT Platform,Closed Lost,146322.98,0,2025-12-31,2025-10-20,Web,New Customer,436
OPP30010482,,ACC000768,Smith Morris and Co - IoT Platform,Closed Lost,70031.24,0,2025-12-31,2025-11-16,Partner Referral,Renewal,53
OPP30010483,30010483,ACC000167,City Hospital NHS Trust - SD-WAN Deployment,Closed Won,42516.93,100,2025-09-13,2025-06-10,Partner Referral,Existing Customer - Replacement,127
OPP30010484,,ACC000634,Wilson Clark and Co - Mobile Enterprise,Closed Lost,26167.7,0,2025-04-07,2025-01-01,Campaign,New Customer,
OPP30010485,,ACC000443,Jackson Turner International - IoT Platform,Needs Analysis,128645.17,40,2025-12-10,2025-09-11,Partner Referral,Existing Customer - Upgrade,
OPP30010486,,ACC000352,Cooper Thomas PLC - Digital Transformation,Closed Lost,191668.08,0,2025-12-01,2025-10-04,Purchased List,New Customer,
OPP30010487,,ACC000805,Hill Jones Ltd - Mobile Enterprise,Closed Lost,168331.88,0,2025-08-28,2025-03-17,Partner Referral,Renewal,85
OPP30010488,30010488,ACC000294,Walker Martin Services - Cloud Communications,Closed Won,58729.56,100,2025-10-15,2025-06-01,Partner Referral,Existing Customer - Replacement,
OPP30010489,30010489,ACC000077,Wright Robinson LLP - SIP Trunks,Closed Won,32336.75,100,2025-06-27,2025-01-09,Phone Inquiry,Existing Customer - Replacement,
OPP30010490,30010490,ACC000381,Jackson Clark Services - Workforce Management,Closed Won,64549.17,100,2025-12-31,2025-12-28,Web,New Customer,
OPP30010491,,ACC000761,Davies Johnson LLP - UCaaS Project,Closed Lost,221724.11,0,2025-08-10,2025-05-14,Phone Inquiry,Existing Customer - Upgrade,454
OPP30010492,,ACC000940,Taylor Clarke PLC - Workforce Management,Closed Lost,63970.34,0,2025-11-16,2025-08-29,Other,New Customer,
OPP30010493,,ACC000406,Thompson Clarke Solutions - Mobile Enterprise,Closed Lost,62910.37,0,2025-12-16,2025-09-06,Web,Renewal,
OPP30010494,30010494,ACC000693,Morris Jones Holdings - 5G Business Solution,Closed Won,31489.81,100,2025-12-31,2025-11-13,Partner Referral,New Customer,
OPP30010495,30010495,ACC000700,Oxford Borough Council - IoT Platform,Closed Won,63663.08,100,2025-08-06,2025-05-04,Campaign,Existing Customer - Replacement,
OPP30010496,30010496,ACC000975,Moore Connect Group - UCaaS Project,Closed Won,43070.9,100,2025-11-11,2025-09-25,Other,Existing Customer - Replacement,
OPP30010497,30010497,ACC000441,College of London - SD-WAN Deployment,Closed Won,217740.05,100,2025-12-31,2025-08-20,Partner Referral,Renewal,
OPP30010498,,ACC000546,Johnson Smith Holdings - Hybrid Cloud,Closed Lost,68140.92,0,2025-12-31,2025-12-31,Purchased List,New Customer,
OPP30010499,,ACC000467,Roberts Lee Solutions - Digital Transformation,Closed Lost,53926.34,0,2025-10-18,2025-06-07,Web,New Customer,
OPP30010500,30010500,ACC000149,Lewis Roberts International - UCaaS Project,Closed Won,153851.35,100,2025-06-12,2025-02-05,Web,New Customer,278
OPP30010501,,ACC000471,King Hill and Co - Workforce Management,Closed Lost,98188.33,0,2025-12-31,2025-07-23,Other,Existing Customer - Replacement,
OPP30010502,30010502,ACC000624,Hill Evans LLP - Cloud Communications,Closed Won,203569.41,100,2025-07-07,2025-03-11,Web,Existing Customer - Downgrade,303
OPP30010503,30010503,ACC000055,City Hospital NHS Trust - Secure Communications,Closed Won,72654.41,100,2025-07-09,2025-04-01,Web,Renewal,
OPP30010504,,ACC000884,Lee Baker Ltd - Mobile Enterprise,Closed Lost,166604.61,0,2025-05-19,2025-01-10,Partner Referral,Existing Customer - Downgrade,
OPP30010505,,ACC000380,Johnson Wilson PLC - Mobile Enterprise,Closed Lost,114294.68,0,2025-12-03,2025-08-20,Web,Existing Customer - Replacement,
OPP30010506,,ACC000686,Taylor Tech Ltd - IoT Platform,Closed Lost,70638.1,0,2025-04-27,2025-01-02,Partner Referral,New Customer,301
OPP30010507,,ACC000599,Johnson Wright PLC - Secure Communications,Closed Lost,58636.36,0,2025-09-14,2025-04-21,Other,New Customer,
OPP30010508,,ACC000520,Hill Lewis LLP - Mobile Enterprise,Closed Lost,67468.39,0,2025-05-16,2025-04-13,Other,Existing Customer - Upgrade,482
OPP30010509,,ACC000304,Evans Baker PLC - Workforce Management,Closed Lost,202727.31,0,2025-09-02,2025-03-22,Web,New Customer,493
OPP30010510,,ACC000070,Walker Clark and Co - Mobile Enterprise,Closed Lost,58450.72,0,2025-05-10,2025-04-09,Partner Referral,Existing Customer - Replacement,
OPP30010511,,ACC000149,Lewis Roberts International - SD-WAN Deployment,Closed Lost,150809.55,0,2025-05-11,2025-02-27,Other,Existing Customer - Upgrade,487
OPP30010512,30010512,ACC000414,Taylor Williams Partners - Mobile Enterprise,Closed Won,93324.99,100,2025-08-12,2025-05-04,Web,New Customer,
OPP30010513,,ACC000839,Davies Morgan Partners - SIP Trunks,Closed Lost,67831.26,0,2025-12-31,2025-11-07,Other,New Customer,
OPP30010514,30010514,ACC000854,Academy of Liverpool - Cloud Communications,Closed Won,137330.12,100,2025-12-31,2025-11-06,Web,New Customer,
OPP30010515,,ACC000674,Wilson Hughes and Co - 5G Business Solution,Closed Lost,60854.47,0,2025-12-31,2025-09-26,Phone Inquiry,New Customer,
OPP30010516,,ACC000101,Jackson Hill Associates - Mobile Enterprise,Closed Lost,102565.27,0,2025-10-07,2025-09-03,Partner Referral,Existing Customer - Upgrade,
OPP30010517,,ACC000181,Hall Moore Services - Mobile Enterprise,Closed Lost,111436.85,0,2025-10-04,2025-04-22,Partner Referral,Renewal,
OPP30010518,30010518,ACC000941,Wilson Evans PLC - Cloud Communications,Closed Won,190475.43,100,2025-11-05,2025-05-24,Other,Existing Customer - Downgrade,427
OPP30010519,,ACC000650,Lewis King PLC - IoT Platform,Closed Lost,9296.88,0,2025-11-21,2025-07-06,Partner Referral,Existing Customer - Upgrade,4
OPP30010520,,ACC000788,Hall Martin and Co - Hybrid Cloud,Closed Lost,57359.77,0,2025-12-31,2025-09-27,Web,New Customer,
OPP30010521,,ACC000226,Turner Ward Holdings - Contact Centre Solution,Closed Lost,120700.96,0,2025-12-31,2025-11-05,Campaign,New Customer,
OPP30010522,30010522,ACC000659,Hill Moore Services - Workforce Management,Closed Won,65181.28,100,2025-02-22,2025-01-12,Other,Existing Customer - Upgrade,436
OPP30010523,,ACC000766,Davies Lewis Holdings - Cloud Communications,Closed Lost,27784.96,0,2025-04-14,2025-01-28,Phone Inquiry,Existing Customer - Upgrade,
OPP30010524,30010524,ACC000986,Hill IT Solutions Partners - Contact Centre Solution,Closed Won,68598.08,100,2025-04-07,2025-01-27,Other,New Customer,
OPP30010525,30010525,ACC000628,Hill Lee Associates - UCaaS Project,Closed Won,69506.22,100,2025-11-19,2025-07-20,Partner Referral,Existing Customer - Upgrade,154
OPP30010526,30010526,ACC000818,Hill Thomas PLC - Secure Communications,Closed Won,39408.35,100,2025-05-26,2025-04-24,Campaign,New Customer,
OPP30010527,,ACC000181,Hall Moore Services - 5G Business Solution,Closed Lost,61237.67,0,2025-12-31,2025-09-16,Partner Referral,Renewal,199
OPP30010528,30010528,ACC000159,Green Networks Partners - SIP Trunks,Closed Won,8831.33,100,2025-09-29,2025-07-25,Web,Renewal,470
OPP30010529,30010529,ACC000261,Glasgow Borough Council - UCaaS Project,Closed Won,31002.78,100,2025-10-08,2025-07-09,Partner Referral,Existing Customer - Upgrade,
OPP30010530,30010530,ACC000748,Harrison Networks Group - SD-WAN Deployment,Closed Won,5081.06,100,2025-12-31,2025-08-24,Partner Referral,Existing Customer - Replacement,
OPP30010531,30010531,ACC000495,Williams Connect Group - Cloud Communications,Closed Won,67994.17,100,2025-06-16,2025-01-31,Phone Inquiry,Existing Customer - Downgrade,395
OPP30010532,,ACC000897,Davies Wood LLP - Cloud Communications,Closed Lost,24700.51,0,2025-12-14,2025-07-12,Campaign,New Customer,
OPP30010533,30010533,ACC000537,Edwards King Holdings - Workforce Management,Closed Won,222714.08,100,2025-03-24,2025-01-04,Other,Existing Customer - Upgrade,
OPP30010534,,ACC000664,Moore Ward International - UCaaS Project,Closed Lost,62888.14,0,2025-12-31,2025-08-25,Web,New Customer,
OPP30010535,,ACC000651,Lewis Networks Group - SD-WAN Deployment,Closed Lost,19215.19,0,2025-12-10,2025-06-19,Partner Referral,Existing Customer - Upgrade,
OPP30010536,,ACC000509,Thompson Morgan Solutions - Contact Centre Solution,Closed Lost,43558.55,0,2025-12-31,2025-11-04,Web,Existing Customer - Downgrade,
OPP30010537,30010537,ACC000956,Baker Morris Holdings - Workforce Management,Closed Won,55870.78,100,2025-04-23,2025-01-11,Web,New Customer,54
OPP30010538,,ACC000379,Patel Telecom Partners - 5G Business Solution,Closed Lost,15360.24,0,2025-11-09,2025-05-15,Purchased List,New Customer,
OPP30010539,,ACC000408,Academy of Belfast - SIP Trunks,Closed Lost,72751.69,0,2025-12-05,2025-09-23,Purchased List,New Customer,
OPP30010540,30010540,ACC000150,Martin Harrison Services - UCaaS Project,Closed Won,20029.11,100,2025-12-31,2025-12-08,Other,Renewal,
OPP30010541,,ACC000149,Lewis Roberts International - Mobile Enterprise,Closed Lost,227649.31,0,2025-12-31,2025-10-23,Purchased List,New Customer,
OPP30010542,,ACC000871,Lewis Clark International - Secure Communications,Closed Lost,52208.29,0,2025-08-09,2025-05-22,Web,New Customer,
OPP30010543,,ACC000355,Turner King Holdings - Mobile Enterprise,Closed Lost,130115.97,0,2025-06-02,2025-04-03,Campaign,New Customer,
OPP30010544,,ACC000180,Walker Thomas PLC - UCaaS Project,Closed Lost,9841.37,0,2025-12-31,2025-10-10,Partner Referral,Existing Customer - Replacement,
OPP30010545,30010545,ACC000437,Patel Cooper PLC - Digital Transformation,Closed Won,7409.14,100,2025-12-31,2025-10-24,Other,Existing Customer - Upgrade,
OPP30010546,,ACC000671,Ward IT Solutions Partners - Digital Transformation,Proposal/Price Quote,6143.34,60,2025-08-28,2025-04-17,Web,New Customer,
OPP30010547,30010547,ACC000360,Harrison Jones LLP - IoT Platform,Closed Won,207334.03,100,2025-12-16,2025-08-06,Web,Existing Customer - Downgrade,
OPP30010548,,ACC000017,Baker Davies PLC - Secure Communications,Closed Lost,7257.5,0,2025-05-10,2025-03-08,Purchased List,Renewal,
OPP30010549,,ACC000590,Green Jackson Solutions - IoT Platform,Closed Lost,59147.74,0,2025-12-31,2025-11-18,Other,New Customer,
OPP30010550,30010550,ACC000073,King Smith UK - Hybrid Cloud,Closed Won,59056.66,100,2025-12-31,2025-12-05,Phone Inquiry,New Customer,
OPP30010551,,ACC000128,Hughes Brown Group - Workforce Management,Closed Lost,53524.33,0,2025-07-07,2025-03-02,Phone Inquiry,Existing Customer - Upgrade,
OPP30010552,30010552,ACC000952,Brown Patel UK - Contact Centre Solution,Closed Won,10838.23,100,2025-09-17,2025-08-02,Campaign,Existing Customer - Replacement,
OPP30010553,30010553,ACC000713,White White Associates - SD-WAN Deployment,Closed Won,125426.99,100,2025-08-18,2025-02-27,Purchased List,New Customer,
OPP30010554,,ACC000285,Hughes Johnson LLP - UCaaS Project,Closed Lost,40212.79,0,2025-06-23,2025-05-11,Partner Referral,Renewal,
OPP30010555,,ACC000789,King Walker Ltd - SIP Trunks,Closed Lost,61518.33,0,2025-12-13,2025-11-08,Campaign,Existing Customer - Replacement,
OPP30010556,30010556,ACC000167,City Hospital NHS Trust - 5G Business Solution,Closed Won,35952.92,100,2025-12-31,2025-11-22,Web,Existing Customer - Upgrade,41
OPP30010557,30010557,ACC000797,Morris Davies Solutions - SIP Trunks,Closed Won,149780.05,100,2025-12-31,2025-10-26,Web,New Customer,
OPP30010558,,ACC000834,Hill Martin PLC - Contact Centre Solution,Closed Lost,192793.21,0,2025-10-03,2025-05-10,Web,New Customer,
OPP30010559,,ACC000502,Wood Harris UK - SD-WAN Deployment,Closed Lost,105199.15,0,2025-09-17,2025-06-17,Campaign,New Customer,
OPP30010560,30010560,ACC000032,Taylor Lee Solutions - Contact Centre Solution,Closed Won,196880.4,100,2025-06-09,2025-03-08,Web,New Customer,
OPP30010561,,ACC000764,Cooper Wilson Group - 5G Business Solution,Closed Lost,7209.21,0,2025-07-03,2025-03-22,Other,Existing Customer - Upgrade,
OPP30010562,,ACC000510,Wilson King PLC - Mobile Enterprise,Closed Lost,163156.73,0,2025-09-16,2025-05-09,Phone Inquiry,Existing Customer - Upgrade,
OPP30010563,,ACC000787,Edwards Taylor International - IoT Platform,Closed Lost,30371.81,0,2025-12-31,2025-12-11,Campaign,Existing Customer - Upgrade,29
OPP30010564,30010564,ACC000351,Patel Connect Group - 5G Business Solution,Closed Won,39264.24,100,2025-06-16,2025-05-08,Partner Referral,New Customer,4
OPP30010565,,ACC000992,Morgan Harrison and Co - SIP Trunks,Closed Lost,73402.19,0,2025-05-05,2025-02-22,Purchased List,Existing Customer - Upgrade,
OPP30010566,30010566,ACC000396,Davies Green Ltd - Digital Transformation,Closed Won,156136.77,100,2025-04-21,2025-02-09,Partner Referral,Renewal,324
OPP30010567,,ACC000985,Jackson Martin PLC - IoT Platform,Closed Lost,183151.29,0,2025-08-05,2025-04-21,Other,Renewal,
OPP30010568,30010568,ACC000640,Hall Harris UK - Secure Communications,Closed Won,120290.26,100,2025-12-29,2025-10-26,Web,Existing Customer - Replacement,
OPP30010569,,ACC000541,Smith King Associates - Workforce Management,Closed Lost,156789.8,0,2025-09-08,2025-06-21,Campaign,Existing Customer - Downgrade,264
OPP30010570,30010570,ACC000269,Lewis Jones Solutions - Workforce Management,Closed Won,11420.95,100,2025-12-31,2025-11-21,Web,New Customer,
OPP30010571,,ACC000135,Davies Martin PLC - SIP Trunks,Closed Lost,65950.46,0,2025-12-31,2025-11-08,Phone Inquiry,Existing Customer - Upgrade,
OPP30010572,,ACC000454,Smith Harris Holdings - Cloud Communications,Closed Lost,214798.72,0,2025-04-12,2025-02-20,Web,Existing Customer - Upgrade,
OPP30010573,30010573,ACC000356,White Lee Ltd - SIP Trunks,Closed Won,24268.52,100,2025-08-04,2025-03-23,Other,Existing Customer - Downgrade,
OPP30010574,30010574,ACC000019,Patel Networks Group - UCaaS Project,Closed Won,11760.04,100,2025-07-23,2025-04-28,Campaign,Existing Customer - Upgrade,153
OPP30010575,,ACC000349,Moore Communications Group - Digital Transformation,Closed Lost,71325.84,0,2025-10-20,2025-08-23,Partner Referral,Existing Customer - Upgrade,
OPP30010576,,ACC000451,King Brown Ltd - IoT Platform,Proposal/Price Quote,145592.33,60,2025-12-31,2025-11-20,Web,Renewal,
OPP30010577,30010577,ACC000528,Jones Turner PLC - Secure Communications,Closed Won,178414.43,100,2025-10-09,2025-07-09,Purchased List,Renewal,
OPP30010578,,ACC000601,Patel Walker Services - Workforce Management,Closed Lost,18128.82,0,2025-07-12,2025-02-28,Web,New Customer,
OPP30010579,,ACC000190,King Communications Partners - SD-WAN Deployment,Closed Lost,43227.76,0,2025-11-11,2025-05-16,Phone Inquiry,New Customer,
OPP30010580,,ACC000997,Walker Connect Ltd - Contact Centre Solution,Closed Lost,46641.69,0,2025-07-30,2025-04-21,Phone Inquiry,Existing Customer - Upgrade,
OPP30010581,30010581,ACC000142,Johnson Roberts International - Hybrid Cloud,Closed Won,142770.66,100,2025-07-02,2025-02-22,Web,Existing Customer - Replacement,
OPP30010582,30010582,ACC000328,Moore Turner Services - 5G Business Solution,Closed Won,167624.02,100,2025-12-26,2025-09-21,Phone Inquiry,New Customer,318
OPP30010583,30010583,ACC000369,Royal Hospital NHS Trust - IoT Platform,Closed Won,53045.75,100,2025-12-31,2025-11-24,Partner Referral,Existing Customer - Upgrade,448
OPP30010584,30010584,ACC000559,Walker Communications Group - Mobile Enterprise,Closed Won,46256.0,100,2025-12-28,2025-08-04,Campaign,Existing Customer - Upgrade,480
OPP30010585,,ACC000009,Brown Thompson Ltd - Cloud Communications,Closed Lost,98002.91,0,2025-12-31,2025-11-07,Web,New Customer,
OPP30010586,30010586,ACC000541,Smith King Associates - Hybrid Cloud,Closed Won,73650.04,100,2025-10-20,2025-08-02,Purchased List,Existing Customer - Upgrade,
OPP30010587,30010587,ACC000348,Hall Morgan Ltd - Workforce Management,Closed Won,249928.31,100,2025-12-31,2025-12-09,Campaign,New Customer,
OPP30010588,,ACC000844,Ward Jones Holdings - Digital Transformation,Closed Lost,249921.51,0,2025-12-31,2025-11-27,Web,New Customer,250
OPP30010589,,ACC000061,Roberts Networks Ltd - SD-WAN Deployment,Closed Lost,43656.41,0,2025-12-31,2025-10-16,Partner Referral,Existing Customer - Replacement,
OPP30010590,,ACC000106,White Green Solutions - 5G Business Solution,Closed Lost,58960.77,0,2025-06-30,2025-02-28,Campaign,New Customer,
OPP30010591,30010591,ACC000799,Morris Lee Associates - Secure Communications,Closed Won,83024.68,100,2025-12-04,2025-09-28,Web,Existing Customer - Replacement,
OPP30010592,,ACC000778,Baker Ward Holdings - Mobile Enterprise,Prospecting,215191.8,10,2025-09-16,2025-07-23,Campaign,Renewal,
OPP30010593,30010593,ACC000240,Clarke Taylor UK - UCaaS Project,Closed Won,137429.45,100,2025-09-29,2025-06-20,Web,New Customer,
OPP30010594,30010594,ACC000867,Clark Harris and Co - Contact Centre Solution,Closed Won,56440.22,100,2025-12-31,2025-11-21,Phone Inquiry,Existing Customer - Downgrade,
OPP30010595,,ACC000681,Brown Hughes Partners - Contact Centre Solution,Closed Lost,66735.61,0,2025-12-09,2025-11-03,Web,Existing Customer - Upgrade,
OPP30010596,,ACC000028,Brown Brown International - SIP Trunks,Closed Lost,170655.59,0,2025-07-04,2025-03-26,Phone Inquiry,Existing Customer - Replacement,
OPP30010597,,ACC000913,Morgan Cooper PLC - 5G Business Solution,Closed Lost,46056.36,0,2025-09-24,2025-04-13,Campaign,Renewal,
OPP30010598,30010598,ACC000895,Green Roberts Ltd - SD-WAN Deployment,Closed Won,43291.99,100,2025-12-13,2025-09-03,Partner Referral,New Customer,40
OPP30010599,,ACC000971,Smith Wood and Co - Secure Communications,Closed Lost,51957.23,0,2025-08-24,2025-06-20,Partner Referral,New Customer,
OPP30010600,30010600,ACC000565,Clark Williams LLP - Digital Transformation,Closed Won,21076.42,100,2025-04-27,2025-01-26,Campaign,Existing Customer - Upgrade,
OPP30010601,30010601,ACC000155,Moore Taylor Partners - Workforce Management,Closed Won,169284.02,100,2025-05-01,2025-01-18,Partner Referral,Existing Customer - Downgrade,138
OPP30010602,,ACC000723,Moore Martin Partners - Contact Centre Solution,Closed Lost,56421.46,0,2025-08-01,2025-05-15,Web,Existing Customer - Upgrade,385
OPP30010603,30010603,ACC000228,Green Williams Ltd - 5G Business Solution,Closed Won,10465.96,100,2025-12-31,2025-07-26,Phone Inquiry,New Customer,
OPP30010604,30010604,ACC000655,Evans Green Ltd - UCaaS Project,Closed Won,146193.6,100,2025-10-09,2025-08-18,Other,Existing Customer - Upgrade,
OPP30010605,30010605,ACC000252,Harris Davies Holdings - Contact Centre Solution,Closed Won,36304.51,100,2025-10-17,2025-06-29,Web,New Customer,
OPP30010606,30010606,ACC000502,Wood Harris UK - Workforce Management,Closed Won,198407.54,100,2025-12-31,2025-10-09,Web,Renewal,
OPP30010607,,ACC000563,Harrison Hughes Ltd - 5G Business Solution,Closed Lost,64550.62,0,2025-12-31,2025-09-18,Partner Referral,New Customer,167
OPP30010608,,ACC000167,City Hospital NHS Trust - SD-WAN Deployment,Closed Lost,73293.48,0,2025-12-31,2025-10-26,Web,Renewal,
OPP30010609,30010609,ACC000775,Harris Lee UK - Workforce Management,Closed Won,146451.79,100,2025-12-31,2025-11-02,Partner Referral,New Customer,
OPP30010610,30010610,ACC000582,Edwards Martin Associates - 5G Business Solution,Closed Won,34481.86,100,2025-09-04,2025-03-25,Purchased List,Existing Customer - Upgrade,472
OPP30010611,30010611,ACC000028,Brown Brown International - Workforce Management,Closed Won,52028.53,100,2025-12-31,2025-09-10,Web,New Customer,340
OPP30010612,,ACC000285,Hughes Johnson LLP - Contact Centre Solution,Closed Lost,48574.54,0,2025-11-06,2025-05-27,Purchased List,Existing Customer - Upgrade,
OPP30010613,30010613,ACC000855,Moore Morgan and Co - Contact Centre Solution,Closed Won,7111.51,100,2025-07-03,2025-05-28,Other,Renewal,
OPP30010614,30010614,ACC000077,Wright Robinson LLP - IoT Platform,Closed Won,52038.07,100,2025-12-31,2025-10-28,Purchased List,Existing Customer - Downgrade,135
OPP30010615,30010615,ACC000902,Jackson Walker LLP - SD-WAN Deployment,Closed Won,201246.51,100,2025-06-22,2025-03-03,Campaign,Existing Customer - Upgrade,141
OPP30010616,,ACC000027,King Morris Group - UCaaS Project,Closed Lost,64343.97,0,2025-12-24,2025-11-10,Phone Inquiry,Existing Customer - Upgrade,412
OPP30010617,,ACC000715,Ward Connect Ltd - Secure Communications,Closed Lost,32531.55,0,2025-08-21,2025-03-08,Phone Inquiry,New Customer,219
OPP30010618,30010618,ACC000654,Wood Thomas Partners - Hybrid Cloud,Closed Won,233528.29,100,2025-12-31,2025-10-07,Web,New Customer,
OPP30010619,,ACC000532,Cooper Patel LLP - Secure Communications,Closed Lost,66466.52,0,2025-12-31,2025-09-17,Partner Referral,Existing Customer - Downgrade,16
OPP30010620,,ACC000751,Green Clark and Co - Mobile Enterprise,Closed Lost,91094.55,0,2025-07-31,2025-06-22,Purchased List,Existing Customer - Replacement,55
OPP30010621,30010621,ACC000034,Wilson Thomas Partners - Cloud Communications,Closed Won,13524.25,100,2025-12-31,2025-10-21,Purchased List,Existing Customer - Upgrade,
OPP30010622,,ACC000271,Moore Clarke Ltd - Cloud Communications,Closed Lost,27448.38,0,2025-11-12,2025-05-27,Partner Referral,Existing Customer - Upgrade,
OPP30010623,30010623,ACC000027,King Morris Group - Contact Centre Solution,Closed Won,126036.46,100,2025-07-07,2025-01-22,Purchased List,Existing Customer - Replacement,486
OPP30010624,30010624,ACC000696,Academy of Milton Keynes - SIP Trunks,Closed Won,68071.15,100,2025-06-29,2025-03-30,Purchased List,New Customer,
OPP30010625,30010625,ACC000200,Jones Davies Ltd - Contact Centre Solution,Closed Won,12514.42,100,2025-10-05,2025-06-12,Other,New Customer,
OPP30010626,30010626,ACC000085,Turner Cooper LLP - Hybrid Cloud,Closed Won,25951.01,100,2025-08-28,2025-03-08,Phone Inquiry,Existing Customer - Upgrade,
OPP30010627,30010627,ACC000858,Cooper Turner Ltd - UCaaS Project,Closed Won,213820.17,100,2025-12-31,2025-11-08,Web,Existing Customer - Upgrade,
OPP30010628,30010628,ACC000166,Royal Hospital NHS Trust - IoT Platform,Closed Won,91447.41,100,2025-12-31,2025-10-29,Web,Existing Customer - Upgrade,153
OPP30010629,,ACC000802,Cooper Jackson Ltd - SD-WAN Deployment,Closed Lost,44801.38,0,2025-08-03,2025-04-03,Web,New Customer,
OPP30010630,,ACC000950,Davies Roberts PLC - 5G Business Solution,Closed Lost,5224.44,0,2025-12-31,2025-11-23,Partner Referral,Renewal,
OPP30010631,,ACC000524,Jackson Wright Group - IoT Platform,Closed Lost,90887.76,0,2025-12-31,2025-11-04,Partner Referral,Renewal,167
OPP30010632,,ACC000653,Hall Baker and Co - Cloud Communications,Closed Lost,132191.0,0,2025-06-24,2025-01-10,Partner Referral,New Customer,492
OPP30010633,30010633,ACC000406,Thompson Clarke Solutions - Contact Centre Solution,Closed Won,71577.96,100,2025-05-03,2025-01-09,Phone Inquiry,Renewal,277
OPP30010634,,ACC000115,University of Newcastle - IoT Platform,Closed Lost,133962.46,0,2025-11-20,2025-10-07,Web,Existing Customer - Upgrade,162
