record_id,campaign_key,campaign_date,channel,impressions,clicks,conversions,spend,revenue_attributed
10023015,18,2025-11-28,PPC,13857,561,37,1664.97,7030.28
10023016,51,2025-11-10,TV,50373,1869,98,3123.91,5811.29
10023017,40,2025-11-17,TV,49672,797,33,2189.06,4778.56
10023018,59,2025-11-22,PPC,6356,228,16,230.34,1090.71
10023019,2,2025-11-17,Email,15131,210,10,122.09,1533.29
10023020,19,2025-11-19,TV,5426,86,8,1271.99,1315.28
10023021,16,2025-11-15,Email,74128,1672,40,2181.76,6633.54
10023022,46,2025-11-21,Display,31525,646,17,2674.58,3203.83
10023023,31,2025-11-28,Display,93784,3016,188,4559.08,27322.83
10023024,20,2025-11-16,Email,58033,721,57,1146.96,6858.38
10023025,14,2025-11-21,Radio,53236,859,49,1524.04,9307.15
10023026,4,2025-11-20,PPC,10988,391,14,906.41,2173.09
10023027,60,2025-11-01,PPC,14461,410,19,4668.14,2474.97
10023028,30,2025-11-29,Social,34182,949,56,1912.57,3397.08
10023029,56,2025-11-06,Email,30848,955,80,4365.04,6589.31
10023030,27,2025-11-26,PPC,83424,1205,63,3095.27,7383.52
10023031,23,2025-11-07,PPC,81488,3056,144,1931.87,14411.9
10023032,5,2025-11-25,Radio,60860,2183,215,2121.78,38177.58
10023033,7,2025-11-27,Email,23927,468,31,4417.54,5543.01
10023034,38,2025-11-23,TV,55162,2027,129,3732.58,24786.26
10023035,5,2025-11-13,Email,33253,1489,44,3398.98,7472.51
10023036,49,2025-11-02,Email,99960,3903,85,2417.53,5649.39
10023037,41,2025-11-21,Direct Mail,61626,1289,54,545.4,6465.6
10023038,60,2025-11-03,TV,37575,577,49,4570.9,2476.96
10023039,54,2025-11-19,Social,87080,3260,218,1690.97,34753.49
10023040,35,2025-11-20,TV,79182,2557,93,2245.61,7358.88
10023041,16,2025-11-11,Display,31669,1356,37,784.76,2640.76
10023042,18,2025-11-12,Direct Mail,88537,2612,175,745.2,22543.02
10023043,28,2025-11-12,TV,82789,2218,80,111.81,15684.33
10023044,7,2025-11-08,PPC,86983,4266,390,3283.53,23664.22
10023045,18,2025-11-11,PPC,25658,959,27,2595.88,4513.58
10023046,34,2025-11-16,Email,70763,2260,71,4179.24,13152.03
10023047,29,2025-11-03,Social,96665,2588,226,4631.94,37623.12
10023048,18,2025-11-24,TV,71295,2607,130,1974.33,10285.71
10023049,14,2025-11-13,Display,72993,3303,166,1559.07,18877.03
10023050,21,2025-11-20,TV,104146,2966,119,4634.31,11783.84
10023051,54,2025-11-21,Display,80529,1831,54,4738.9,8746.57
10023052,17,2025-11-25,Radio,82033,2924,165,831.69,28088.49
10023053,9,2025-11-09,TV,96790,2773,128,1093.17,24133.04
10023054,35,2025-11-03,Display,64756,2834,92,2887.21,9026.5
10023055,51,2025-11-14,Radio,64455,2171,45,162.34,8129.1
10023056,54,2025-11-13,Email,43266,432,11,2737.52,1200.2
10023057,45,2025-11-12,Radio,27767,1132,94,2285.2,11014.98
10023058,35,2025-11-15,Display,8356,286,24,2705.7,1412.36
10023059,54,2025-11-26,TV,50893,2398,49,618.57,4575.7
10023060,53,2025-11-10,Radio,56446,2537,140,4064.75,18157.91
10023061,37,2025-11-21,Email,108741,4515,198,1195.24,14871.78
10023062,14,2025-11-13,Email,58917,2155,206,2021.98,17612.41
10023063,23,2025-11-29,Email,93616,2919,262,306.07,42845.4
10023064,7,2025-11-01,Social,72699,2152,111,215.11,19771.26
10023065,34,2025-11-17,Radio,106804,4110,220,1759.35,23933.1
10023066,24,2025-11-08,Social,32378,1070,66,1311.69,10788.89
10023067,13,2025-11-28,Display,1177,53,4,4062.71,592.6
10023068,52,2025-11-23,Email,87622,2202,218,4204.88,32636.95
10023069,46,2025-11-25,Display,53608,2204,187,1648.75,24071.03
10023070,41,2025-11-07,Email,12756,167,8,3658.25,875.75
10023071,2,2025-11-12,TV,78918,3193,284,170.23,33444.74
10023072,44,2025-11-02,Social,90133,3605,114,4023.05,16442.01
10023073,24,2025-11-25,Direct Mail,78465,2780,120,4558.15,18083.05
10023074,38,2025-11-30,TV,69639,2870,107,1088.6,15311.33
10023075,32,2025-11-04,PPC,103410,1321,97,2530.98,8787.39
10023076,3,2025-11-29,Radio,47482,885,76,2736.17,8267.94
10023077,5,2025-11-04,Social,93129,2440,196,530.75,13605.69
10023078,25,2025-11-23,TV,99115,4285,227,1512.66,12893.85
10023079,9,2025-11-03,Direct Mail,100928,2685,231,1397.64,40678.27
10023080,15,2025-11-04,Email,94126,4608,371,1297.81,36778.69
10023081,47,2025-11-09,Direct Mail,9036,324,31,4578.67,4167.52
10023082,7,2025-11-16,Radio,45823,1026,72,1863.38,8015.95
10023083,43,2025-11-28,Radio,68579,2112,121,1054.64,12137.02
10023084,37,2025-11-10,TV,100656,4508,436,4484.9,71862.89
10023085,39,2025-11-02,Display,22740,882,29,4014.6,3247.26
10023086,45,2025-11-19,TV,63142,1231,117,1718.76,13381.39
10023087,29,2025-11-12,Email,31758,1167,95,3419.52,8020.1
10023088,35,2025-11-13,TV,83425,1737,103,669.33,7981.65
10023089,40,2025-11-22,PPC,38692,1070,99,3813.52,17148.48
10023090,11,2025-11-14,Email,25799,699,14,479.29,1606.9
10023091,8,2025-11-25,Display,63765,2822,125,1677.76,17695.72
10023092,6,2025-11-10,Email,98165,2036,65,2368.48,7015.36
10023093,5,2025-11-20,Email,61374,2843,59,619.62,11270.66
10023094,2,2025-11-05,Radio,57658,1211,37,199.27,6104.98
10023095,57,2025-11-10,Radio,28194,1193,34,4063.73,5947.18
10023096,53,2025-11-05,TV,27382,452,41,1749.25,5997.71
10023097,31,2025-11-23,Direct Mail,63012,2989,214,3630.98,40703.26
10023098,34,2025-11-17,Direct Mail,57980,2427,199,2399.53,28847.32
10023099,11,2025-11-16,Email,98841,2258,156,1145.98,28824.1
10023100,39,2025-11-13,Social,42849,750,50,2421.6,3983.02
10023101,13,2025-11-13,Social,105152,2281,83,3884.73,13428.79
10023102,28,2025-11-03,Social,33772,1656,100,2996.02,19069.6
10023103,50,2025-11-27,Direct Mail,69552,1276,39,4010.6,5990.03
10023104,44,2025-11-16,TV,94364,4416,306,2038.73,59303.01
10023105,44,2025-11-21,Direct Mail,80885,3682,88,4656.34,16508.21
10023106,52,2025-11-29,Direct Mail,42709,1070,71,3146.53,11186.48
10023107,33,2025-11-26,Social,69503,2124,184,3203.82,11878.39
10023108,35,2025-11-04,PPC,103831,3939,190,658.98,36627.05
10023109,51,2025-11-18,TV,6960,134,8,1926.87,1460.06
10023110,58,2025-11-26,Direct Mail,27921,780,67,3202.39,8435.06
10023111,7,2025-11-07,PPC,63380,811,79,1808.6,6552.51
10023112,41,2025-11-29,Display,67244,1706,59,3758.91,7605.54
10023113,39,2025-11-02,Display,4497,106,2,4423.0,299.68
10023114,55,2025-11-12,Social,105028,4178,414,712.01,46382.96
10023115,1,2025-11-03,Social,89332,4352,99,4440.65,17678.25
10023116,24,2025-11-10,TV,82877,1975,44,3443.68,4800.13
10023117,37,2025-11-28,Social,94302,4400,397,3538.47,24437.67
10023118,15,2025-11-09,Social,109468,3019,106,4179.57,18930.07
10023119,58,2025-11-26,Radio,82914,1719,68,3335.11,12390.62
10023120,31,2025-11-07,Display,87752,1351,116,2819.92,20877.0
10023121,20,2025-11-01,Radio,6041,196,12,3772.22,1481.68
10023122,33,2025-11-03,Radio,4949,113,5,152.24,289.49
10023123,25,2025-11-04,PPC,5038,95,6,2307.16,1036.11
10023124,24,2025-11-11,PPC,73445,2291,164,2035.21,22501.1
10023125,14,2025-11-23,Display,41138,1227,45,782.23,8981.43
10023126,51,2025-11-18,TV,56108,2094,174,2370.68,16988.96
10023127,42,2025-11-01,PPC,34591,960,86,3985.27,6764.74
10023128,26,2025-11-04,Display,46017,479,44,1297.6,4079.25
10023129,11,2025-11-27,Direct Mail,80678,1604,52,2334.42,7725.97
10023130,31,2025-11-26,Display,106893,3710,76,1093.16,14306.79
10023131,29,2025-11-18,Social,35959,1787,105,1676.87,16135.87
10023132,25,2025-11-03,Radio,64300,2289,207,4543.74,38771.53
10023133,8,2025-11-20,TV,13999,614,12,2337.99,1306.62
10023134,24,2025-11-18,Radio,20991,333,31,237.67,3646.97
10023135,43,2025-11-22,Radio,83893,3653,343,3584.46,38809.38
10023136,9,2025-11-06,Email,49486,965,78,4687.78,6239.28
10023137,9,2025-11-06,Social,35725,666,26,3727.47,4393.53
10023138,16,2025-11-22,Radio,70441,2780,234,2151.23,16720.74
10023139,41,2025-11-01,PPC,77140,2257,177,1446.73,21346.36
10023140,60,2025-11-13,Direct Mail,9645,410,25,3198.42,3377.23
10023141,23,2025-11-26,Radio,78066,873,25,2239.97,3156.5
10023142,2,2025-11-16,PPC,21281,570,50,3725.73,8333.24
10023143,22,2025-11-28,TV,89599,4473,92,2143.71,15681.66
10023144,47,2025-11-30,Display,98717,4529,159,218.29,22508.9
10023145,42,2025-11-02,Social,17916,297,19,3419.97,2824.31
10023146,10,2025-11-22,Direct Mail,88559,2491,178,2059.88,19803.51
10023147,30,2025-11-30,Email,89645,2833,225,4682.59,30743.18
10023148,36,2025-11-29,TV,40125,1597,63,3729.66,6558.96
10023149,58,2025-11-07,TV,83847,4059,320,2814.67,62044.19
10023150,13,2025-11-21,Direct Mail,39593,771,75,1420.04,11929.91
10023151,21,2025-11-08,Email,30630,1406,102,4541.34,11817.74
10023152,44,2025-11-05,TV,27852,1283,113,2526.9,12892.94
10023153,8,2025-11-06,Direct Mail,69129,2352,84,2196.0,9798.1
10023154,36,2025-11-28,Radio,17466,414,21,2041.05,3781.93
10023155,57,2025-11-24,Social,63006,717,39,2569.37,5774.01
10023156,3,2025-11-03,Radio,92971,4527,427,3431.93,54971.19
10023157,13,2025-11-29,Display,72859,3433,121,1763.11,22171.89
10023158,32,2025-11-13,Direct Mail,53814,2300,227,3134.98,17610.09
10023159,20,2025-11-11,Display,1639,28,1,1663.86,86.66
10023160,47,2025-11-16,PPC,52929,2026,179,3537.72,22496.27
10023161,52,2025-11-13,PPC,21422,641,52,2338.89,7140.6
10023162,31,2025-11-07,Social,24936,724,16,3621.19,2268.98
10023163,18,2025-11-17,PPC,42290,881,77,2387.13,11079.8
10023164,14,2025-11-15,TV,20918,972,30,2140.25,1954.3
10023165,12,2025-11-17,Direct Mail,97985,1860,153,4643.27,15970.34
10023166,12,2025-11-05,TV,67210,2440,127,2663.26,11812.62
10023167,15,2025-11-27,Direct Mail,6753,189,8,276.23,1162.77
10023168,30,2025-11-08,Display,35476,1390,86,1208.22,4772.12
10023169,53,2025-11-09,Social,41042,1407,92,570.94,16142.05
10023170,4,2025-11-09,Display,78529,2796,169,1890.54,30365.27
10023171,6,2025-11-07,Display,98280,3884,247,219.89,27815.76
10023172,48,2025-11-04,Radio,77426,3798,108,1961.93,13684.16
10023173,59,2025-11-13,Social,26072,692,67,4250.34,9625.68
10023174,23,2025-11-12,Social,85924,1162,87,1914.35,9097.87
10023175,6,2025-11-28,Social,31837,989,56,3923.36,7335.69
10023176,31,2025-11-28,Display,41198,1344,111,2984.33,5679.33
10023177,13,2025-11-04,Social,55590,755,74,4563.8,9964.58
10023178,37,2025-11-11,Radio,76119,1972,155,2079.4,25114.84
10023179,58,2025-11-20,TV,79589,1272,99,3452.33,8009.77
10023180,23,2025-11-29,Display,50223,2061,160,2246.17,21515.22
10023181,13,2025-11-16,Display,19544,887,88,825.63,10870.5
10023182,12,2025-11-17,Email,10543,183,4,4158.25,740.41
10023183,41,2025-11-02,TV,50583,2097,205,2430.72,33055.87
10023184,59,2025-11-12,Email,2689,90,5,4640.95,426.62
10023185,53,2025-11-17,Display,36802,454,24,325.67,3338.25
10023186,4,2025-11-11,PPC,20296,750,54,2961.13,10151.5
10023187,3,2025-11-29,Email,21865,637,36,2989.17,1864.16
10023188,10,2025-11-02,Radio,14758,154,5,4099.11,628.26
10023189,38,2025-11-11,Email,10871,313,13,2326.69,1558.09
10023190,40,2025-11-26,PPC,6390,166,12,157.34,1774.65
10023191,11,2025-11-16,Display,51891,1428,83,3479.83,16018.77
10023192,36,2025-11-15,PPC,77443,3448,100,3792.59,11301.67
10023193,57,2025-11-04,Display,107310,2900,202,2496.44,23774.06
10023194,32,2025-11-10,TV,32630,1611,125,1735.9,15125.65
10023195,40,2025-11-05,Social,52704,2114,70,551.84,6983.61
10023196,52,2025-11-12,Email,107109,2727,89,190.87,13001.17
10023197,49,2025-11-22,Email,87613,2985,147,2177.54,14032.21
10023198,17,2025-11-07,Social,106530,4214,182,2257.51,35614.2
10023199,58,2025-11-27,Radio,72234,1851,124,166.38,24129.72
10023200,38,2025-11-01,Social,5602,164,9,3786.44,837.86
10023201,52,2025-11-21,PPC,89615,1441,32,1526.39,4493.78
10023202,5,2025-11-06,Radio,14818,301,14,2596.01,700.48
10023203,43,2025-11-14,PPC,67163,1998,171,2491.41,20097.05
10023204,6,2025-11-08,TV,78819,3664,253,1117.06,39952.78
10023205,19,2025-11-09,Display,27544,721,70,2621.58,8236.14
10023206,38,2025-11-21,Direct Mail,29552,618,52,529.21,2782.97
10023207,25,2025-11-11,Radio,57086,2176,152,1899.66,8124.89
10023208,29,2025-11-19,Email,98520,991,25,3076.4,4607.59
10023209,17,2025-11-18,Social,36684,1529,75,415.34,10436.29
10023210,34,2025-11-18,Display,16361,232,6,372.93,952.07
10023211,8,2025-11-06,PPC,92726,4615,175,3745.44,32304.32
10023212,20,2025-11-06,PPC,102948,4362,379,3746.93,47587.44
10023213,1,2025-11-24,Radio,95797,1341,132,569.46,11195.69
10023214,27,2025-11-12,Social,74311,1457,79,3426.7,5780.44
10023215,57,2025-11-12,Display,64777,3002,232,672.97,29320.16
10023216,25,2025-11-01,Direct Mail,80895,1324,35,2079.44,1950.41
10023217,58,2025-11-18,TV,90122,2977,151,95.9,13893.29
10023218,5,2025-11-25,PPC,41176,529,23,422.22,2680.93
10023219,58,2025-11-08,Display,83595,2005,131,2434.54,12682.96
10023220,34,2025-11-01,Display,104894,3931,188,2477.96,15976.94
10023221,39,2025-11-10,Social,17495,176,14,3282.63,1667.82
10023222,41,2025-11-30,TV,29379,529,51,4534.25,3727.66
10023223,3,2025-11-20,Radio,66756,1339,126,3663.89,15499.61
10023224,56,2025-11-01,Display,17267,749,19,388.99,3530.08
10023225,38,2025-11-01,PPC,54266,1770,37,956.87,5784.43
10023226,34,2025-11-08,PPC,83144,1183,32,3156.93,2093.53
10023227,42,2025-11-10,PPC,14543,665,62,4541.02,12144.13
10023228,58,2025-11-13,PPC,23211,591,48,268.18,4020.13
10023229,38,2025-11-20,Display,8479,299,6,120.06,641.74
10023230,37,2025-11-26,Direct Mail,77912,3124,252,3703.65,28114.27
10023231,57,2025-11-22,PPC,46093,1524,77,2361.48,14595.25
10023232,14,2025-11-29,TV,73017,2693,109,2634.02,10328.72
10023233,27,2025-11-08,Radio,87312,1471,116,207.02,17508.39
10023234,7,2025-11-23,Radio,50167,1352,117,4157.14,19524.39
10023235,58,2025-11-30,TV,69010,691,68,211.23,7973.73
10023236,14,2025-11-25,Direct Mail,90353,2860,151,953.44,24480.66
10023237,21,2025-11-01,Direct Mail,84562,2069,67,3458.99,6353.45
10023238,47,2025-11-26,Display,8060,333,24,2102.24,1732.55
10023239,52,2025-11-21,Direct Mail,27956,432,11,1711.83,1381.96
10023240,47,2025-11-21,TV,44360,546,48,2480.69,3046.99
10023241,36,2025-11-16,Direct Mail,3684,100,7,4715.61,522.7
10023242,44,2025-11-09,Email,75113,999,36,3807.74,2048.79
10023243,23,2025-11-19,Email,24226,724,63,2404.1,4392.36
10023244,54,2025-11-18,Social,81488,3263,253,4065.01,33591.63
10023245,38,2025-11-26,Radio,66035,1914,109,1475.22,9940.51
10023246,17,2025-11-08,Direct Mail,97107,4843,286,3547.73,55096.16
10023247,35,2025-11-02,TV,2021,42,2,1551.78,385.24
10023248,44,2025-11-01,Display,29040,939,44,1578.96,6538.52
10023249,17,2025-11-05,Email,83012,3258,154,1300.66,12638.16
10023250,21,2025-11-23,Display,48842,2162,185,4580.14,32581.41
10023251,26,2025-11-17,TV,25162,808,19,3864.97,1690.36
10023252,6,2025-11-17,PPC,15882,337,13,1184.13,1462.25
10023253,34,2025-11-10,Direct Mail,51947,2144,111,2436.63,15866.62
10023254,6,2025-11-24,Direct Mail,85091,2255,113,615.15,6671.66
10023255,39,2025-11-15,Direct Mail,83996,2701,142,520.27,16941.39
10023256,1,2025-11-12,TV,55228,2687,120,3151.01,7288.54
10023257,30,2025-11-22,TV,77002,1213,40,3050.67,7787.13
10023258,53,2025-11-20,TV,72022,2284,213,373.02,37705.12
10023259,14,2025-11-22,Email,48850,2330,172,463.02,25178.69
10023260,25,2025-11-04,Email,75322,1448,93,3161.3,13763.18
10023261,16,2025-11-24,PPC,44207,2168,58,4718.09,10779.59
10023262,4,2025-11-13,Direct Mail,108550,2108,96,1102.92,9208.25
10023263,54,2025-11-06,PPC,101670,2376,149,3955.72,23873.87
10023264,13,2025-11-18,Radio,3651,43,2,2149.39,274.49
10023265,20,2025-11-27,Radio,100562,3573,225,3437.83,36621.94
10023266,8,2025-11-09,Radio,68820,3203,265,4685.31,48938.4
10023267,57,2025-11-26,Social,40997,1336,56,2674.79,8853.94
10023268,45,2025-11-05,TV,78841,1266,34,3721.86,5239.24
10023269,32,2025-11-21,PPC,74650,1250,124,3239.32,7457.59
10023270,47,2025-11-16,Email,53611,1993,113,1887.78,16062.05
10023271,60,2025-11-11,Display,31879,1290,43,3614.81,3305.78
10023272,17,2025-11-19,Display,21533,731,60,1195.82,11560.86
10023273,28,2025-11-25,TV,108977,2148,200,2939.23,30717.02
10023274,33,2025-11-20,Email,103610,3268,266,2835.49,41922.7
10023275,17,2025-11-29,Email,53198,872,76,1724.64,4438.83
10023276,40,2025-11-08,Display,34936,899,33,2088.81,6213.47
10023277,50,2025-11-22,Radio,99813,3696,337,254.77,25255.23
10023278,10,2025-11-04,Radio,78341,1224,91,2086.21,15440.94
10023279,30,2025-11-26,PPC,83551,1992,59,4273.17,5726.21
10023280,2,2025-11-23,Direct Mail,70964,1982,92,719.86,16058.23
10023281,42,2025-11-15,TV,72011,3490,268,1804.85,16709.05
10023282,20,2025-11-04,Social,13880,641,41,3453.06,6471.27
10023283,47,2025-11-17,Email,73126,2086,167,1150.28,26343.39
10023284,2,2025-11-11,Email,40895,598,18,2259.96,1895.27
10023285,3,2025-11-12,Direct Mail,98775,2337,122,1974.83,18753.51
10023286,3,2025-11-26,Direct Mail,60477,2525,237,4744.21,21446.72
10023287,57,2025-11-02,PPC,25961,887,23,689.36,2176.5
10023288,40,2025-11-17,Radio,72706,975,56,3919.91,8573.83
10023289,4,2025-11-23,Direct Mail,96561,2583,133,2789.65,12211.24
10023290,18,2025-11-21,Display,7305,141,13,1889.66,1554.94
10023291,39,2025-11-21,Email,60402,914,25,1923.59,2183.92
10023292,55,2025-11-11,Social,50972,2471,151,3963.98,26947.05
10023293,28,2025-11-24,Social,18302,740,27,2065.66,2008.44
10023294,46,2025-11-07,Direct Mail,32718,1537,88,1921.24,14442.01
10023295,60,2025-11-15,Radio,92611,1793,171,1355.61,31132.06
10023296,12,2025-11-10,Radio,101852,1603,115,1067.28,20367.36
10023297,45,2025-11-19,Direct Mail,94540,3433,115,4522.41,18457.5
10023298,26,2025-11-02,PPC,7926,159,5,2715.05,436.51
10023299,24,2025-11-05,PPC,96882,1315,63,1298.94,11328.06
10023300,38,2025-11-08,TV,86208,4266,348,1841.5,48717.51
10023301,11,2025-11-29,Email,27642,864,29,4678.84,3551.77
10023302,38,2025-11-01,Social,101741,5084,341,2474.7,45509.87
10023303,7,2025-11-27,Email,78303,1272,32,3596.78,2727.61
10023304,8,2025-11-24,Social,70605,3482,209,2903.27,16180.85
10023305,8,2025-11-23,TV,48832,844,62,4436.6,3170.48
10023306,60,2025-11-15,Radio,6183,130,11,100.35,1737.24
10023307,29,2025-11-20,TV,73170,3242,167,2757.91,13853.91
10023308,54,2025-11-22,TV,91643,2676,88,1047.43,16654.63
10023309,2,2025-11-15,PPC,13207,219,20,3844.78,3383.7
10023310,35,2025-11-27,Display,6460,305,16,2944.15,1223.78
10023311,13,2025-11-13,Social,18992,927,79,3305.71,6531.61
10023312,4,2025-11-26,Social,73271,1227,92,2776.07,14173.38
10023313,29,2025-11-26,Social,36169,1575,135,2103.87,19187.98
10023314,56,2025-11-01,PPC,61496,2541,153,2298.38,24984.92
10023315,56,2025-11-21,Radio,21465,630,31,721.66,3557.51
10023316,59,2025-11-26,PPC,18325,558,16,1070.65,2372.79
10023317,3,2025-11-10,Radio,86475,1927,44,811.15,4614.62
10023318,51,2025-11-21,Display,35387,1725,41,4282.74,7974.96
10023319,22,2025-11-01,Email,28841,1311,128,3101.67,10133.76
10023320,48,2025-11-24,Social,58796,2683,208,1339.21,15940.35
10023321,20,2025-11-02,Display,44002,2046,141,2564.64,8524.19
10023322,33,2025-11-03,PPC,34742,991,74,3896.54,4664.02
10023323,7,2025-11-05,TV,72906,3593,234,884.41,15197.1
10023324,14,2025-11-21,Email,6615,111,2,391.46,208.23
10023325,40,2025-11-05,PPC,74390,1650,118,2705.55,6663.66
10023326,44,2025-11-25,Radio,55545,2631,96,4161.15,16607.24
10023327,32,2025-11-28,Radio,9056,267,12,1646.38,1487.46
10023328,37,2025-11-04,Radio,5514,257,16,4495.24,2058.1
10023329,3,2025-11-07,Direct Mail,63680,2374,139,3297.51,19134.29
10023330,14,2025-11-19,Email,24091,980,88,397.5,15819.87
10023331,37,2025-11-26,Radio,48820,1391,40,3306.85,4178.02
10023332,12,2025-11-01,Email,48323,1532,139,571.3,7606.86
10023333,1,2025-11-03,Social,47396,514,34,4183.25,5809.77
10023334,51,2025-11-06,TV,28193,699,25,3210.79,2656.08
10023335,37,2025-11-20,TV,37856,757,51,2810.66,9040.41
10023336,27,2025-11-02,Email,37403,1712,112,2236.94,6778.06
10023337,24,2025-11-19,Direct Mail,54455,944,80,1350.52,5266.27
10023338,41,2025-11-06,PPC,92515,974,53,2214.22,8518.51
10023339,36,2025-11-13,Email,5478,208,9,1170.83,553.17
10023340,4,2025-11-06,Email,94895,3255,313,4221.57,42465.86
10023341,37,2025-11-28,Direct Mail,17347,180,7,3733.48,667.62
10023342,58,2025-11-27,Social,15994,514,10,3717.54,1064.5
10023343,24,2025-11-29,Display,65160,1661,78,3476.6,9431.66
10023344,41,2025-11-10,TV,21880,333,13,3624.4,1896.93
10023345,16,2025-11-22,Email,97044,3329,266,2120.28,39977.17
10023346,33,2025-11-09,Display,53441,1045,81,1091.78,8722.83
10023347,3,2025-11-26,TV,84659,3758,226,2534.43,19755.99
10023348,1,2025-11-07,Radio,98996,2400,214,2922.51,38744.87
10023349,8,2025-11-06,TV,54603,1261,98,3029.68,11745.93
10023350,42,2025-11-19,Display,28906,1335,55,916.36,4104.05
10023351,9,2025-11-25,Email,50430,957,94,1010.84,7541.69
10023352,23,2025-11-29,TV,40773,1339,81,2234.23,10250.64
10023353,48,2025-11-24,Social,10407,209,20,269.69,2977.16
10023354,34,2025-11-27,Direct Mail,68767,2003,153,4709.18,11954.12
10023355,26,2025-11-05,TV,50161,1567,83,3535.88,5200.29
10023356,49,2025-11-22,Direct Mail,43486,1813,181,3430.13,21551.47
10023357,20,2025-11-13,Email,71252,1904,93,3987.9,11712.5
10023358,17,2025-11-18,Direct Mail,91600,2205,84,867.03,7860.34
10023359,4,2025-11-25,Direct Mail,98249,3818,139,4196.28,23855.24
10023360,36,2025-11-17,Display,82081,2160,178,2236.37,23747.12
10023361,21,2025-11-13,Direct Mail,46675,1343,64,3716.45,6204.16
10023362,26,2025-11-29,Social,26425,957,49,97.79,2496.83
10023363,31,2025-11-14,Direct Mail,14944,566,25,2392.32,4536.43
10023364,15,2025-11-16,Email,12613,416,25,746.41,1712.2
10023365,44,2025-11-05,PPC,41476,2070,126,3862.58,7391.76
10023366,38,2025-11-28,PPC,87961,3980,182,1408.96,25531.77
10023367,25,2025-11-28,Social,20773,498,37,3706.32,4078.91
10023368,56,2025-11-28,Radio,81517,4053,370,3087.73,30228.48
10023369,53,2025-11-22,Display,101498,3527,238,1316.85,30254.53
10023370,27,2025-11-10,Direct Mail,24660,440,16,2221.68,2436.42
10023371,15,2025-11-09,TV,9352,257,10,2509.79,653.34
10023372,8,2025-11-27,PPC,64211,2897,80,3908.02,10470.74
10023373,12,2025-11-06,Social,98432,1628,141,4533.06,9087.61
10023374,48,2025-11-21,TV,3078,114,5,4702.11,612.24
10023375,35,2025-11-03,Radio,47943,2181,83,1728.85,13370.5
10023376,5,2025-11-26,Display,90373,3556,313,3201.49,28543.66
10023377,47,2025-11-26,Radio,26204,1074,45,4183.05,2748.03
10023378,1,2025-11-24,TV,50713,599,33,835.42,3149.94
10023379,43,2025-11-28,Email,53904,2089,181,1270.01,21955.29
10023380,23,2025-11-15,Email,95234,1286,54,1380.77,7894.7
10023381,44,2025-11-14,Display,55906,1928,183,3885.14,36540.09
10023382,48,2025-11-13,TV,76382,3226,217,948.4,32816.79
10023383,21,2025-11-19,TV,25137,1250,29,124.23,1820.05
10023384,56,2025-11-02,Direct Mail,12212,547,44,2007.61,7361.49
10023385,41,2025-11-01,Email,89869,979,33,925.4,3454.31
10023386,53,2025-11-18,Display,11932,417,16,2601.31,1940.37
10023387,29,2025-11-09,TV,8339,329,26,4327.62,3286.56
10023388,35,2025-11-17,Display,34223,1578,39,2202.65,2507.65
10023389,7,2025-11-24,Radio,83253,1584,62,3457.21,8815.43
10023390,49,2025-11-26,PPC,57204,1930,157,3785.49,14066.59
10023391,7,2025-11-19,Radio,75937,1670,150,3445.97,18053.97
10023392,41,2025-11-29,PPC,41751,742,71,948.57,5964.53
10023393,53,2025-11-03,PPC,14200,682,55,1643.64,5488.48
10023394,49,2025-11-23,PPC,29185,464,29,2475.66,2778.51
10023395,54,2025-11-22,TV,4617,61,2,3356.23,105.69
10023396,56,2025-11-14,PPC,66077,2186,127,1270.93,18406.12
10023397,26,2025-11-07,Radio,16090,716,29,3414.56,3781.09
10023398,38,2025-11-16,Radio,51650,2556,141,2137.44,8261.48
10023399,40,2025-11-13,Radio,107735,2597,149,1722.87,7542.94
10023400,10,2025-11-05,TV,99780,3701,308,491.84,57699.64
10023401,32,2025-11-22,Social,85271,2221,100,1785.2,14639.45
10023402,41,2025-11-08,TV,44935,1870,145,4457.0,19898.43
10023403,50,2025-11-11,Direct Mail,38623,576,18,1268.92,2870.73
10023404,16,2025-11-19,TV,35703,1299,109,2189.12,5919.72
10023405,27,2025-11-08,Display,16109,249,21,124.38,3948.72
10023406,38,2025-11-25,Email,20698,989,68,2974.7,11297.12
10023407,15,2025-11-16,Email,108531,4488,406,834.37,59646.94
10023408,32,2025-11-05,PPC,40504,1143,102,2087.53,9471.72
10023409,5,2025-11-28,Email,88324,1891,76,4727.76,9038.67
10023410,10,2025-11-28,PPC,32292,1561,102,2273.62,6574.84
10023411,25,2025-11-19,TV,108220,4064,194,4510.61,22283.0
10023412,54,2025-11-16,TV,80792,3081,195,4274.72,17931.98
10023413,57,2025-11-18,PPC,54121,2575,80,2591.93,5678.28
10023414,49,2025-11-24,Email,99767,4604,125,1469.36,6763.21
10023415,41,2025-11-08,Email,15944,463,15,2368.51,1424.89
10023416,12,2025-11-24,PPC,57224,593,54,3707.15,3582.66
10023417,29,2025-11-17,PPC,65546,1744,67,2810.08,10993.52
10023418,49,2025-11-03,Email,45193,976,48,2072.44,6340.23
10023419,13,2025-11-03,Radio,75849,2204,177,3566.24,12506.0
10023420,50,2025-11-15,TV,80736,1237,77,165.89,8804.61
10023421,3,2025-11-15,Direct Mail,28511,1276,83,613.99,6543.78
10023422,29,2025-11-25,Direct Mail,71321,2301,169,3599.25,18870.8
