complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
10054511,332,2025-12-14,Service,Closed,,0.0,False
10054512,172,2025-12-25,Other,Closed,15.0,0.0,False
10054513,266,2025-12-10,Contract,Open,,0.0,False
10054514,314,2025-12-16,Network,Under Investigation,,86.09,True
10054515,600,2025-12-12,Other,Open,,0.0,False
10054516,382,2025-12-25,Other,Open,1.0,81.48,False
10054517,999,2025-12-02,Customer Service,Under Investigation,,0.0,True
10054518,935,2025-12-19,Network,Closed,,18.43,False
10054519,454,2025-12-23,Network,Open,9.0,0.0,False
10054520,542,2025-12-01,Network,Resolved,22.0,0.0,False
10054521,746,2025-12-10,Network,Open,,0.0,False
10054522,254,2025-12-29,Other,Resolved,23.0,0.0,False
10054523,225,2025-12-14,Customer Service,Under Investigation,20.0,70.77,False
10054524,966,2025-12-27,Contract,Open,,0.0,False
10054525,33,2025-12-04,Other,Open,13.0,0.0,False
10054526,993,2025-12-04,Customer Service,Under Investigation,,0.0,False
10054527,571,2025-12-05,Other,Open,,0.0,False
10054528,6,2025-12-24,Service,Under Investigation,1.0,0.0,False
10054529,705,2025-12-09,Customer Service,Open,4.0,0.0,False
10054530,772,2025-12-25,Other,Closed,,0.0,False
10054531,330,2025-12-18,Customer Service,Closed,,41.55,False
10054532,501,2025-12-09,Other,Under Investigation,23.0,0.0,False
10054533,393,2025-12-12,Other,Open,20.0,0.0,False
10054534,463,2025-12-08,Service,Under Investigation,20.0,0.0,False
10054535,838,2025-12-17,Network,Under Investigation,6.0,0.0,False
10054536,623,2025-12-13,Other,Under Investigation,29.0,0.0,False
10054537,847,2025-12-04,Contract,Resolved,6.0,0.0,False
10054538,653,2025-12-08,Customer Service,Resolved,12.0,0.0,False
10054539,51,2025-12-06,Billing,Open,5.0,45.19,False
10054540,828,2025-12-08,Customer Service,Under Investigation,22.0,0.0,False
10054541,528,2025-12-12,Billing,Closed,28.0,0.0,False
10054542,561,2025-12-26,Other,Resolved,21.0,0.0,False
10054543,832,2025-12-05,Other,Open,14.0,0.0,False
10054544,623,2025-12-20,Network,Resolved,,91.21,False
10054545,309,2025-12-08,Other,Closed,,0.0,False
10054546,232,2025-12-02,Contract,Closed,,0.0,False
10054547,921,2025-12-19,Contract,Closed,20.0,89.45,False
10054548,664,2025-12-26,Billing,Resolved,5.0,0.0,False
10054549,788,2025-12-16,Network,Resolved,,0.0,False
10054550,296,2025-12-03,Billing,Resolved,,0.0,False
10054551,96,2025-12-27,Other,Open,,0.0,False
10054552,168,2025-12-29,Service,Closed,,54.15,False
10054553,149,2025-12-06,Customer Service,Resolved,27.0,42.66,False
10054554,149,2025-12-22,Customer Service,Resolved,,55.47,False
10054555,536,2025-12-10,Other,Under Investigation,29.0,0.0,True
10054556,408,2025-12-02,Other,Open,29.0,0.0,True
10054557,276,2025-12-10,Customer Service,Closed,,0.0,False
10054558,144,2025-12-16,Billing,Under Investigation,22.0,0.0,False
10054559,302,2025-12-11,Billing,Open,,30.36,False
10054560,836,2025-12-08,Other,Resolved,23.0,0.0,False
10054561,720,2025-12-17,Billing,Open,13.0,0.0,False
10054562,192,2025-12-14,Service,Closed,,64.44,False
10054563,725,2025-12-16,Service,Under Investigation,5.0,95.43,False
10054564,566,2025-12-09,Customer Service,Under Investigation,9.0,0.0,False
10054565,952,2025-12-23,Billing,Closed,,0.0,False
10054566,925,2025-12-19,Other,Closed,8.0,0.0,False
10054567,131,2025-12-09,Billing,Resolved,15.0,0.0,False
10054568,125,2025-12-17,Network,Under Investigation,7.0,74.72,False
10054569,697,2025-12-10,Network,Under Investigation,,0.0,False
10054570,866,2025-12-02,Contract,Under Investigation,19.0,84.17,False
10054571,286,2025-12-11,Billing,Under Investigation,15.0,53.02,False
10054572,69,2025-12-24,Other,Closed,20.0,77.73,False
10054573,777,2025-12-18,Service,Under Investigation,,0.0,False
10054574,686,2025-12-29,Other,Resolved,,0.0,False
10054575,586,2025-12-31,Service,Open,17.0,0.0,False
10054576,229,2025-12-09,Customer Service,Closed,,0.0,False
10054577,78,2025-12-30,Billing,Under Investigation,,0.0,False
10054578,3,2025-12-15,Contract,Closed,25.0,0.0,False
10054579,447,2025-12-04,Billing,Resolved,20.0,0.0,False
10054580,942,2025-12-18,Service,Open,15.0,0.0,False
10054581,380,2025-12-26,Contract,Resolved,8.0,0.0,False
10054582,881,2025-12-21,Contract,Closed,15.0,0.0,False
10054583,267,2025-12-26,Service,Under Investigation,30.0,78.3,False
10054584,108,2025-12-20,Customer Service,Under Investigation,13.0,44.47,False
10054585,274,2025-12-17,Billing,Resolved,18.0,0.0,False
10054586,290,2025-12-16,Customer Service,Resolved,,0.0,False
10054587,493,2025-12-14,Contract,Under Investigation,29.0,0.0,False
10054588,309,2025-12-01,Contract,Under Investigation,,45.38,False
10054589,979,2025-12-31,Contract,Closed,16.0,0.0,False
10054590,662,2025-12-28,Contract,Under Investigation,,0.0,False
10054591,143,2025-12-27,Customer Service,Under Investigation,,0.0,False
10054592,848,2025-12-01,Customer Service,Under Investigation,30.0,0.0,False
10054593,231,2025-12-02,Contract,Open,12.0,0.0,False
10054594,21,2025-12-06,Service,Closed,,0.0,False
10054595,871,2025-12-15,Other,Open,,0.0,False
10054596,437,2025-12-08,Network,Closed,,0.0,False
10054597,449,2025-12-07,Network,Open,,0.0,False
10054598,202,2025-12-23,Billing,Resolved,3.0,0.0,False
10054599,963,2025-12-27,Other,Resolved,5.0,0.0,False
10054600,907,2025-12-27,Other,Resolved,29.0,0.0,False
10054601,785,2025-12-07,Other,Closed,10.0,52.43,False
10054602,97,2025-12-19,Billing,Open,,25.53,False
10054603,911,2025-12-19,Customer Service,Closed,9.0,0.0,False
10054604,428,2025-12-22,Billing,Closed,,46.75,False
10054605,317,2025-12-21,Contract,Closed,,0.0,False
10054606,377,2025-12-31,Billing,Open,,0.0,False
10054607,736,2025-12-28,Customer Service,Closed,24.0,0.0,False
10054608,839,2025-12-01,Contract,Resolved,25.0,0.0,False
10054609,667,2025-12-11,Contract,Open,,78.59,False
10054610,230,2025-12-02,Service,Resolved,21.0,39.48,False
10054611,648,2025-12-30,Customer Service,Resolved,7.0,0.0,False
10054612,964,2025-12-25,Service,Resolved,,0.0,False
10054613,756,2025-12-26,Billing,Resolved,5.0,0.0,False
10054614,194,2025-12-14,Customer Service,Resolved,12.0,67.83,False
10054615,385,2025-12-12,Contract,Resolved,25.0,0.0,False
10054616,591,2025-12-20,Contract,Resolved,8.0,13.75,False
10054617,351,2025-12-07,Billing,Under Investigation,28.0,0.0,True
10054618,838,2025-12-16,Billing,Under Investigation,,0.0,False
10054619,980,2025-12-26,Network,Under Investigation,17.0,47.18,False
10054620,232,2025-12-25,Customer Service,Open,17.0,0.0,False
10054621,171,2025-12-26,Service,Resolved,4.0,0.0,False
10054622,788,2025-12-21,Contract,Under Investigation,,0.0,False
10054623,438,2025-12-22,Contract,Under Investigation,,0.0,False
10054624,973,2025-12-13,Billing,Resolved,,0.0,False
10054625,854,2025-12-19,Other,Under Investigation,,20.3,False
10054626,305,2025-12-21,Network,Closed,9.0,0.0,False
10054627,358,2025-12-02,Network,Open,,85.48,False
10054628,657,2025-12-25,Service,Closed,21.0,0.0,False
10054629,82,2025-12-04,Billing,Under Investigation,10.0,0.0,False
10054630,279,2025-12-30,Network,Open,29.0,0.0,False
10054631,504,2025-12-16,Billing,Resolved,6.0,87.91,False
10054632,553,2025-12-24,Billing,Under Investigation,12.0,0.0,False
10054633,36,2025-12-29,Network,Open,4.0,0.0,False
10054634,903,2025-12-14,Other,Open,2.0,0.0,False
10054635,23,2025-12-10,Service,Open,17.0,86.18,False
10054636,837,2025-12-25,Billing,Open,26.0,0.0,False
10054637,358,2025-12-17,Contract,Closed,18.0,60.24,False
10054638,355,2025-12-03,Service,Open,,0.0,True
10054639,572,2025-12-22,Customer Service,Resolved,,0.0,False
10054640,947,2025-12-29,Contract,Under Investigation,18.0,0.0,False
10054641,787,2025-12-06,Other,Under Investigation,6.0,57.82,False
10054642,614,2025-12-27,Billing,Under Investigation,,71.2,False
10054643,97,2025-12-10,Service,Under Investigation,7.0,0.0,False
10054644,365,2025-12-17,Service,Resolved,24.0,0.0,False
10054645,456,2025-12-21,Other,Under Investigation,5.0,23.14,False
10054646,798,2025-12-02,Customer Service,Open,,0.0,False
10054647,910,2025-12-18,Contract,Under Investigation,9.0,33.45,False
10054648,173,2025-12-24,Other,Under Investigation,30.0,26.42,False
10054649,404,2025-12-28,Network,Open,,0.0,False
10054650,836,2025-12-02,Customer Service,Resolved,17.0,0.0,False
10054651,234,2025-12-27,Network,Resolved,5.0,0.0,True
10054652,265,2025-12-25,Billing,Resolved,5.0,0.0,False
10054653,752,2025-12-11,Contract,Resolved,,66.7,False
10054654,56,2025-12-15,Customer Service,Under Investigation,6.0,0.0,False
10054655,332,2025-12-24,Other,Open,22.0,0.0,False
10054656,529,2025-12-29,Network,Resolved,,0.0,False
10054657,405,2025-12-02,Contract,Under Investigation,23.0,0.0,False
10054658,56,2025-12-13,Billing,Closed,20.0,36.11,False
10054659,826,2025-12-07,Other,Under Investigation,19.0,0.0,True
10054660,690,2025-12-02,Billing,Resolved,10.0,54.26,False
10054661,92,2025-12-15,Other,Open,19.0,0.0,False
10054662,531,2025-12-13,Contract,Open,24.0,47.6,False
10054663,874,2025-12-27,Network,Under Investigation,,0.0,False
10054664,15,2025-12-12,Other,Under Investigation,29.0,0.0,False
10054665,417,2025-12-06,Customer Service,Open,28.0,0.0,False
10054666,26,2025-12-12,Contract,Closed,,0.0,False
10054667,988,2025-12-13,Billing,Resolved,2.0,0.0,False
10054668,40,2025-12-28,Contract,Open,,0.0,False
10054669,47,2025-12-23,Contract,Closed,,55.7,False
10054670,482,2025-12-04,Network,Closed,10.0,0.0,False
10054671,95,2025-12-26,Contract,Open,11.0,0.0,False
10054672,296,2025-12-28,Billing,Open,12.0,0.0,False
10054673,28,2025-12-02,Billing,Closed,11.0,0.0,False
10054674,542,2025-12-29,Service,Open,26.0,0.0,False
10054675,14,2025-12-05,Contract,Under Investigation,12.0,26.05,False
10054676,105,2025-12-31,Billing,Resolved,,0.0,False
10054677,389,2025-12-29,Service,Closed,25.0,44.45,False
10054678,213,2025-12-19,Other,Resolved,21.0,0.0,False
10054679,873,2025-12-25,Other,Open,4.0,0.0,False
10054680,191,2025-12-31,Network,Under Investigation,12.0,0.0,False
10054681,591,2025-12-21,Customer Service,Resolved,3.0,0.0,False
10054682,412,2025-12-22,Service,Open,3.0,0.0,False
10054683,545,2025-12-05,Service,Under Investigation,,0.0,False
10054684,33,2025-12-11,Service,Resolved,,0.0,False
10054685,358,2025-12-28,Billing,Closed,,0.0,False
10054686,844,2025-12-15,Billing,Closed,7.0,48.64,False
10054687,305,2025-12-31,Contract,Under Investigation,16.0,50.16,False
10054688,393,2025-12-29,Other,Resolved,4.0,0.0,False
10054689,310,2025-12-11,Billing,Resolved,10.0,0.0,False
10054690,14,2025-12-01,Customer Service,Under Investigation,23.0,0.0,False
10054691,847,2025-12-12,Service,Closed,18.0,77.83,False
10054692,992,2025-12-30,Other,Open,4.0,0.0,False
10054693,560,2025-12-10,Other,Closed,,24.36,False
10054694,811,2025-12-18,Customer Service,Open,7.0,0.0,False
10054695,55,2025-12-14,Customer Service,Open,20.0,0.0,False
10054696,566,2025-12-07,Service,Closed,,35.49,False
10054697,118,2025-12-20,Contract,Under Investigation,,0.0,False
10054698,285,2025-12-17,Other,Open,4.0,0.0,False
10054699,547,2025-12-12,Billing,Open,6.0,0.0,True
10054700,737,2025-12-30,Contract,Open,21.0,0.0,False
10054701,827,2025-12-14,Network,Resolved,2.0,0.0,False
10054702,80,2025-12-02,Network,Resolved,,0.0,False
10054703,462,2025-12-13,Other,Open,,0.0,False
10054704,40,2025-12-24,Contract,Open,7.0,0.0,False
10054705,384,2025-12-31,Contract,Closed,22.0,0.0,False
10054706,818,2025-12-13,Other,Resolved,26.0,0.0,False
10054707,389,2025-12-04,Network,Under Investigation,,0.0,False
10054708,480,2025-12-29,Other,Open,17.0,22.92,False
10054709,777,2025-12-01,Customer Service,Resolved,13.0,34.45,True
10054710,107,2025-12-08,Contract,Under Investigation,26.0,0.0,False
10054711,512,2025-12-19,Contract,Resolved,15.0,10.21,False
10054712,444,2025-12-25,Contract,Closed,2.0,0.0,False
10054713,243,2025-12-24,Network,Open,,70.04,False
10054714,248,2025-12-17,Contract,Closed,26.0,0.0,False
10054715,956,2025-12-22,Service,Resolved,,0.0,False
10054716,787,2025-12-02,Contract,Open,18.0,0.0,False
10054717,410,2025-12-18,Network,Under Investigation,2.0,0.0,False
10054718,191,2025-12-08,Customer Service,Open,21.0,0.0,False
10054719,297,2025-12-19,Other,Closed,3.0,0.0,False
10054720,564,2025-12-26,Network,Under Investigation,21.0,0.0,False
10054721,563,2025-12-22,Contract,Resolved,,0.0,False
10054722,158,2025-12-08,Network,Closed,27.0,52.74,False
10054723,483,2025-12-17,Network,Resolved,27.0,0.0,False
10054724,988,2025-12-21,Customer Service,Resolved,26.0,0.0,False
10054725,960,2025-12-10,Contract,Under Investigation,28.0,48.49,False
10054726,341,2025-12-17,Service,Open,,0.0,False
10054727,256,2025-12-12,Contract,Open,7.0,0.0,False
10054728,294,2025-12-02,Service,Closed,,85.43,False
10054729,324,2025-12-23,Service,Resolved,4.0,0.0,False
10054730,317,2025-12-28,Service,Resolved,,0.0,False
10054731,347,2025-12-12,Billing,Closed,,0.0,False
10054732,399,2025-12-12,Customer Service,Closed,16.0,0.0,False
10054733,664,2025-12-31,Contract,Under Investigation,12.0,0.0,False
10054734,890,2025-12-15,Network,Under Investigation,30.0,0.0,False
10054735,659,2025-12-02,Other,Closed,11.0,0.0,False
10054736,987,2025-12-10,Customer Service,Closed,16.0,13.28,False
10054737,777,2025-12-22,Service,Resolved,25.0,0.0,False
10054738,873,2025-12-21,Service,Open,22.0,90.26,False
10054739,830,2025-12-28,Customer Service,Resolved,20.0,0.0,False
10054740,43,2025-12-28,Customer Service,Under Investigation,,0.0,False
10054741,532,2025-12-20,Service,Open,11.0,0.0,False
10054742,428,2025-12-11,Network,Open,25.0,11.33,False
10054743,100,2025-12-26,Billing,Closed,10.0,0.0,False
10054744,881,2025-12-07,Billing,Under Investigation,21.0,0.0,False
10054745,455,2025-12-21,Customer Service,Closed,30.0,0.0,False
10054746,852,2025-12-20,Billing,Under Investigation,9.0,0.0,False
10054747,437,2025-12-18,Contract,Under Investigation,2.0,0.0,False
10054748,56,2025-12-23,Contract,Open,,0.0,False
10054749,560,2025-12-06,Customer Service,Under Investigation,,0.0,False
10054750,690,2025-12-31,Service,Open,,0.0,False
10054751,292,2025-12-01,Contract,Under Investigation,11.0,11.51,False
10054752,629,2025-12-08,Customer Service,Under Investigation,16.0,0.0,False
10054753,97,2025-12-21,Contract,Resolved,21.0,0.0,False
10054754,37,2025-12-09,Other,Resolved,4.0,0.0,False
10054755,677,2025-12-17,Service,Resolved,5.0,41.19,False
10054756,599,2025-12-17,Network,Under Investigation,30.0,0.0,False
10054757,786,2025-12-13,Contract,Resolved,26.0,0.0,False
10054758,206,2025-12-20,Billing,Resolved,,0.0,False
10054759,329,2025-12-19,Network,Closed,27.0,0.0,False
10054760,748,2025-12-07,Contract,Resolved,21.0,0.0,False
10054761,640,2025-12-22,Service,Under Investigation,13.0,0.0,False
10054762,899,2025-12-21,Customer Service,Open,26.0,0.0,False
10054763,700,2025-12-03,Contract,Resolved,,0.0,False
10054764,502,2025-12-21,Network,Open,,0.0,False
10054765,295,2025-12-06,Service,Open,,0.0,False
10054766,479,2025-12-04,Billing,Under Investigation,29.0,0.0,True
10054767,327,2025-12-16,Service,Open,19.0,56.94,False
10054768,136,2025-12-23,Contract,Open,22.0,0.0,True
10054769,312,2025-12-31,Customer Service,Open,,0.0,False
10054770,103,2025-12-16,Other,Resolved,9.0,0.0,False
10054771,467,2025-12-15,Service,Under Investigation,20.0,0.0,False
10054772,876,2025-12-29,Network,Resolved,,41.01,False
10054773,776,2025-12-26,Contract,Resolved,16.0,28.79,False
10054774,397,2025-12-27,Network,Resolved,6.0,0.0,False
10054775,782,2025-12-22,Contract,Under Investigation,,0.0,False
10054776,543,2025-12-14,Billing,Resolved,,0.0,False
10054777,173,2025-12-29,Service,Resolved,25.0,40.74,False
10054778,919,2025-12-15,Service,Resolved,8.0,0.0,False
10054779,647,2025-12-02,Network,Open,,88.56,False
10054780,324,2025-12-01,Billing,Resolved,18.0,0.0,False
10054781,243,2025-12-30,Other,Open,8.0,0.0,False
10054782,249,2025-12-10,Network,Resolved,29.0,0.0,False
10054783,25,2025-12-22,Contract,Closed,30.0,0.0,False
10054784,932,2025-12-01,Service,Resolved,2.0,68.41,False
10054785,975,2025-12-13,Billing,Under Investigation,27.0,56.16,False
10054786,417,2025-12-18,Billing,Resolved,15.0,0.0,False
10054787,55,2025-12-09,Contract,Open,3.0,0.0,False
10054788,328,2025-12-12,Network,Closed,,57.88,False
10054789,542,2025-12-09,Network,Under Investigation,,0.0,False
10054790,178,2025-12-11,Service,Resolved,13.0,0.0,False
10054791,342,2025-12-17,Customer Service,Resolved,1.0,0.0,False
10054792,262,2025-12-17,Contract,Resolved,,0.0,False
10054793,571,2025-12-10,Billing,Under Investigation,2.0,0.0,False
10054794,830,2025-12-09,Customer Service,Open,5.0,0.0,False
10054795,848,2025-12-07,Billing,Under Investigation,1.0,0.0,False
10054796,437,2025-12-16,Service,Closed,27.0,0.0,False
10054797,130,2025-12-12,Billing,Resolved,,0.0,False
10054798,734,2025-12-31,Other,Closed,18.0,0.0,False
10054799,906,2025-12-04,Customer Service,Resolved,30.0,0.0,False
10054800,57,2025-12-17,Other,Closed,,0.0,False
10054801,177,2025-12-05,Service,Resolved,,0.0,False
10054802,509,2025-12-05,Customer Service,Closed,3.0,0.0,False
10054803,979,2025-12-28,Other,Resolved,13.0,0.0,False
10054804,510,2025-12-26,Customer Service,Under Investigation,2.0,0.0,False
10054805,852,2025-12-29,Service,Open,10.0,0.0,False
10054806,253,2025-12-03,Contract,Resolved,5.0,0.0,False
10054807,355,2025-12-15,Other,Open,10.0,0.0,False
10054808,87,2025-12-15,Billing,Closed,15.0,0.0,False
10054809,340,2025-12-10,Other,Under Investigation,,0.0,False
10054810,523,2025-12-29,Customer Service,Open,,21.1,False
10054811,503,2025-12-09,Customer Service,Open,13.0,0.0,False
10054812,920,2025-12-18,Contract,Under Investigation,,0.0,True
10054813,591,2025-12-01,Contract,Resolved,,0.0,False
10054814,369,2025-12-10,Service,Closed,23.0,0.0,False
10054815,842,2025-12-25,Network,Resolved,28.0,0.0,False
10054816,598,2025-12-10,Other,Under Investigation,,0.0,False
10054817,394,2025-12-18,Service,Closed,,0.0,False
10054818,163,2025-12-12,Network,Closed,1.0,0.0,False
10054819,237,2025-12-26,Other,Closed,20.0,0.0,False
10054820,876,2025-12-12,Billing,Closed,4.0,0.0,False
10054821,943,2025-12-30,Customer Service,Closed,,0.0,False
10054822,705,2025-12-28,Network,Resolved,,0.0,False
10054823,766,2025-12-12,Network,Under Investigation,,0.0,False
10054824,853,2025-12-08,Billing,Resolved,8.0,0.0,False
10054825,959,2025-12-24,Other,Resolved,,78.67,False
10054826,93,2025-12-29,Service,Closed,27.0,0.0,False
10054827,664,2025-12-27,Billing,Closed,14.0,0.0,False
10054828,223,2025-12-29,Contract,Open,8.0,0.0,False
10054829,193,2025-12-12,Service,Under Investigation,5.0,0.0,False
10054830,561,2025-12-21,Other,Under Investigation,,0.0,False
10054831,692,2025-12-30,Service,Resolved,10.0,0.0,False
10054832,874,2025-12-16,Network,Closed,,0.0,False
10054833,805,2025-12-10,Billing,Under Investigation,,0.0,False
10054834,940,2025-12-02,Network,Under Investigation,14.0,0.0,False
10054835,306,2025-12-19,Customer Service,Open,10.0,0.0,False
10054836,413,2025-12-26,Other,Open,26.0,12.42,False
10054837,864,2025-12-29,Other,Closed,27.0,0.0,False
10054838,789,2025-12-15,Customer Service,Open,,0.0,False
10054839,370,2025-12-01,Other,Open,26.0,0.0,False
10054840,976,2025-12-13,Service,Open,2.0,22.1,False
10054841,171,2025-12-10,Customer Service,Resolved,13.0,0.0,False
10054842,236,2025-12-01,Customer Service,Resolved,15.0,0.0,False
10054843,280,2025-12-17,Network,Resolved,13.0,0.0,False
10054844,913,2025-12-02,Other,Closed,30.0,0.0,False
10054845,413,2025-12-13,Customer Service,Under Investigation,,0.0,False
10054846,893,2025-12-13,Customer Service,Under Investigation,,0.0,False
10054847,503,2025-12-19,Billing,Under Investigation,,73.94,False
10054848,285,2025-12-03,Network,Under Investigation,16.0,0.0,False
10054849,725,2025-12-24,Billing,Resolved,13.0,0.0,True
10054850,377,2025-12-22,Billing,Open,,31.14,False
10054851,171,2025-12-15,Billing,Open,15.0,0.0,False
10054852,479,2025-12-30,Network,Closed,13.0,0.0,False
10054853,465,2025-12-23,Network,Resolved,5.0,0.0,True
10054854,764,2025-12-12,Service,Closed,,0.0,False
10054855,299,2025-12-30,Contract,Under Investigation,12.0,0.0,False
10054856,29,2025-12-18,Other,Resolved,4.0,0.0,False
10054857,7,2025-12-28,Contract,Under Investigation,,0.0,False
10054858,111,2025-12-13,Network,Open,,0.0,False
10054859,796,2025-12-22,Billing,Under Investigation,11.0,0.0,False
10054860,324,2025-12-14,Customer Service,Resolved,29.0,0.0,False
10054861,801,2025-12-09,Contract,Under Investigation,30.0,0.0,False
10054862,366,2025-12-20,Customer Service,Open,,0.0,False
10054863,527,2025-12-16,Billing,Closed,4.0,0.0,False
10054864,406,2025-12-31,Billing,Closed,12.0,0.0,False
10054865,877,2025-12-17,Contract,Closed,,0.0,False
10054866,566,2025-12-09,Service,Under Investigation,20.0,0.0,False
10054867,212,2025-12-14,Customer Service,Resolved,,0.0,False
10054868,455,2025-12-03,Contract,Open,14.0,0.0,False
10054869,91,2025-12-07,Contract,Under Investigation,13.0,0.0,False
10054870,27,2025-12-06,Billing,Closed,16.0,21.87,False
10054871,79,2025-12-21,Billing,Under Investigation,23.0,0.0,False
10054872,471,2025-12-10,Other,Closed,5.0,0.0,False
10054873,982,2025-12-14,Service,Under Investigation,7.0,0.0,False
10054874,675,2025-12-23,Service,Resolved,30.0,0.0,False
10054875,363,2025-12-18,Contract,Open,10.0,84.02,True
10054876,859,2025-12-04,Billing,Closed,,0.0,False
10054877,942,2025-12-17,Contract,Closed,,0.0,False
10054878,862,2025-12-05,Network,Under Investigation,13.0,80.03,False
10054879,412,2025-12-04,Billing,Open,19.0,0.0,False
10054880,123,2025-12-25,Service,Resolved,21.0,0.0,False
10054881,65,2025-12-25,Network,Resolved,3.0,29.58,False
10054882,972,2025-12-19,Contract,Closed,3.0,0.0,False
10054883,530,2025-12-05,Contract,Under Investigation,,0.0,False
10054884,885,2025-12-14,Customer Service,Resolved,12.0,0.0,False
10054885,507,2025-12-11,Contract,Open,23.0,0.0,False
10054886,375,2025-12-03,Network,Under Investigation,26.0,90.44,False
10054887,408,2025-12-10,Other,Closed,,0.0,False
10054888,636,2025-12-24,Contract,Resolved,1.0,18.1,False
10054889,615,2025-12-16,Billing,Under Investigation,8.0,0.0,False
10054890,495,2025-12-01,Billing,Open,8.0,64.95,False
10054891,644,2025-12-09,Other,Open,4.0,0.0,False
10054892,174,2025-12-09,Network,Closed,5.0,0.0,False
10054893,116,2025-12-19,Service,Resolved,5.0,0.0,False
10054894,33,2025-12-30,Service,Open,3.0,0.0,False
10054895,83,2025-12-26,Other,Closed,17.0,75.58,False
10054896,506,2025-12-29,Service,Open,13.0,40.17,False
10054897,105,2025-12-23,Service,Under Investigation,21.0,0.0,False
10054898,75,2025-12-30,Service,Closed,17.0,0.0,False
10054899,731,2025-12-30,Customer Service,Under Investigation,3.0,46.14,False
10054900,613,2025-12-19,Billing,Closed,,0.0,False
10054901,114,2025-12-14,Other,Under Investigation,,0.0,False
10054902,414,2025-12-07,Contract,Open,15.0,0.0,False
10054903,855,2025-12-02,Customer Service,Open,10.0,0.0,False
10054904,418,2025-12-29,Customer Service,Open,,0.0,False
10054905,870,2025-12-22,Contract,Closed,27.0,0.0,False
10054906,923,2025-12-08,Service,Open,7.0,95.45,False
10054907,83,2025-12-11,Customer Service,Resolved,28.0,0.0,False
10054908,416,2025-12-02,Service,Resolved,,0.0,False
10054909,762,2025-12-02,Customer Service,Under Investigation,17.0,0.0,False
10054910,60,2025-12-23,Contract,Closed,27.0,0.0,False
10054911,980,2025-12-08,Billing,Closed,,0.0,False
10054912,623,2025-12-28,Billing,Under Investigation,,61.66,False
10054913,223,2025-12-03,Other,Open,17.0,0.0,False
10054914,106,2025-12-24,Other,Closed,20.0,0.0,False
10054915,537,2025-12-09,Other,Closed,28.0,45.0,False
10054916,147,2025-12-23,Network,Closed,6.0,0.0,False
10054917,526,2025-12-02,Network,Closed,,19.1,False
10054918,842,2025-12-07,Service,Closed,,0.0,False
10054919,426,2025-12-15,Network,Under Investigation,22.0,76.51,False
10054920,525,2025-12-24,Service,Resolved,27.0,0.0,False
10054921,811,2025-12-17,Contract,Resolved,,0.0,False
10054922,708,2025-12-17,Contract,Closed,21.0,0.0,False
10054923,333,2025-12-13,Service,Under Investigation,,0.0,False
10054924,247,2025-12-07,Service,Closed,15.0,0.0,False
10054925,380,2025-12-28,Other,Closed,,0.0,False
10054926,483,2025-12-13,Other,Closed,20.0,50.28,False
10054927,190,2025-12-09,Other,Closed,12.0,0.0,False
10054928,201,2025-12-30,Service,Open,21.0,0.0,False
10054929,359,2025-12-17,Other,Closed,26.0,0.0,False
10054930,529,2025-12-01,Network,Resolved,,69.47,False
10054931,374,2025-12-23,Contract,Open,1.0,0.0,False
10054932,975,2025-12-31,Customer Service,Resolved,,19.99,False
10054933,197,2025-12-13,Network,Resolved,20.0,0.0,False
10054934,5,2025-12-18,Customer Service,Resolved,23.0,0.0,False
10054935,864,2025-12-28,Customer Service,Resolved,2.0,0.0,False
10054936,540,2025-12-19,Other,Resolved,,96.96,False
10054937,571,2025-12-01,Contract,Closed,,0.0,False
10054938,942,2025-12-25,Network,Under Investigation,24.0,0.0,False
10054939,160,2025-12-25,Contract,Under Investigation,26.0,0.0,False
10054940,735,2025-12-31,Service,Closed,2.0,78.74,False
10054941,197,2025-12-11,Other,Closed,16.0,0.0,False
10054942,446,2025-12-21,Billing,Closed,9.0,0.0,False
10054943,722,2025-12-06,Network,Resolved,2.0,0.0,False
10054944,47,2025-12-18,Contract,Closed,,0.0,False
10054945,818,2025-12-15,Network,Under Investigation,9.0,79.84,False
10054946,692,2025-12-17,Network,Under Investigation,18.0,0.0,False
10054947,234,2025-12-22,Service,Closed,,0.0,False
10054948,406,2025-12-20,Contract,Under Investigation,29.0,0.0,False
10054949,607,2025-12-16,Service,Open,19.0,0.0,False
10054950,451,2025-12-23,Other,Resolved,28.0,45.3,False
10054951,552,2025-12-31,Other,Under Investigation,14.0,61.79,False
10054952,221,2025-12-20,Other,Open,26.0,0.0,False
10054953,914,2025-12-03,Network,Open,22.0,0.0,False
10054954,443,2025-12-04,Other,Closed,,0.0,False
10054955,656,2025-12-16,Service,Under Investigation,24.0,0.0,False
10054956,226,2025-12-20,Other,Closed,29.0,0.0,False
10054957,796,2025-12-21,Other,Resolved,,0.0,False
10054958,584,2025-12-23,Contract,Resolved,1.0,17.2,False
10054959,231,2025-12-21,Contract,Closed,6.0,0.0,False
10054960,884,2025-12-11,Contract,Resolved,8.0,86.91,False
10054961,340,2025-12-15,Contract,Open,,0.0,False
10054962,406,2025-12-04,Billing,Under Investigation,,64.95,False
10054963,476,2025-12-15,Network,Resolved,3.0,0.0,False
10054964,225,2025-12-16,Customer Service,Resolved,10.0,0.0,False
10054965,272,2025-12-13,Network,Open,29.0,0.0,False
