complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
20055515,728,2024-12-04,Billing,Closed,5.0,0.0,False
20055516,626,2024-12-22,Contract,Under Investigation,10.0,0.0,False
20055517,8,2024-12-07,Customer Service,Closed,,0.0,False
20055518,868,2024-12-16,Other,Under Investigation,21.0,0.0,False
20055519,187,2024-12-20,Service,Resolved,14.0,0.0,False
20055520,748,2024-12-12,Network,Open,,0.0,False
20055521,7,2024-12-26,Customer Service,Open,1.0,0.0,False
20055522,302,2024-12-04,Service,Resolved,,0.0,False
20055523,802,2024-12-25,Network,Under Investigation,21.0,99.55,False
20055524,457,2024-12-23,Contract,Closed,30.0,0.0,False
20055525,44,2024-12-27,Other,Closed,,41.05,False
20055526,301,2024-12-07,Service,Closed,17.0,0.0,False
20055527,562,2024-12-25,Contract,Closed,,66.25,False
20055528,236,2024-12-25,Other,Under Investigation,13.0,0.0,False
20055529,402,2024-12-07,Service,Open,,0.0,False
20055530,577,2024-12-23,Service,Open,21.0,0.0,False
20055531,706,2024-12-22,Service,Under Investigation,,0.0,False
20055532,858,2024-12-18,Billing,Open,8.0,72.39,False
20055533,884,2024-12-04,Other,Closed,20.0,0.0,False
20055534,474,2024-12-11,Customer Service,Under Investigation,1.0,0.0,False
20055535,620,2024-12-26,Customer Service,Open,,0.0,False
20055536,601,2024-12-06,Service,Closed,,0.0,False
20055537,122,2024-12-03,Customer Service,Open,23.0,0.0,False
20055538,763,2024-12-19,Network,Under Investigation,,0.0,False
20055539,644,2024-12-13,Customer Service,Open,27.0,29.39,False
20055540,750,2024-12-17,Network,Open,,0.0,False
20055541,457,2024-12-02,Other,Closed,1.0,0.0,False
20055542,258,2024-12-20,Billing,Open,,0.0,False
20055543,968,2024-12-03,Service,Closed,18.0,0.0,False
20055544,863,2024-12-30,Customer Service,Under Investigation,7.0,0.0,False
20055545,574,2024-12-29,Contract,Under Investigation,,0.0,False
20055546,903,2024-12-14,Other,Resolved,,0.0,False
20055547,554,2024-12-07,Billing,Resolved,,0.0,False
20055548,506,2024-12-09,Service,Resolved,20.0,0.0,False
20055549,666,2024-12-11,Other,Resolved,16.0,0.0,False
20055550,993,2024-12-09,Billing,Resolved,20.0,0.0,False
20055551,201,2024-12-09,Contract,Closed,27.0,0.0,False
20055552,11,2024-12-21,Other,Closed,24.0,0.0,False
20055553,23,2024-12-06,Billing,Resolved,22.0,0.0,False
20055554,968,2024-12-21,Service,Closed,,0.0,False
20055555,120,2024-12-18,Customer Service,Under Investigation,25.0,0.0,False
20055556,982,2024-12-02,Service,Resolved,14.0,0.0,False
20055557,492,2024-12-30,Network,Closed,27.0,0.0,False
20055558,488,2024-12-06,Contract,Open,6.0,21.28,False
20055559,160,2024-12-27,Network,Resolved,7.0,23.4,False
20055560,677,2024-12-21,Contract,Open,22.0,54.5,False
20055561,916,2024-12-20,Network,Resolved,19.0,0.0,False
20055562,286,2024-12-11,Customer Service,Open,28.0,0.0,False
20055563,896,2024-12-15,Service,Closed,5.0,68.39,False
20055564,121,2024-12-07,Network,Under Investigation,,0.0,False
20055565,964,2024-12-15,Billing,Open,28.0,0.0,False
20055566,864,2024-12-10,Billing,Resolved,,0.0,False
20055567,952,2024-12-10,Network,Under Investigation,,0.0,False
20055568,372,2024-12-10,Contract,Closed,26.0,0.0,False
20055569,373,2024-12-15,Billing,Open,12.0,0.0,False
20055570,254,2024-12-24,Customer Service,Resolved,25.0,0.0,False
20055571,240,2024-12-29,Contract,Under Investigation,2.0,0.0,False
20055572,690,2024-12-01,Contract,Closed,,0.0,False
20055573,410,2024-12-04,Contract,Closed,,0.0,False
20055574,415,2024-12-25,Billing,Under Investigation,15.0,0.0,False
20055575,251,2024-12-17,Billing,Open,,0.0,False
20055576,18,2024-12-28,Customer Service,Under Investigation,19.0,0.0,False
20055577,148,2024-12-30,Customer Service,Closed,9.0,0.0,False
20055578,217,2024-12-24,Customer Service,Closed,,0.0,False
20055579,98,2024-12-18,Customer Service,Closed,11.0,0.0,False
20055580,164,2024-12-07,Network,Resolved,7.0,97.95,False
20055581,29,2024-12-02,Customer Service,Under Investigation,23.0,0.0,False
20055582,107,2024-12-10,Network,Under Investigation,10.0,0.0,False
20055583,494,2024-12-03,Network,Under Investigation,30.0,0.0,False
20055584,393,2024-12-31,Contract,Closed,21.0,0.0,False
20055585,995,2024-12-25,Service,Under Investigation,,0.0,False
20055586,381,2024-12-07,Network,Closed,15.0,80.22,False
20055587,195,2024-12-25,Contract,Under Investigation,14.0,0.0,False
20055588,83,2024-12-05,Network,Open,,0.0,False
20055589,859,2024-12-21,Network,Under Investigation,,62.14,False
20055590,648,2024-12-29,Billing,Open,,0.0,False
20055591,716,2024-12-16,Billing,Closed,24.0,0.0,False
20055592,272,2024-12-16,Contract,Under Investigation,30.0,0.0,False
20055593,167,2024-12-15,Customer Service,Open,7.0,32.5,False
20055594,850,2024-12-22,Other,Under Investigation,,0.0,False
20055595,995,2024-12-28,Network,Resolved,,0.0,False
20055596,216,2024-12-28,Other,Resolved,28.0,22.87,False
20055597,55,2024-12-09,Other,Open,,0.0,False
20055598,806,2024-12-06,Contract,Resolved,8.0,0.0,False
20055599,334,2024-12-24,Customer Service,Open,12.0,0.0,False
20055600,140,2024-12-29,Billing,Under Investigation,,61.79,False
20055601,595,2024-12-13,Service,Open,21.0,0.0,False
20055602,316,2024-12-01,Customer Service,Open,3.0,70.95,False
20055603,437,2024-12-17,Customer Service,Closed,7.0,0.0,False
20055604,277,2024-12-23,Service,Under Investigation,21.0,0.0,False
20055605,820,2024-12-08,Contract,Resolved,20.0,0.0,False
20055606,870,2024-12-18,Network,Closed,,0.0,False
20055607,633,2024-12-03,Customer Service,Closed,23.0,0.0,False
20055608,305,2024-12-02,Billing,Open,28.0,0.0,False
20055609,4,2024-12-10,Billing,Under Investigation,6.0,0.0,False
20055610,705,2024-12-08,Other,Under Investigation,3.0,0.0,False
20055611,270,2024-12-06,Customer Service,Closed,22.0,0.0,False
20055612,765,2024-12-10,Contract,Under Investigation,10.0,0.0,False
20055613,951,2024-12-31,Other,Open,,0.0,False
20055614,593,2024-12-10,Service,Closed,4.0,0.0,False
20055615,920,2024-12-20,Network,Resolved,16.0,0.0,False
20055616,53,2024-12-25,Other,Under Investigation,13.0,0.0,False
20055617,892,2024-12-16,Contract,Open,20.0,0.0,False
20055618,587,2024-12-09,Contract,Open,14.0,0.0,False
20055619,889,2024-12-10,Customer Service,Resolved,,35.81,False
20055620,155,2024-12-25,Customer Service,Under Investigation,14.0,47.9,False
20055621,548,2024-12-14,Other,Closed,4.0,0.0,False
20055622,551,2024-12-25,Other,Open,17.0,0.0,False
20055623,444,2024-12-05,Customer Service,Resolved,6.0,0.0,False
20055624,960,2024-12-09,Customer Service,Open,24.0,0.0,False
20055625,403,2024-12-25,Service,Under Investigation,18.0,0.0,False
20055626,904,2024-12-17,Contract,Closed,,16.92,False
20055627,457,2024-12-12,Billing,Resolved,21.0,0.0,False
20055628,648,2024-12-17,Service,Open,,0.0,False
20055629,872,2024-12-12,Service,Resolved,4.0,33.58,False
20055630,787,2024-12-05,Contract,Resolved,3.0,18.07,False
20055631,335,2024-12-13,Customer Service,Resolved,12.0,0.0,False
20055632,807,2024-12-02,Service,Under Investigation,30.0,0.0,False
20055633,326,2024-12-13,Other,Under Investigation,,0.0,True
20055634,276,2024-12-05,Other,Under Investigation,17.0,0.0,False
20055635,458,2024-12-11,Service,Open,,94.9,True
20055636,730,2024-12-31,Service,Closed,1.0,0.0,False
20055637,326,2024-12-13,Customer Service,Closed,23.0,0.0,False
20055638,803,2024-12-13,Service,Resolved,,0.0,False
20055639,41,2024-12-27,Customer Service,Resolved,6.0,0.0,True
20055640,37,2024-12-12,Other,Under Investigation,11.0,0.0,False
20055641,440,2024-12-14,Other,Open,,82.41,False
20055642,836,2024-12-13,Contract,Open,7.0,0.0,False
20055643,533,2024-12-11,Contract,Resolved,1.0,98.2,False
20055644,751,2024-12-02,Contract,Resolved,,0.0,False
20055645,792,2024-12-02,Service,Resolved,,0.0,False
20055646,166,2024-12-14,Customer Service,Closed,,0.0,False
20055647,896,2024-12-08,Billing,Closed,21.0,0.0,False
20055648,871,2024-12-27,Service,Under Investigation,25.0,0.0,False
20055649,87,2024-12-31,Network,Closed,24.0,0.0,False
20055650,227,2024-12-29,Service,Closed,,0.0,False
20055651,34,2024-12-29,Billing,Resolved,24.0,0.0,False
20055652,295,2024-12-25,Contract,Open,20.0,89.77,False
20055653,297,2024-12-15,Other,Under Investigation,10.0,54.99,False
20055654,610,2024-12-25,Other,Open,,0.0,False
20055655,922,2024-12-31,Contract,Resolved,,0.0,False
20055656,508,2024-12-18,Customer Service,Resolved,5.0,0.0,False
20055657,752,2024-12-17,Customer Service,Closed,23.0,0.0,False
20055658,385,2024-12-08,Network,Closed,3.0,88.55,False
20055659,810,2024-12-14,Customer Service,Resolved,15.0,0.0,False
20055660,152,2024-12-18,Network,Open,27.0,0.0,False
20055661,430,2024-12-24,Network,Open,,0.0,False
20055662,561,2024-12-23,Service,Open,,80.16,False
20055663,581,2024-12-13,Network,Closed,28.0,0.0,False
20055664,221,2024-12-14,Billing,Open,,28.24,False
20055665,521,2024-12-14,Billing,Resolved,23.0,0.0,False
20055666,977,2024-12-03,Service,Open,6.0,23.65,False
20055667,549,2024-12-27,Service,Under Investigation,11.0,41.24,False
20055668,601,2024-12-08,Contract,Resolved,,58.31,False
20055669,295,2024-12-14,Customer Service,Open,2.0,0.0,False
20055670,311,2024-12-11,Service,Closed,,0.0,False
20055671,320,2024-12-30,Contract,Under Investigation,,0.0,False
20055672,805,2024-12-24,Service,Under Investigation,15.0,39.67,False
20055673,250,2024-12-05,Service,Closed,,0.0,False
20055674,932,2024-12-06,Billing,Open,29.0,0.0,False
20055675,486,2024-12-22,Billing,Resolved,27.0,0.0,False
20055676,381,2024-12-22,Network,Open,3.0,0.0,False
20055677,314,2024-12-10,Contract,Resolved,18.0,0.0,False
20055678,709,2024-12-29,Billing,Under Investigation,10.0,37.99,False
20055679,332,2024-12-03,Customer Service,Under Investigation,2.0,0.0,False
20055680,264,2024-12-19,Contract,Resolved,15.0,0.0,False
20055681,315,2024-12-27,Customer Service,Under Investigation,27.0,0.0,True
20055682,978,2024-12-04,Service,Under Investigation,18.0,0.0,False
20055683,796,2024-12-13,Contract,Resolved,3.0,56.78,False
20055684,653,2024-12-04,Service,Under Investigation,16.0,0.0,False
20055685,88,2024-12-01,Contract,Under Investigation,,0.0,False
20055686,122,2024-12-24,Other,Resolved,24.0,0.0,False
20055687,685,2024-12-08,Network,Resolved,,0.0,False
20055688,260,2024-12-06,Network,Open,3.0,13.97,False
20055689,815,2024-12-21,Contract,Under Investigation,10.0,0.0,False
20055690,527,2024-12-16,Network,Closed,7.0,0.0,False
20055691,165,2024-12-06,Network,Under Investigation,,0.0,False
20055692,420,2024-12-19,Service,Closed,11.0,64.53,False
20055693,512,2024-12-22,Billing,Under Investigation,7.0,0.0,False
20055694,818,2024-12-15,Network,Open,,95.41,False
20055695,18,2024-12-10,Customer Service,Closed,,0.0,False
20055696,520,2024-12-02,Service,Resolved,14.0,0.0,False
20055697,572,2024-12-09,Billing,Open,3.0,0.0,False
20055698,240,2024-12-31,Other,Resolved,,77.39,False
20055699,420,2024-12-01,Customer Service,Resolved,23.0,0.0,False
20055700,775,2024-12-19,Customer Service,Resolved,24.0,0.0,False
20055701,133,2024-12-26,Other,Resolved,,38.57,False
20055702,325,2024-12-29,Network,Open,22.0,92.12,False
20055703,433,2024-12-11,Customer Service,Closed,,0.0,True
20055704,439,2024-12-24,Customer Service,Closed,26.0,0.0,False
20055705,422,2024-12-07,Contract,Closed,,0.0,False
20055706,763,2024-12-18,Billing,Under Investigation,16.0,0.0,False
20055707,920,2024-12-31,Customer Service,Open,,0.0,False
20055708,792,2024-12-30,Contract,Closed,4.0,0.0,False
20055709,591,2024-12-16,Contract,Under Investigation,,0.0,False
20055710,570,2024-12-21,Customer Service,Under Investigation,,0.0,False
20055711,244,2024-12-01,Contract,Under Investigation,,0.0,False
20055712,887,2024-12-10,Billing,Closed,,0.0,False
20055713,426,2024-12-03,Service,Resolved,,0.0,False
20055714,808,2024-12-09,Contract,Open,,0.0,False
20055715,29,2024-12-16,Service,Open,6.0,0.0,False
20055716,290,2024-12-20,Network,Open,,0.0,False
20055717,459,2024-12-10,Service,Open,8.0,97.48,False
20055718,103,2024-12-13,Billing,Open,16.0,0.0,False
20055719,280,2024-12-23,Contract,Closed,,0.0,False
20055720,651,2024-12-03,Customer Service,Under Investigation,3.0,0.0,False
20055721,618,2024-12-10,Contract,Resolved,12.0,0.0,False
20055722,381,2024-12-29,Other,Closed,,81.83,False
20055723,602,2024-12-06,Customer Service,Resolved,9.0,56.68,False
20055724,854,2024-12-05,Customer Service,Under Investigation,,0.0,False
20055725,748,2024-12-19,Contract,Under Investigation,28.0,0.0,False
20055726,362,2024-12-27,Contract,Open,,58.4,False
20055727,316,2024-12-05,Billing,Under Investigation,,0.0,False
20055728,770,2024-12-07,Billing,Open,2.0,0.0,False
20055729,479,2024-12-26,Other,Open,29.0,29.77,False
20055730,112,2024-12-21,Customer Service,Closed,,0.0,False
20055731,916,2024-12-10,Network,Resolved,5.0,0.0,True
20055732,586,2024-12-11,Other,Closed,,0.0,False
20055733,426,2024-12-12,Contract,Open,17.0,0.0,False
20055734,888,2024-12-19,Service,Closed,,40.51,False
20055735,811,2024-12-18,Billing,Open,26.0,0.0,False
20055736,56,2024-12-12,Customer Service,Open,1.0,0.0,False
20055737,984,2024-12-17,Service,Closed,27.0,0.0,False
20055738,204,2024-12-19,Contract,Under Investigation,17.0,0.0,False
20055739,376,2024-12-04,Network,Resolved,26.0,0.0,False
20055740,746,2024-12-01,Contract,Under Investigation,14.0,0.0,False
20055741,997,2024-12-05,Contract,Resolved,15.0,98.07,False
20055742,55,2024-12-02,Contract,Closed,17.0,0.0,False
20055743,282,2024-12-19,Customer Service,Closed,5.0,0.0,False
20055744,683,2024-12-27,Customer Service,Open,25.0,0.0,False
20055745,678,2024-12-30,Customer Service,Resolved,,0.0,False
20055746,886,2024-12-12,Service,Open,16.0,0.0,True
20055747,873,2024-12-22,Customer Service,Open,11.0,16.02,False
20055748,516,2024-12-20,Customer Service,Closed,21.0,0.0,False
20055749,912,2024-12-17,Billing,Closed,1.0,0.0,False
20055750,451,2024-12-10,Billing,Open,20.0,16.23,False
20055751,370,2024-12-17,Customer Service,Under Investigation,16.0,63.19,False
20055752,525,2024-12-15,Contract,Resolved,,0.0,False
20055753,912,2024-12-20,Billing,Under Investigation,,0.0,False
20055754,207,2024-12-12,Other,Resolved,,0.0,False
20055755,281,2024-12-06,Contract,Closed,,0.0,False
20055756,576,2024-12-13,Billing,Closed,,0.0,False
20055757,586,2024-12-03,Contract,Under Investigation,25.0,77.86,False
20055758,284,2024-12-26,Other,Closed,,0.0,False
20055759,703,2024-12-25,Contract,Resolved,12.0,0.0,False
20055760,929,2024-12-02,Other,Under Investigation,22.0,91.74,False
20055761,309,2024-12-24,Billing,Open,18.0,0.0,False
20055762,360,2024-12-24,Contract,Under Investigation,,0.0,False
20055763,772,2024-12-04,Contract,Resolved,,0.0,False
20055764,859,2024-12-26,Other,Closed,26.0,0.0,False
20055765,631,2024-12-05,Customer Service,Resolved,18.0,0.0,False
20055766,683,2024-12-06,Network,Under Investigation,,0.0,False
20055767,120,2024-12-01,Billing,Closed,5.0,89.35,False
20055768,957,2024-12-15,Billing,Resolved,16.0,33.32,False
20055769,516,2024-12-23,Service,Open,,0.0,False
20055770,765,2024-12-09,Other,Under Investigation,12.0,0.0,False
20055771,978,2024-12-09,Network,Resolved,8.0,50.15,False
20055772,768,2024-12-09,Billing,Open,,0.0,False
20055773,994,2024-12-02,Service,Resolved,9.0,88.85,False
20055774,849,2024-12-04,Other,Under Investigation,,0.0,False
20055775,185,2024-12-16,Contract,Open,18.0,0.0,False
20055776,181,2024-12-24,Service,Open,30.0,0.0,False
20055777,285,2024-12-02,Service,Closed,25.0,40.98,False
20055778,241,2024-12-15,Billing,Under Investigation,,0.0,False
20055779,815,2024-12-03,Customer Service,Closed,18.0,20.23,False
20055780,927,2024-12-31,Service,Under Investigation,,0.0,False
20055781,320,2024-12-05,Other,Closed,,0.0,False
20055782,726,2024-12-01,Network,Closed,9.0,0.0,False
20055783,739,2024-12-14,Network,Under Investigation,29.0,32.59,False
20055784,907,2024-12-30,Service,Resolved,5.0,0.0,False
20055785,857,2024-12-07,Other,Closed,10.0,63.64,False
20055786,287,2024-12-25,Service,Under Investigation,25.0,0.0,False
20055787,768,2024-12-29,Service,Open,12.0,0.0,False
20055788,162,2024-12-05,Service,Closed,30.0,0.0,False
20055789,136,2024-12-08,Customer Service,Resolved,,0.0,False
20055790,975,2024-12-13,Network,Closed,,0.0,False
20055791,945,2024-12-29,Billing,Closed,15.0,81.73,False
20055792,751,2024-12-08,Customer Service,Resolved,,61.7,False
20055793,260,2024-12-06,Contract,Resolved,1.0,0.0,False
20055794,894,2024-12-20,Network,Under Investigation,24.0,0.0,False
20055795,134,2024-12-09,Network,Closed,,35.59,False
20055796,191,2024-12-17,Network,Open,30.0,63.49,False
20055797,240,2024-12-19,Service,Resolved,,0.0,False
20055798,251,2024-12-05,Billing,Closed,8.0,0.0,False
20055799,202,2024-12-25,Service,Open,10.0,25.69,False
20055800,697,2024-12-06,Customer Service,Under Investigation,14.0,0.0,False
20055801,679,2024-12-07,Contract,Open,20.0,0.0,False
20055802,734,2024-12-12,Service,Resolved,13.0,0.0,False
20055803,396,2024-12-10,Customer Service,Resolved,25.0,0.0,False
20055804,672,2024-12-18,Customer Service,Open,,0.0,False
20055805,72,2024-12-14,Service,Under Investigation,,0.0,False
20055806,608,2024-12-22,Customer Service,Resolved,1.0,0.0,False
20055807,454,2024-12-07,Customer Service,Under Investigation,,0.0,False
20055808,779,2024-12-12,Network,Under Investigation,,0.0,False
20055809,770,2024-12-15,Network,Open,,0.0,False
20055810,220,2024-12-09,Customer Service,Closed,9.0,0.0,False
20055811,137,2024-12-08,Customer Service,Under Investigation,23.0,97.68,False
20055812,2,2024-12-04,Contract,Resolved,,0.0,False
20055813,578,2024-12-08,Service,Under Investigation,,0.0,False
20055814,887,2024-12-08,Network,Closed,25.0,38.61,False
20055815,887,2024-12-03,Network,Closed,,0.0,False
20055816,420,2024-12-24,Customer Service,Open,7.0,97.81,True
20055817,856,2024-12-02,Network,Open,,98.82,False
20055818,328,2024-12-15,Billing,Under Investigation,13.0,50.56,False
20055819,507,2024-12-14,Network,Under Investigation,1.0,58.07,False
20055820,799,2024-12-26,Service,Under Investigation,22.0,0.0,False
20055821,711,2024-12-22,Network,Open,24.0,0.0,False
20055822,463,2024-12-03,Billing,Under Investigation,25.0,30.89,False
20055823,48,2024-12-11,Service,Under Investigation,,0.0,False
20055824,306,2024-12-10,Contract,Open,,0.0,False
20055825,520,2024-12-06,Customer Service,Closed,,0.0,False
20055826,750,2024-12-08,Other,Resolved,20.0,0.0,False
20055827,451,2024-12-27,Other,Closed,3.0,0.0,False
20055828,331,2024-12-13,Customer Service,Closed,3.0,0.0,False
20055829,544,2024-12-29,Other,Open,14.0,0.0,False
20055830,117,2024-12-15,Billing,Closed,13.0,0.0,False
20055831,767,2024-12-09,Network,Under Investigation,22.0,0.0,False
20055832,866,2024-12-09,Customer Service,Resolved,13.0,0.0,False
20055833,954,2024-12-22,Other,Open,11.0,33.1,False
20055834,814,2024-12-05,Contract,Closed,18.0,0.0,False
20055835,560,2024-12-07,Customer Service,Open,13.0,0.0,False
20055836,52,2024-12-05,Network,Resolved,,31.46,False
20055837,566,2024-12-19,Service,Resolved,23.0,0.0,False
20055838,465,2024-12-11,Contract,Open,20.0,0.0,False
20055839,366,2024-12-08,Other,Under Investigation,25.0,0.0,False
20055840,385,2024-12-14,Billing,Closed,30.0,0.0,False
20055841,297,2024-12-02,Other,Closed,18.0,0.0,False
20055842,831,2024-12-06,Customer Service,Under Investigation,10.0,84.41,False
20055843,555,2024-12-13,Customer Service,Open,26.0,0.0,False
20055844,101,2024-12-07,Network,Closed,14.0,0.0,False
20055845,11,2024-12-11,Customer Service,Resolved,14.0,0.0,False
20055846,329,2024-12-02,Service,Resolved,29.0,0.0,False
20055847,387,2024-12-22,Billing,Resolved,,0.0,False
20055848,587,2024-12-31,Other,Resolved,,0.0,False
20055849,138,2024-12-01,Contract,Resolved,13.0,0.0,False
20055850,856,2024-12-18,Contract,Open,,0.0,False
20055851,166,2024-12-20,Contract,Open,25.0,0.0,False
20055852,267,2024-12-31,Contract,Under Investigation,16.0,0.0,False
20055853,712,2024-12-11,Contract,Closed,29.0,0.0,False
20055854,922,2024-12-14,Contract,Closed,9.0,0.0,False
20055855,385,2024-12-20,Network,Under Investigation,17.0,94.21,False
20055856,501,2024-12-28,Contract,Open,4.0,0.0,False
20055857,467,2024-12-09,Contract,Closed,1.0,0.0,False
20055858,688,2024-12-20,Contract,Under Investigation,25.0,0.0,False
20055859,823,2024-12-24,Service,Open,,0.0,False
20055860,62,2024-12-06,Contract,Closed,9.0,18.36,False
20055861,658,2024-12-02,Contract,Closed,1.0,0.0,False
20055862,71,2024-12-20,Network,Closed,13.0,0.0,False
20055863,698,2024-12-03,Billing,Closed,11.0,49.94,False
20055864,956,2024-12-19,Network,Under Investigation,12.0,0.0,False
20055865,811,2024-12-03,Contract,Resolved,1.0,0.0,False
20055866,18,2024-12-16,Network,Under Investigation,22.0,0.0,False
20055867,315,2024-12-27,Billing,Closed,23.0,31.86,False
20055868,600,2024-12-22,Service,Under Investigation,28.0,0.0,False
20055869,987,2024-12-18,Network,Under Investigation,,0.0,False
20055870,245,2024-12-26,Contract,Resolved,23.0,12.3,False
20055871,882,2024-12-29,Contract,Under Investigation,,0.0,False
20055872,889,2024-12-23,Customer Service,Open,,0.0,False
20055873,684,2024-12-31,Network,Open,11.0,72.42,False
20055874,610,2024-12-14,Service,Under Investigation,5.0,74.75,False
20055875,323,2024-12-12,Network,Closed,15.0,0.0,False
20055876,239,2024-12-12,Billing,Open,14.0,0.0,False
20055877,937,2024-12-09,Customer Service,Resolved,10.0,0.0,False
20055878,564,2024-12-23,Network,Resolved,5.0,84.44,False
20055879,357,2024-12-26,Customer Service,Under Investigation,8.0,0.0,False
20055880,798,2024-12-26,Service,Under Investigation,,0.0,False
20055881,990,2024-12-25,Service,Closed,16.0,0.0,False
20055882,867,2024-12-21,Contract,Open,6.0,0.0,False
20055883,709,2024-12-20,Network,Open,30.0,0.0,False
20055884,955,2024-12-12,Contract,Open,,0.0,False
20055885,523,2024-12-14,Customer Service,Closed,10.0,0.0,False
20055886,711,2024-12-04,Contract,Closed,30.0,0.0,False
20055887,976,2024-12-12,Service,Closed,13.0,24.28,False
20055888,587,2024-12-19,Network,Resolved,5.0,0.0,False
20055889,823,2024-12-29,Network,Under Investigation,17.0,0.0,False
20055890,1,2024-12-22,Billing,Resolved,1.0,0.0,False
20055891,675,2024-12-24,Billing,Open,27.0,0.0,False
20055892,607,2024-12-06,Service,Under Investigation,29.0,0.0,False
20055893,907,2024-12-10,Billing,Closed,1.0,0.0,False
20055894,179,2024-12-29,Network,Closed,12.0,0.0,False
20055895,568,2024-12-11,Other,Open,,77.76,False
20055896,626,2024-12-12,Other,Closed,11.0,0.0,False
20055897,512,2024-12-19,Network,Open,,0.0,False
20055898,113,2024-12-05,Service,Closed,26.0,0.0,False
20055899,762,2024-12-23,Billing,Resolved,6.0,0.0,False
20055900,929,2024-12-22,Billing,Resolved,19.0,23.25,False
20055901,576,2024-12-14,Customer Service,Resolved,9.0,0.0,False
20055902,371,2024-12-31,Network,Open,30.0,0.0,False
20055903,172,2024-12-02,Service,Closed,,15.24,False
20055904,364,2024-12-04,Customer Service,Open,17.0,0.0,False
20055905,912,2024-12-22,Service,Resolved,18.0,0.0,False
20055906,527,2024-12-19,Customer Service,Open,7.0,92.52,False
20055907,797,2024-12-25,Customer Service,Open,15.0,13.79,False
20055908,201,2024-12-31,Network,Closed,,0.0,False
20055909,465,2024-12-08,Network,Resolved,29.0,45.34,False
20055910,183,2024-12-11,Network,Under Investigation,8.0,0.0,False
20055911,644,2024-12-17,Service,Resolved,,0.0,False
20055912,849,2024-12-12,Other,Closed,28.0,50.73,False
20055913,582,2024-12-01,Contract,Closed,,0.0,False
20055914,261,2024-12-01,Service,Resolved,,0.0,False
20055915,896,2024-12-29,Other,Closed,,0.0,False
20055916,557,2024-12-03,Customer Service,Under Investigation,5.0,0.0,False
20055917,223,2024-12-11,Service,Resolved,28.0,26.27,False
20055918,775,2024-12-20,Customer Service,Resolved,,0.0,False
20055919,583,2024-12-23,Service,Resolved,6.0,82.08,False
20055920,617,2024-12-01,Billing,Resolved,,0.0,False
20055921,191,2024-12-05,Network,Under Investigation,17.0,0.0,False
20055922,779,2024-12-10,Contract,Under Investigation,2.0,0.0,False
20055923,701,2024-12-07,Service,Closed,,0.0,False
20055924,936,2024-12-22,Network,Closed,13.0,0.0,False
20055925,545,2024-12-25,Network,Under Investigation,5.0,0.0,False
20055926,40,2024-12-01,Contract,Resolved,,0.0,False
20055927,598,2024-12-10,Service,Under Investigation,30.0,0.0,False
20055928,480,2024-12-07,Network,Open,5.0,42.06,False
20055929,314,2024-12-21,Service,Under Investigation,3.0,25.85,False
20055930,268,2024-12-29,Other,Closed,,0.0,False
20055931,320,2024-12-28,Billing,Resolved,28.0,0.0,False
20055932,7,2024-12-06,Other,Under Investigation,18.0,0.0,False
20055933,823,2024-12-02,Contract,Open,15.0,0.0,False
20055934,646,2024-12-22,Network,Closed,,0.0,False
20055935,609,2024-12-30,Other,Closed,29.0,0.0,False
20055936,747,2024-12-20,Customer Service,Open,,0.0,False
20055937,527,2024-12-20,Customer Service,Closed,6.0,0.0,False
20055938,511,2024-12-25,Other,Open,23.0,0.0,False
20055939,295,2024-12-12,Contract,Under Investigation,28.0,0.0,False
20055940,682,2024-12-30,Customer Service,Under Investigation,26.0,0.0,False
20055941,179,2024-12-20,Service,Under Investigation,1.0,0.0,False
20055942,773,2024-12-01,Other,Under Investigation,,0.0,False
20055943,704,2024-12-04,Network,Resolved,20.0,0.0,False
20055944,191,2024-12-31,Billing,Under Investigation,22.0,0.0,False
20055945,568,2024-12-27,Network,Under Investigation,9.0,0.0,False
20055946,945,2024-12-04,Contract,Under Investigation,4.0,0.0,False
20055947,589,2024-12-20,Contract,Resolved,2.0,0.0,False
20055948,259,2024-12-19,Other,Closed,6.0,0.0,False
20055949,974,2024-12-04,Network,Open,29.0,0.0,False
20055950,193,2024-12-22,Billing,Open,15.0,0.0,False
20055951,250,2024-12-15,Customer Service,Open,15.0,0.0,False
20055952,762,2024-12-13,Service,Open,1.0,0.0,False
20055953,270,2024-12-14,Billing,Resolved,,0.0,False
20055954,273,2024-12-19,Customer Service,Closed,4.0,55.49,False
20055955,865,2024-12-27,Service,Under Investigation,24.0,0.0,False
20055956,623,2024-12-24,Service,Under Investigation,21.0,0.0,False
20055957,740,2024-12-27,Other,Resolved,21.0,0.0,False
20055958,441,2024-12-02,Network,Open,18.0,0.0,False
20055959,16,2024-12-13,Network,Open,10.0,0.0,False
20055960,180,2024-12-22,Network,Resolved,23.0,0.0,False
20055961,604,2024-12-13,Service,Closed,27.0,0.0,False
20055962,635,2024-12-04,Contract,Open,,0.0,False
20055963,757,2024-12-10,Customer Service,Open,23.0,44.02,False
20055964,803,2024-12-08,Billing,Closed,26.0,0.0,False
20055965,823,2024-12-29,Service,Resolved,16.0,0.0,False
20055966,969,2024-12-10,Billing,Open,16.0,0.0,False
20055967,676,2024-12-15,Service,Open,17.0,0.0,False
20055968,757,2024-12-07,Contract,Closed,,0.0,False
